Time,Cell,F,biting,bitepoint
10.2917716004544,C00,1.213776,0,0
10.39169171308017,C00,2.193718,0,0
10.49161182570594,C00,0.8054662,0,0
10.59153193833171,C00,1.624116,0,0
10.69145205095748,C00,2.191687,0,0
10.79137216358325,C00,0.9606244,0,0
10.89129227620902,C00,1.325464,0,0
10.99121238883479,C00,1.421956,0,0
11.09113250146057,C00,1.87754,0,0
11.19105261408634,C00,1.380602,0,0
11.29097272671211,C00,2.112934,0,0
11.39089283933788,C00,1.500142,0,0
11.49081295196365,C00,1.725129,0,0
11.59073306458942,C00,1.701036,0,0
11.69065317721519,C00,1.370204,0,0
11.79057328984096,C00,1.893103,0,0
11.89049340246673,C00,2.238111,0,0
11.9904135150925,C00,1.438006,0,0
12.09033362771827,C00,1.943312,0,0
12.19025374034404,C00,1.872191,0,0
12.29017385296982,C00,2.02334,0,0
12.39009396559559,C00,1.359192,0,0
12.49001407822136,C00,1.535997,0,0
12.58993419084713,C00,1.970334,0,0
12.6898543034729,C00,1.0322,0,0
12.78977441609867,C00,1.561411,0,0
12.88969452872444,C00,1.468992,0,0
12.98961464135021,C00,1.412246,0,0
13.08953475397598,C00,1.496425,0,0
13.18945486660175,C00,1.393083,0,0
13.28937497922752,C00,1.354274,0,0
13.38929509185329,C00,1.457658,0,0
13.48921520447906,C00,1.53723,0,0
13.58913531710484,C00,1.695052,0,0
13.68905542973061,C00,1.225573,0,0
13.78897554235638,C00,1.006142,0,0
13.88889565498215,C00,1.743453,0,0
13.98881576760792,C00,1.274753,0,0
14.08873588023369,C00,1.367839,0,0
14.18865599285946,C00,1.271942,0,0
14.28857610548523,C00,1.316892,0,0
14.388496218111,C00,1.663564,0,0
14.48841633073677,C00,1.715561,0,0
14.58833644336254,C00,0.9938025,0,0
14.68825655598832,C00,0.9531492,0,0
14.78817666861409,C00,2.097391,0,0
14.88809678123986,C00,0.8784482,0,0
14.98801689386563,C00,1.520504,0,0
15.0879370064914,C00,1.91743,0,0
15.18785711911717,C00,1.327182,0,0
15.28777723174294,C00,1.377136,0,0
15.38769734436871,C00,1.650258,0,0
15.48761745699448,C00,2.324633,0,0
15.58753756962025,C00,0.7495624,0,0
15.68745768224602,C00,1.471569,0,0
15.78737779487179,C00,1.377473,0,0
15.88729790749757,C00,1.167376,0,0
15.98721802012334,C00,1.536271,0,0
16.08713813274911,C00,1.298715,0,0
16.18705824537488,C00,1.264948,0,0
16.28697835800065,C00,1.568493,0,0
16.38689847062642,C00,1.072993,0,0
16.48681858325219,C00,1.521693,0,0
16.58673869587796,C00,2.12802,0,0
16.68665880850373,C00,0.4583456,0,0
16.7865789211295,C00,1.611369,0,0
16.88649903375527,C00,1.609721,0,0
16.98641914638105,C00,1.73667,0,0
17.08633925900682,C00,1.609738,0,0
17.18625937163259,C00,1.47409,0,0
17.28617948425836,C00,1.956751,0,0
17.38609959688413,C00,2.220233,0,0
17.4860197095099,C00,1.331935,0,0
17.58593982213567,C00,2.188893,0,0
17.68585993476144,C00,1.070558,0,0
17.78578004738721,C00,2.307002,0,0
17.88570016001298,C00,0.07164004,0,0
17.98562027263876,C00,1.890621,0,0
18.08554038526453,C00,1.00243,0,0
18.1854604978903,C00,1.05563,0,0
18.28538061051607,C00,2.245657,0,0
18.38530072314184,C00,2.228667,0,0
18.48522083576761,C00,1.836878,0,0
18.58514094839338,C00,1.736436,0,0
18.68506106101915,C00,1.3097,0,0
18.78498117364492,C00,1.910006,0,0
18.88490128627069,C00,1.931751,0,0
18.98482139889646,C00,2.840204,0,0
19.08474151152223,C00,2.057745,0,0
19.184661624148,C00,5.600002,0,0
19.28458173677377,C00,11.44828,0,0
19.38450184939954,C00,10.6691,0,0
19.48442196202532,C00,11.01957,0,0
19.58434207465109,C00,11.56849,0,0
19.68426218727686,C00,10.25187,0,0
19.78418229990263,C00,7.946557,0,0
19.8841024125284,C00,7.309031,0,0
19.98402252515417,C00,6.884404,0,0
20.08394263777994,C00,7.602035,0,0
20.18386275040571,C00,7.1628,0,0
20.28378286303148,C00,6.332252,0,0
20.38370297565725,C00,5.535892,0,0
20.48362308828303,C00,7.444187,0,0
20.5835432009088,C00,6.628964,0,0
20.68346331353457,C00,5.575288,0,0
20.78338342616034,C00,10.29834,0,0
20.88330353878611,C00,9.219463,0,0
20.98322365141188,C00,8.294723,0,0
21.08314376403765,C00,7.196197,0,0
21.18306387666342,C00,7.144945,0,0
21.28298398928919,C00,7.104091,0,0
21.38290410191496,C00,6.730412,0,0
21.48282421454073,C00,5.605938,0,0
21.58274432716651,C00,4.540248,0,0
21.68266443979228,C00,5.283189,0,0
21.78258455241805,C00,4.586298,0,0
21.88250466504382,C00,3.975103,0,0
21.98242477766959,C00,3.164005,0,0
22.08234489029536,C00,3.411294,0,0
22.18226500292113,C00,2.822909,0,0
22.2821851155469,C00,2.807133,0,0
22.38210522817267,C00,3.136342,0,0
22.48202534079844,C00,2.850684,0,0
22.58194545342421,C00,3.51889,0,0
22.68186556604998,C00,3.715708,0,0
22.78178567867575,C00,3.660395,0,0
22.88170579130152,C00,3.544858,0,0
22.98162590392729,C00,1.670506,0,0
23.08154601655307,C00,0.8450533,0,0
23.18146612917884,C00,1.315158,0,0
23.28138624180461,C00,2.213238,0,0
23.38130635443038,C00,2.26506,0,0
23.48122646705615,C00,2.518398,0,0
23.58114657968192,C00,2.811422,0,0
23.68106669230769,C00,2.5058,0,0
23.78098680493346,C00,1.752397,0,0
23.88090691755923,C00,1.34094,0,0
23.980827030185,C00,1.339338,0,0
24.08074714281078,C00,0.6587245,0,0
24.18066725543655,C00,1.550773,0,0
24.28058736806232,C00,2.352572,0,0
24.38050748068809,C00,1.865155,0,0
24.48042759331386,C00,2.937016,0,0
24.58034770593963,C00,1.986084,0,0
24.6802678185654,C00,2.638861,0,0
24.78018793119117,C00,2.273645,0,0
24.88010804381694,C00,0.181639,0,0
24.98002815644271,C00,-0.2142698,0,0
25.07994826906848,C00,2.758074,0,0
25.17986838169426,C00,2.892934,0,0
25.27978849432003,C00,1.625398,0,0
25.3797086069458,C00,1.871846,0,0
25.47962871957157,C00,2.102834,0,0
25.57954883219734,C00,1.918412,0,0
25.67946894482311,C00,1.691575,0,0
25.77938905744888,C00,1.971693,0,0
25.87930917007465,C00,1.65255,0,0
25.97922928270042,C00,1.634556,0,0
26.07914939532619,C00,1.95224,0,0
26.17906950795197,C00,1.054952,0,0
26.27898962057774,C00,2.252014,0,0
26.37890973320351,C00,4.137145,0,0
26.47882984582928,C00,3.820316,0,0
26.57874995845505,C00,4.001921,0,0
26.67867007108082,C00,4.984672,0,0
26.77859018370659,C00,3.478904,0,0
26.87851029633236,C00,4.051345,0,0
26.97843040895813,C00,4.722747,0,0
27.0783505215839,C00,3.927229,0,0
27.17827063420967,C00,6.034246,0,0
27.27819074683544,C00,5.657032,0,0
27.37811085946121,C00,18.93364,0,0
27.47803097208698,C00,52.49163,0,0
27.57795108471275,C00,59.50309,0,0
27.67787119733853,C00,53.01783,0,0
27.7777913099643,C00,44.58883,0,0
27.87771142259007,C00,41.17103,0,0
27.97763153521584,C00,35.79785,0,0
28.07755164784161,C00,30.53856,0,0
28.17747176046738,C00,27.10626,0,0
28.27739187309315,C00,25.83891,0,0
28.37731198571892,C00,24.82602,0,0
28.47723209834469,C00,22.13665,0,0
28.57715221097046,C00,18.32712,0,0
28.67707232359624,C00,17.50367,0,0
28.77699243622201,C00,15.33897,0,0
28.87691254884778,C00,15.33246,0,0
28.97683266147355,C00,12.37141,0,0
29.07675277409932,C00,10.94114,0,0
29.17667288672509,C00,10.94469,0,0
29.27659299935086,C00,10.76959,0,0
29.37651311197663,C00,10.86667,0,0
29.4764332246024,C00,8.174014,0,0
29.57635333722817,C00,5.724342,0,0
29.67627344985394,C00,5.722254,0,0
29.77619356247972,C00,6.772182,0,0
29.87611367510549,C00,4.122934,0,0
29.97603378773126,C00,4.469857,0,0
30.07595390035703,C00,4.954624,0,0
30.1758740129828,C00,4.503046,0,0
30.27579412560857,C00,4.692313,0,0
30.37571423823434,C00,4.541404,0,0
30.47563435086011,C00,2.914779,0,0
30.57555446348588,C00,2.848941,0,0
30.67547457611165,C00,2.199352,0,0
30.77539468873742,C00,3.172584,0,0
30.87531480136319,C00,31.09324,0,0
30.97523491398896,C00,30.58766,0,0
31.07515502661473,C00,24.42413,0,0
31.1750751392405,C00,22.80352,0,0
31.27499525186628,C00,20.03847,0,0
31.37491536449205,C00,17.05824,0,0
31.47483547711782,C00,15.96728,0,0
31.57475558974359,C00,14.13829,0,0
31.67467570236936,C00,13.08918,0,0
31.77459581499513,C00,12.56352,0,0
31.8745159276209,C00,12.29578,0,0
31.97443604024667,C00,9.999936,0,0
32.07435615287245,C00,9.452623,0,0
32.17427626549821,C00,7.953284,0,0
32.27419637812399,C00,7.62388,0,0
32.37411649074976,C00,7.189061,0,0
32.47403660337553,C00,7.255106,0,0
32.5739567160013,C00,7.556384,0,0
32.67387682862707,C00,6.715934,0,0
32.77379694125284,C00,7.252215,0,0
32.87371705387861,C00,8.180769,0,0
32.97363716650438,C00,10.86727,0,0
33.07355727913015,C00,14.05714,0,0
33.17347739175592,C00,14.00037,0,0
33.27339750438169,C00,14.25543,0,0
33.37331761700747,C00,12.99304,0,0
33.47323772963323,C00,12.12663,0,0
33.57315784225901,C00,11.28402,0,0
33.67307795488477,C00,10.03068,0,0
33.77299806751055,C00,7.723865,0,0
33.87291818013632,C00,8.598598,0,0
33.97283829276209,C00,8.14011,0,0
34.07275840538786,C00,7.627478,0,0
34.17267851801363,C00,5.520489,0,0
34.2725986306394,C00,5.832919,0,0
34.37251874326518,C00,4.833185,0,0
34.47243885589094,C00,5.544826,0,0
34.57235896851672,C00,5.182003,0,0
34.67227908114248,C00,5.077209,0,0
34.77219919376826,C00,4.018675,0,0
34.87211930639403,C00,4.046187,0,0
34.9720394190198,C00,3.982166,0,0
35.07195953164557,C00,3.801347,0,0
35.17187964427134,C00,3.316879,0,0
35.27179975689711,C00,3.318113,0,0
35.37171986952288,C00,3.775452,0,0
35.47163998214865,C00,2.564965,0,0
35.57156009477443,C00,1.101651,0,0
35.67148020740019,C00,2.236478,0,0
35.77140032002597,C00,2.01481,0,0
35.87132043265174,C00,1.796389,0,0
35.97124054527751,C00,1.968967,0,0
36.07116065790328,C00,2.117868,0,0
36.17108077052905,C00,2.891058,0,0
36.27100088315482,C00,1.477121,0,0
36.37092099578059,C00,2.530898,0,0
36.47084110840636,C00,1.932466,0,0
36.57076122103214,C00,1.905745,0,0
36.6706813336579,C00,2.38594,0,0
36.77060144628368,C00,0.9687784,0,0
36.87052155890945,C00,0.9370397,0,0
36.97044167153521,C00,0.9163548,0,0
37.07036178416099,C00,1.408276,0,0
37.17028189678675,C00,1.927592,0,0
37.27020200941253,C00,1.319405,0,0
37.3701221220383,C00,2.36511,0,0
37.47004223466407,C00,2.296074,0,0
37.56996234728984,C00,0.9912611,0,0
37.66988245991561,C00,1.635224,0,0
37.76980257254138,C00,1.767645,0,0
37.86972268516715,C00,2.440736,0,0
37.96964279779292,C00,1.728447,0,0
38.0695629104187,C00,1.991807,0,0
38.16948302304446,C00,2.322193,0,0
38.26940313567024,C00,0.9763666,0,0
38.36932324829601,C00,1.13157,0,0
38.46924336092178,C00,1.465122,0,0
38.56916347354755,C00,1.268695,0,0
38.66908358617332,C00,1.84524,0,0
38.76900369879909,C00,2.488482,0,0
38.86892381142486,C00,1.082887,0,0
38.96884392405063,C00,2.939295,0,0
39.06876403667641,C00,1.958702,0,0
39.16868414930217,C00,0.6445993,0,0
39.26860426192795,C00,2.062754,0,0
39.36852437455372,C00,2.453778,0,0
39.46844448717949,C00,1.566249,0,0
39.56836459980526,C00,2.047626,0,0
39.66828471243103,C00,1.57347,0,0
39.7682048250568,C00,0.1457532,0,0
39.86812493768257,C00,1.823068,0,0
39.96804505030834,C00,1.575368,0,0
40.06796516293412,C00,1.351551,0,0
40.16788527555988,C00,1.30299,0,0
40.26780538818566,C00,2.690596,0,0
40.36772550081142,C00,1.229228,0,0
40.4676456134372,C00,0.6320451,0,0
40.56756572606297,C00,2.446213,0,0
40.66748583868874,C00,1.529954,0,0
40.76740595131451,C00,1.965372,0,0
40.86732606394028,C00,1.870377,0,0
40.96724617656605,C00,1.627116,0,0
41.06716628919182,C00,2.19284,0,0
41.16708640181759,C00,1.936326,0,0
41.26700651444336,C00,1.333172,0,0
41.36692662706913,C00,1.412484,0,0
41.4668467396949,C00,1.435862,0,0
41.56676685232068,C00,2.02677,0,0
41.66668696494644,C00,1.832583,0,0
41.76660707757222,C00,1.725885,0,0
41.86652719019798,C00,0.5523988,0,0
41.96644730282376,C00,1.146717,0,0
42.06636741544953,C00,1.354884,0,0
42.1662875280753,C00,2.221384,0,0
42.26620764070107,C00,2.019032,0,0
42.36612775332684,C00,0.9446914,0,0
42.46604786595261,C00,1.839652,0,0
42.56596797857839,C00,1.53644,0,0
42.66588809120415,C00,1.193865,0,0
42.76580820382993,C00,1.226921,0,0
42.86572831645569,C00,2.422438,0,0
42.96564842908147,C00,1.65309,0,0
43.06556854170724,C00,2.575954,0,0
43.16548865433301,C00,1.684282,0,0
43.26540876695878,C00,0.8811389,0,0
43.36532887958455,C00,1.249511,0,0
43.46524899221032,C00,0.610024,0,0
43.56516910483609,C00,1.214076,0,0
43.66508921746186,C00,1.950816,0,0
43.76500933008764,C00,1.591267,0,0
43.8649294427134,C00,2.259084,0,0
43.96484955533918,C00,3.908658,0,0
44.06476966796495,C00,4.858685,0,0
44.16468978059072,C00,7.059048,0,0
44.26460989321649,C00,21.74493,0,0
44.36453000584226,C00,52.52139,0,0
44.46445011846803,C00,59.36457,0,0
44.5643702310938,C00,61.80675,0,0
44.66429034371957,C00,55.92374,0,0
44.76421045634535,C00,49.92596,0,0
44.86413056897111,C00,43.54453,0,0
44.96405068159689,C00,39.38382,0,0
45.06397079422266,C00,35.20824,0,0
45.16389090684842,C00,31.24144,0,0
45.2638110194742,C00,27.41377,0,0
45.36373113209996,C00,24.57295,0,0
45.46365124472574,C00,20.57244,0,0
45.56357135735151,C00,20.39144,0,0
45.66349146997728,C00,19.48893,0,0
45.76341158260305,C00,16.63754,0,0
45.86333169522882,C00,16.39958,0,0
45.96325180785459,C00,13.80418,0,0
46.06317192048036,C00,13.38457,0,0
46.16309203310613,C00,10.68737,0,0
46.26301214573191,C00,10.27675,0,0
46.36293225835767,C00,8.922465,0,0
46.46285237098345,C00,7.883242,0,0
46.56277248360922,C00,7.290008,0,0
46.66269259623499,C00,6.447106,0,0
46.76261270886076,C00,7.042369,0,0
46.86253282148653,C00,5.341524,0,0
46.9624529341123,C00,5.77892,0,0
47.06237304673807,C00,4.637177,0,0
47.16229315936384,C00,5.104351,0,0
47.26221327198962,C00,4.546298,0,0
47.36213338461538,C00,3.404634,0,0
47.46205349724116,C00,3.67643,0,0
47.56197360986693,C00,4.581107,0,0
47.6618937224927,C00,2.758688,0,0
47.76181383511847,C00,2.607846,0,0
47.86173394774424,C00,3.388311,0,0
47.96165406037001,C00,2.574266,0,0
48.06157417299578,C00,2.666985,0,0
48.16149428562155,C00,2.503438,0,0
48.26141439824733,C00,3.394224,0,0
48.36133451087309,C00,3.352249,0,0
48.46125462349887,C00,3.406835,0,0
48.56117473612463,C00,3.978529,0,0
48.66109484875041,C00,1.941388,0,0
48.76101496137618,C00,1.910517,0,0
48.86093507400195,C00,2.791734,0,0
48.96085518662772,C00,3.872508,0,0
49.06077529925349,C00,3.518402,0,0
49.16069541187926,C00,1.515475,0,0
49.26061552450503,C00,1.624718,0,0
49.3605356371308,C00,2.576106,0,0
49.46045574975657,C00,2.571261,0,0
49.56037586238234,C00,1.855781,0,0
49.66029597500811,C00,2.801213,0,0
49.76021608763389,C00,2.386367,0,0
49.86013620025965,C00,1.777928,0,0
49.96005631288543,C00,2.052321,0,0
50.05997642551119,C00,1.664907,0,0
50.15989653813697,C00,1.780964,0,0
50.25981665076274,C00,1.935271,0,0
50.35973676338851,C00,1.795656,0,0
50.45965687601428,C00,2.278045,0,0
50.55957698864005,C00,1.674101,0,0
50.65949710126582,C00,1.238648,0,0
50.7594172138916,C00,3.239004,0,0
50.85933732651736,C00,3.774802,0,0
50.95925743914314,C00,2.0815,0,0
51.0591775517689,C00,4.555714,0,0
51.15909766439468,C00,3.029794,0,0
51.25901777702045,C00,4.971469,0,0
51.35893788964622,C00,6.646319,0,0
51.45885800227199,C00,7.222624,0,0
51.55877811489776,C00,5.37258,0,0
51.65869822752353,C00,7.007185,0,0
51.7586183401493,C00,5.148521,0,0
51.85853845277507,C00,5.974274,0,0
51.95845856540085,C00,5.749777,0,0
52.05837867802661,C00,6.200487,0,0
52.15829879065239,C00,6.071068,0,0
52.25821890327816,C00,6.590861,0,0
52.35813901590393,C00,5.803537,0,0
52.4580591285297,C00,4.340453,0,0
52.55797924115547,C00,4.740182,0,0
52.65789935378124,C00,7.171166,0,0
52.75781946640701,C00,6.533484,0,0
52.85773957903278,C00,5.864847,0,0
52.95765969165856,C00,3.95119,0,0
53.05757980428432,C00,4.453273,0,0
53.15749991691009,C00,4.11621,0,0
53.25742002953587,C00,4.201066,0,0
53.35734014216163,C00,3.750005,0,0
53.45726025478741,C00,5.405009,0,0
53.55718036741317,C00,5.469471,0,0
53.65710048003895,C00,6.023068,0,0
53.75702059266472,C00,7.274498,0,0
53.85694070529049,C00,6.432747,0,0
53.95686081791626,C00,5.847535,0,0
54.05678093054203,C00,5.902839,0,0
54.1567010431678,C00,4.385153,0,0
54.25662115579357,C00,4.942584,0,0
54.35654126841934,C00,4.05116,0,0
54.45646138104512,C00,4.033255,0,0
54.55638149367088,C00,3.9581,0,0
54.65630160629666,C00,3.532534,0,0
54.75622171892243,C00,3.180886,0,0
54.8561418315482,C00,3.361225,0,0
54.95606194417397,C00,2.896291,0,0
55.05598205679974,C00,2.482227,0,0
55.15590216942551,C00,2.902953,0,0
55.25582228205128,C00,2.73396,0,0
55.35574239467705,C00,1.9576,0,0
55.45566250730283,C00,2.60386,0,0
55.55558261992859,C00,2.464645,0,0
55.65550273255437,C00,2.030646,0,0
55.75542284518014,C00,1.8161,0,0
55.85534295780591,C00,2.659691,0,0
55.95526307043168,C00,0.9577287,0,0
56.05518318305745,C00,1.826726,0,0
56.15510329568322,C00,2.063322,0,0
56.25502340830899,C00,1.890934,0,0
56.35494352093476,C00,1.907005,0,0
56.45486363356054,C00,1.823341,0,0
56.5547837461863,C00,1.869288,0,0
56.65470385881208,C00,2.010535,0,0
56.75462397143784,C00,1.420836,0,0
56.85454408406362,C00,3.486949,0,0
56.95446419668939,C00,2.688179,0,0
57.05438430931516,C00,4.952195,0,0
57.15430442194093,C00,4.652525,0,0
57.2542245345667,C00,6.705302,0,0
57.35414464719247,C00,6.328522,0,0
57.45406475981824,C00,6.725427,0,0
57.55398487244401,C00,6.78653,0,0
57.65390498506978,C00,6.155402,0,0
57.75382509769555,C00,5.594873,0,0
57.85374521032132,C00,5.556735,0,0
57.9536653229471,C00,4.962498,0,0
58.05358543557286,C00,5.625285,0,0
58.15350554819864,C00,4.287037,0,0
58.2534256608244,C00,4.257142,0,0
58.35334577345018,C00,2.703413,0,0
58.45326588607595,C00,2.834241,0,0
58.55318599870172,C00,3.445714,0,0
58.65310611132749,C00,4.663461,0,0
58.75302622395326,C00,4.224296,0,0
58.85294633657903,C00,4.388275,0,0
58.95286644920481,C00,3.415479,0,0
59.05278656183057,C00,3.451642,0,0
59.15270667445635,C00,3.583227,0,0
59.25262678708211,C00,3.944309,0,0
59.35254689970789,C00,5.253366,0,0
59.45246701233366,C00,5.688833,0,0
59.55238712495943,C00,5.627595,0,0
59.6523072375852,C00,6.167414,0,0
59.75222735021097,C00,5.30299,0,0
59.85214746283674,C00,7.280391,0,0
59.95206757546251,C00,6.950929,0,0
60.05198768808828,C00,5.450604,0,0
60.15190780071406,C00,4.694347,0,0
60.25182791333982,C00,5.602676,0,0
60.3517480259656,C00,6.225316,0,0
60.45166813859137,C00,6.015358,0,0
60.55158825121714,C00,6.756038,0,0
60.65150836384291,C00,7.171581,0,0
60.75142847646868,C00,6.023637,0,0
60.85134858909445,C00,4.594133,0,0
60.95126870172022,C00,3.611501,0,0
61.05118881434599,C00,4.801799,0,0
61.15110892697177,C00,4.739397,0,0
61.25102903959753,C00,3.992876,0,0
61.3509491522233,C00,3.753811,0,0
61.45086926484908,C00,3.686031,0,0
61.55078937747484,C00,3.060119,0,0
61.65070949010062,C00,4.154062,0,0
61.75062960272638,C00,4.048493,0,0
61.85054971535216,C00,4.093018,0,0
61.95046982797793,C00,4.210978,0,0
62.0503899406037,C00,5.690077,0,0
62.15031005322947,C00,5.988321,0,0
62.25023016585524,C00,5.41467,0,0
62.35015027848101,C00,5.344433,0,0
62.45007039110678,C00,4.326838,0,0
62.54999050373255,C00,4.736931,0,0
62.64991061635833,C00,3.088999,0,0
62.74983072898409,C00,3.088313,0,0
62.84975084160987,C00,3.166556,0,0
62.94967095423564,C00,4.17696,0,0
63.04959106686141,C00,4.945496,0,0
63.14951117948718,C00,2.570671,0,0
63.24943129211295,C00,1.22009,0,0
63.34935140473872,C00,3.226343,0,0
63.44927151736449,C00,3.687875,0,0
63.54919162999026,C00,3.017764,0,0
63.64911174261604,C00,1.822473,0,0
63.7490318552418,C00,1.481154,0,0
63.84895196786758,C00,2.367044,0,0
63.94887208049335,C00,2.420021,0,0
64.04879219311911,C00,2.817297,0,0
64.1487123057449,C00,2.478845,0,0
64.24863241837066,C00,2.118682,0,0
64.34855253099643,C00,2.272151,0,0
64.4484726436222,C00,1.007895,0,0
64.54839275624798,C00,2.153905,0,0
64.64831286887375,C00,2.378371,0,0
64.74823298149951,C00,2.529418,0,0
64.84815309412528,C00,1.432251,0,0
64.94807320675106,C00,1.960835,0,0
65.04799331937683,C00,2.478807,0,0
65.1479134320026,C00,1.65355,0,0
65.24783354462836,C00,2.056075,0,0
65.34775365725415,C00,1.937417,0,0
65.44767376987991,C00,2.090628,0,0
65.54759388250568,C00,1.720021,0,0
65.64751399513145,C00,2.187101,0,0
65.74743410775721,C00,0.4181666,0,0
65.847354220383,C00,2.279381,0,0
65.94727433300876,C00,2.381375,0,0
66.04719444563453,C00,0.4098186,0,0
66.1471145582603,C00,0.9973874,0,0
66.24703467088608,C00,2.460536,0,0
66.34695478351185,C00,1.451693,0,0
66.44687489613761,C00,1.414267,0,0
66.54679500876338,C00,1.722077,0,0
66.64671512138916,C00,1.50505,0,0
66.74663523401493,C00,1.829692,0,0
66.8465553466407,C00,1.348051,0,0
66.94647545926647,C00,1.244726,0,0
67.04639557189225,C00,1.612101,0,0
67.14631568451802,C00,2.545026,0,0
67.24623579714378,C00,0.4950688,0,0
67.34615590976955,C00,1.032842,0,0
67.44607602239533,C00,1.34081,0,0
67.5459961350211,C00,4.299547,0,0
67.64591624764687,C00,3.593028,0,0
67.74583636027263,C00,4.003367,0,0
67.84575647289842,C00,4.085709,0,0
67.94567658552418,C00,2.187212,0,0
68.04559669814995,C00,2.457925,0,0
68.14551681077572,C00,2.58061,0,0
68.2454369234015,C00,4.254488,0,0
68.34535703602727,C00,3.610473,0,0
68.44527714865303,C00,4.706663,0,0
68.5451972612788,C00,2.218719,0,0
68.64511737390458,C00,2.846366,0,0
68.74503748653035,C00,3.059988,0,0
68.84495759915612,C00,3.444122,0,0
68.94487771178188,C00,3.043952,0,0
69.04479782440767,C00,1.207313,0,0
69.14471793703343,C00,1.661452,0,0
69.2446380496592,C00,2.158641,0,0
69.34455816228497,C00,2.856137,0,0
69.44447827491075,C00,2.501358,0,0
