Time,Cell,F,biting,bitepoint
0.0,C01,18.39835,0,0
0.0999200563109902,C01,23.98654,0,0
0.1998401126219805,C01,23.77362,0,0
0.2997601689329707,C01,21.18439,0,0
0.399680225243961,C01,22.52743,0,0
0.4996002815549512,C01,19.97946,0,0
0.5995203378659415,C01,18.48801,0,0
0.6994403941769317,C01,16.38732,0,0
0.7993604504879219,C01,21.03739,0,0
0.8992805067989121,C01,23.22066,0,0
0.9992005631099024,C01,21.44076,0,0
1.099120619420893,C01,19.17036,0,0
1.199040675731883,C01,19.69208,0,0
1.298960732042873,C01,19.69263,0,0
1.398880788353863,C01,18.16286,0,0
1.498800844664854,C01,19.20504,0,0
1.598720900975844,C01,17.70576,0,0
1.698640957286834,C01,17.60302,0,0
1.798561013597824,C01,16.90959,0,0
1.898481069908815,C01,14.9101,0,0
1.998401126219805,C01,15.31771,0,0
2.098321182530795,C01,13.84332,0,0
2.198241238841785,C01,16.19483,0,0
2.298161295152775,C01,12.13432,0,0
2.398081351463766,C01,15.07397,0,0
2.498001407774756,C01,17.42451,0,0
2.597921464085746,C01,19.6372,0,0
2.697841520396736,C01,17.86593,0,0
2.797761576707727,C01,17.55272,0,0
2.897681633018717,C01,17.73529,0,0
2.997601689329707,C01,17.68987,0,0
3.097521745640698,C01,16.49754,0,0
3.197441801951688,C01,16.08628,0,0
3.297361858262678,C01,9.291684,0,0
3.397281914573668,C01,9.078852,0,0
3.497201970884658,C01,16.52146,0,0
3.597122027195649,C01,20.85206,0,0
3.697042083506639,C01,21.04943,0,0
3.796962139817629,C01,20.14953,0,0
3.896882196128619,C01,22.06774,0,0
3.99680225243961,C01,22.71696,0,0
4.0967223087506,C01,24.06129,0,0
4.19664236506159,C01,24.05833,0,0
4.29656242137258,C01,19.84621,0,0
4.396482477683571,C01,15.12817,0,0
4.496402533994561,C01,14.15985,0,0
4.596322590305551,C01,14.61614,0,0
4.696242646616541,C01,13.51967,0,0
4.796162702927532,C01,15.72151,0,0
4.896082759238522,C01,16.46809,0,0
4.996002815549512,C01,16.57579,0,0
5.095922871860503,C01,18.81851,0,0
5.195842928171492,C01,16.1357,0,0
5.295762984482483,C01,15.90166,0,0
5.395683040793473,C01,13.94211,0,0
5.495603097104463,C01,11.90878,0,0
5.595523153415454,C01,10.45136,0,0
5.695443209726443,C01,10.51773,0,0
5.795363266037434,C01,10.83424,0,0
5.895283322348424,C01,8.87885,0,0
5.995203378659414,C01,9.509227,0,0
6.095123434970405,C01,10.18148,0,0
6.195043491281395,C01,9.606341,0,0
6.294963547592385,C01,9.423332,0,0
6.394883603903375,C01,10.48595,0,0
6.494803660214366,C01,11.16161,0,0
6.594723716525356,C01,9.760593,0,0
6.694643772836346,C01,9.658108,0,0
6.794563829147337,C01,11.72361,0,0
6.894483885458326,C01,10.3311,0,0
6.994403941769317,C01,12.29163,0,0
7.094323998080307,C01,12.53639,0,0
7.194244054391297,C01,11.81072,0,0
7.294164110702288,C01,12.4636,0,0
7.394084167013278,C01,12.00903,0,0
7.494004223324268,C01,11.93934,0,0
7.593924279635258,C01,10.48619,0,0
7.693844335946249,C01,12.58705,0,0
7.793764392257239,C01,11.52273,0,0
7.893684448568229,C01,10.89742,0,0
7.99360450487922,C01,11.61157,0,0
8.09352456119021,C01,10.96352,0,0
8.1934446175012,C01,10.22504,0,0
8.29336467381219,C01,9.649484,0,0
8.393284730123181,C01,10.25992,0,0
8.49320478643417,C01,9.325278,0,0
8.59312484274516,C01,9.138041,0,0
8.69304489905615,C01,9.630177,0,0
8.792964955367141,C01,9.613192,0,0
8.892885011678132,C01,10.31691,0,0
8.992805067989122,C01,8.924724,0,0
9.092725124300111,C01,7.007772,0,0
9.192645180611102,C01,6.687063,0,0
9.292565236922092,C01,8.905328,0,0
9.392485293233085,C01,6.656777,0,0
9.492405349544072,C01,4.46351,0,0
9.592325405855064,C01,3.453958,0,0
9.692245462166053,C01,1.561178,0,0
9.792165518477043,C01,3.020553,0,0
9.892085574788034,C01,5.241867,0,0
9.992005631099024,C01,6.957491,0,0
10.09192568741001,C01,2.928313,0,0
10.19184574372101,C01,1.617253,0,0
10.29176580003199,C01,-0.8566168,0,0
10.39168585634298,C01,0.8882761,0,0
10.49160591265398,C01,1.666712,0,0
10.59152596896497,C01,-1.433864,0,0
10.69144602527596,C01,-0.08835512,0,0
10.79136608158695,C01,0.9642109,0,0
10.89128613789794,C01,4.735531,0,0
10.99120619420893,C01,1.117343,0,0
11.09112625051992,C01,1.468761,0,0
11.19104630683091,C01,3.739272,0,0
11.2909663631419,C01,6.530712,0,0
11.39088641945289,C01,4.399117,0,0
11.49080647576388,C01,4.677938,0,0
11.59072653207487,C01,5.021626,0,0
11.69064658838586,C01,3.667207,0,0
