Time,Cell,F,bite,bitepoint,biting
0.0,C01,1.363106,0,0,
0.0999201116497263,C01,3.412872,0,0,
0.1998402232994527,C01,2.360856,0,0,
0.299760334949179,C01,1.713787,0,0,
0.3996804465989054,C01,1.016246,0,0,
0.4996005582486318,C01,4.752049,0,0,
0.5995206698983581,C01,7.263455,0,0,
0.6994407815480844,C01,6.089694,0,0,
0.7993608931978108,C01,3.622479,0,0,
0.8992810048475371,C01,2.685095,0,0,
0.9992011164972636,C01,5.629106,0,0,
1.09912122814699,C01,4.761466,0,0,
1.199041339796716,C01,4.738168,0,0,
1.298961451446442,C01,3.150892,0,0,
1.398881563096169,C01,4.549273,0,0,
1.498801674745895,C01,4.673339,0,0,
1.598721786395622,C01,6.027963,0,0,
1.698641898045348,C01,4.531789,0,0,
1.798562009695074,C01,3.618425,0,0,
1.898482121344801,C01,4.339735,0,0,
1.998402232994527,C01,2.534668,0,0,
2.098322344644253,C01,2.236119,0,0,
2.19824245629398,C01,2.452164,0,0,
2.298162567943706,C01,1.238786,0,0,
2.398082679593432,C01,3.45775,0,0,
2.498002791243159,C01,3.047679,0,0,
2.597922902892885,C01,1.140976,0,0,
2.697843014542611,C01,3.626243,0,0,
2.797763126192338,C01,2.916703,0,0,
2.897683237842064,C01,2.701365,0,0,
2.99760334949179,C01,2.586283,0,0,
3.097523461141517,C01,0.961472,0,0,
3.197443572791243,C01,3.774207,0,0,
3.29736368444097,C01,2.494829,0,0,
3.397283796090696,C01,1.435701,0,0,
3.497203907740422,C01,-0.02606299,0,0,
3.597124019390149,C01,0.1656384,0,0,
3.697044131039875,C01,2.07321,0,0,
3.796964242689601,C01,2.817937,0,0,
3.896884354339328,C01,2.630946,0,0,
3.996804465989054,C01,2.640097,0,0,
4.09672457763878,C01,2.765519,0,0,
4.196644689288506,C01,5.902535,0,0,
4.296564800938233,C01,4.062294,0,0,
4.396484912587959,C01,5.636085,0,0,
4.496405024237686,C01,4.915725,0,0,
4.596325135887412,C01,4.797762,0,0,
4.696245247537139,C01,4.772143,0,0,
4.796165359186864,C01,4.164922,0,0,
4.896085470836591,C01,3.482459,0,0,
4.996005582486317,C01,6.405423,0,0,
5.095925694136044,C01,6.78435,0,0,
5.19584580578577,C01,7.053653,0,0,
5.295765917435497,C01,5.660755,0,0,
5.395686029085223,C01,4.108748,0,0,
5.495606140734949,C01,4.823647,0,0,
5.595526252384675,C01,6.58418,0,0,
5.695446364034402,C01,13.53234,0,0,
5.795366475684128,C01,16.14133,0,0,
5.895286587333855,C01,15.67721,0,0,
5.995206698983581,C01,15.32598,0,0,
6.095126810633308,C01,11.33018,0,0,
6.195046922283034,C01,11.34069,0,0,
6.29496703393276,C01,8.81675,0,0,
6.394887145582486,C01,6.256052,0,0,
6.494807257232213,C01,7.426534,0,0,
6.594727368881939,C01,5.458681,0,0,
6.694647480531666,C01,8.397457,0,0,
6.794567592181392,C01,8.783834,0,0,
6.894487703831118,C01,8.12708,0,0,
6.994407815480844,C01,8.127422,0,0,
7.09432792713057,C01,7.809539,0,0,
7.194248038780297,C01,6.486746,0,0,
7.294168150430023,C01,5.345901,0,0,
7.39408826207975,C01,3.650436,0,0,
7.494008373729476,C01,4.638855,0,0,
7.593928485379203,C01,3.541308,0,0,
7.693848597028929,C01,3.73397,0,0,
7.793768708678655,C01,1.811314,0,0,
7.893688820328381,C01,2.122711,0,0,
7.993608931978108,C01,3.581896,0,0,
8.093529043627834,C01,3.194135,0,0,
8.19344915527756,C01,1.622902,0,0,
8.293369266927288,C01,6.336234,0,0,
8.393289378577013,C01,3.955988,0,0,
8.49320949022674,C01,4.672373,0,0,
8.593129601876466,C01,5.132928,0,0,
8.693049713526193,C01,5.606658,0,0,
8.792969825175918,C01,3.650131,0,0,
8.892889936825645,C01,2.918339,0,0,
8.992810048475372,C01,3.276871,0,0,
9.092730160125098,C01,2.799051,0,0,
9.192650271774824,C01,4.359395,0,0,
9.29257038342455,C01,8.912822,0,0,
9.392490495074275,C01,8.169397,0,0,
9.492410606724004,C01,4.570604,0,0,
9.592330718373727,C01,6.375128,0,0,
9.692250830023456,C01,3.71102,0,0,
9.792170941673184,C01,2.721241,0,0,
9.892091053322908,C01,4.534481,0,0,
9.992011164972634,C01,5.075126,0,0,
10.09193127662236,C01,1.69577,0,0,
10.19185138827209,C01,1.984769,0,0,
10.29177149992181,C01,0.1025343,0,0,
10.39169161157154,C01,4.402799,0,0,
10.49161172322127,C01,3.08774,0,0,
10.59153183487099,C01,2.593804,0,0,
10.69145194652072,C01,2.010813,0,0,
10.79137205817045,C01,2.130395,0,0,
10.89129216982017,C01,-0.3128036,0,0,
10.9912122814699,C01,3.120535,0,0,
11.09113239311962,C01,1.74765,0,0,
11.19105250476935,C01,0.282093,0,0,
11.29097261641908,C01,2.050245,0,0,
11.3908927280688,C01,0.7377415,0,0,
11.49081283971853,C01,1.468238,0,0,
11.59073295136826,C01,1.137478,0,0,
11.69065306301798,C01,5.81582,0,0,
11.79057317466771,C01,2.092125,0,0,
11.89049328631743,C01,3.480389,0,0,
11.99041339796716,C01,5.032472,0,0,
12.09033350961689,C01,4.697731,0,0,
12.19025362126662,C01,8.05588,0,0,
12.29017373291634,C01,9.124129,0,0,
12.39009384456607,C01,7.393973,0,0,
12.49001395621579,C01,6.231704,0,0,
12.58993406786552,C01,4.453308,0,0,
12.68985417951525,C01,5.976549,0,0,
12.78977429116497,C01,3.759181,0,0,
12.8896944028147,C01,4.905044,0,0,
12.98961451446443,C01,4.976446,0,0,
13.08953462611415,C01,3.01973,0,0,
13.18945473776388,C01,2.235773,0,0,
13.2893748494136,C01,0.7290538,0,0,
13.38929496106333,C01,2.221424,0,0,
13.48921507271306,C01,-0.2775441,0,0,
13.58913518436278,C01,2.170956,0,0,
13.68905529601251,C01,5.059506,0,0,
13.78897540766224,C01,7.135888,0,0,
13.88889551931196,C01,5.873209,0,0,
13.98881563096169,C01,7.992426,0,0,
14.08873574261142,C01,9.623163,0,0,
14.18865585426114,C01,7.290957,0,0,
14.28857596591087,C01,9.848706,0,0,
14.38849607756059,C01,11.98304,0,0,
14.48841618921032,C01,14.3228,0,0,
14.58833630086005,C01,13.52229,0,0,
14.68825641250977,C01,14.98878,0,0,
14.7881765241595,C01,14.02644,0,0,
14.88809663580923,C01,12.0018,0,0,
14.98801674745895,C01,11.60477,0,0,
15.08793685910868,C01,9.512056,0,0,
15.18785697075841,C01,9.725073,0,0,
15.28777708240813,C01,7.552663,0,0,
15.38769719405786,C01,8.507016,0,0,
15.48761730570758,C01,7.730746,0,0,
15.58753741735731,C01,9.061502,0,0,
15.68745752900704,C01,6.463923,0,0,
15.78737764065676,C01,5.918441,0,0,
15.88729775230649,C01,5.650588,0,0,
15.98721786395622,C01,2.758566,0,0,
16.08713797560594,C01,3.366709,0,0,
16.18705808725567,C01,3.331004,0,0,
16.28697819890539,C01,2.432355,0,0,
16.38689831055512,C01,2.109563,0,0,
16.48681842220485,C01,2.050323,0,0,
16.58673853385458,C01,3.465915,0,0,
16.6866586455043,C01,1.476749,0,0,
16.78657875715403,C01,4.46857,0,0,
16.88649886880375,C01,3.368337,0,0,
16.98641898045348,C01,3.191986,0,0,
17.08633909210321,C01,3.541855,0,0,
17.18625920375293,C01,4.477495,0,0,
17.28617931540266,C01,6.694394,0,0,
17.38609942705239,C01,4.221755,0,0,
17.48601953870211,C01,3.612525,0,0,
17.58593965035184,C01,3.316259,0,0,
17.68585976200156,C01,1.748898,0,0,
17.78577987365129,C01,4.871668,0,0,
17.88569998530102,C01,5.978322,0,0,
17.98562009695074,C01,7.103511,0,0,
18.08554020860047,C01,6.288684,0,0,
18.1854603202502,C01,8.243932,0,0,
18.28538043189992,C01,18.9433,0,0,
18.38530054354965,C01,20.85628,0,0,
18.48522065519937,C01,20.34231,0,0,
18.5851407668491,C01,17.19832,0,0,
18.68506087849883,C01,13.36028,0,0,
18.78498099014855,C01,9.774756,0,0,
18.88490110179828,C01,9.874829,0,0,
18.98482121344801,C01,11.96512,0,0,
19.08474132509773,C01,8.8739,0,0,
19.18466143674746,C01,8.64474,0,0,
19.28458154839718,C01,5.889624,0,0,
19.38450166004691,C01,4.158965,0,0,
19.48442177169664,C01,4.550188,0,0,
