Time,Cell,F,biteing,bitepoint,biting
13.18946382428776,C00,10.54409,0,0,
13.28938400477479,C00,16.15079,0,0,
13.38930418526182,C00,16.12024,0,0,
13.48922436574885,C00,12.96063,0,0,
13.58914454623588,C00,12.0204,0,0,
13.6890647267229,C00,12.28285,0,0,
13.78898490720993,C00,16.26685,0,0,
13.88890508769696,C00,14.59005,0,0,
13.98882526818399,C00,13.8956,0,0,
14.08874544867102,C00,10.56718,0,0,
14.18866562915805,C00,10.88917,0,0,
14.28858580964507,C00,6.926157,0,0,
14.3885059901321,C00,8.042155,0,0,
14.48842617061913,C00,14.1087,0,0,
14.58834635110616,C00,13.69744,0,0,
14.68826653159319,C00,12.38609,0,0,
14.78818671208022,C00,12.1658,0,0,
14.88810689256725,C00,11.24897,0,0,
14.98802707305427,C00,8.666886,0,0,
15.0879472535413,C00,8.133239,0,0,
15.18786743402833,C00,9.12721,0,0,
15.28778761451536,C00,13.1286,0,0,
15.38770779500239,C00,12.89983,0,0,
15.48762797548942,C00,18.38219,0,0,
15.58754815597644,C00,18.01499,0,0,
15.68746833646347,C00,17.02826,0,0,
15.7873885169505,C00,17.17437,0,0,
15.88730869743753,C00,18.11877,0,0,
15.98722887792456,C00,17.15948,0,0,
16.08714905841159,C00,14.73539,0,0,
16.18706923889862,C00,11.55338,0,0,
16.28698941938564,C00,9.759583,0,0,
16.38690959987267,C00,11.08649,0,0,
16.4868297803597,C00,11.74317,0,0,
16.58674996084673,C00,13.86901,0,0,
16.68667014133376,C00,12.38357,0,0,
16.78659032182079,C00,12.2006,0,0,
16.88651050230781,C00,7.350226,0,0,
16.98643068279484,C00,6.390372,0,0,
17.08635086328187,C00,5.928761,0,0,
17.1862710437689,C00,5.728586,0,0,
17.28619122425593,C00,6.685169,0,0,
17.38611140474296,C00,11.16787,0,0,
17.48603158522998,C00,12.1818,0,0,
17.58595176571701,C00,12.27593,0,0,
17.68587194620404,C00,10.84591,0,0,
17.78579212669107,C00,9.635157,0,0,
17.8857123071781,C00,11.67362,0,0,
17.98563248766513,C00,8.936069,0,0,
18.08555266815216,C00,12.31378,0,0,
18.18547284863919,C00,11.94331,0,0,
18.28539302912622,C00,10.52547,0,0,
18.38531320961324,C00,9.402568,0,0,
18.48523339010027,C00,9.113902,0,0,
18.5851535705873,C00,7.695006,0,0,
18.68507375107433,C00,7.665456,0,0,
18.78499393156136,C00,9.374702,0,0,
18.88491411204838,C00,10.74374,0,0,
18.98483429253541,C00,8.803553,0,0,
19.08475447302244,C00,11.61949,0,0,
19.18467465350947,C00,10.28589,0,0,
19.2845948339965,C00,11.78159,0,0,
19.38451501448353,C00,10.57881,0,0,
19.48443519497055,C00,9.172468,0,0,
19.58435537545758,C00,7.499766,0,0,
19.68427555594461,C00,6.133634,0,0,
19.78419573643164,C00,6.6542,0,0,
19.88411591691867,C00,4.405423,0,0,
19.9840360974057,C00,4.66505,0,0,
20.08395627789273,C00,5.709033,0,0,
20.18387645837975,C00,6.181112,0,0,
20.28379663886678,C00,4.475855,0,0,
20.38371681935381,C00,3.63853,0,0,
20.48363699984084,C00,4.825381,0,0,
20.58355718032787,C00,5.26634,0,0,
20.6834773608149,C00,4.62059,0,0,
20.78339754130193,C00,5.739116,0,0,
20.88331772178896,C00,5.144385,0,0,
20.98323790227598,C00,4.254802,0,0,
21.08315808276301,C00,4.723449,0,0,
21.18307826325004,C00,7.103772,0,0,
21.28299844373707,C00,10.2955,0,0,
21.3829186242241,C00,8.253392,0,0,
21.48283880471113,C00,7.027193,0,0,
21.58275898519815,C00,5.068751,0,0,
21.68267916568518,C00,5.264959,0,0,
21.78259934617221,C00,6.253607,0,0,
21.88251952665924,C00,5.321098,0,0,
21.98243970714627,C00,3.516752,0,0,
22.0823598876333,C00,9.182521,0,0,
22.18228006812032,C00,10.61566,0,0,
22.28220024860735,C00,10.90703,0,0,
22.38212042909438,C00,11.01842,0,0,
22.48204060958141,C00,9.918085,0,0,
22.58196079006844,C00,8.766108,0,0,
22.68188097055547,C00,10.93303,0,0,
22.7818011510425,C00,11.14394,0,0,
22.88172133152952,C00,10.51239,0,0,
22.98164151201655,C00,7.377674,0,0,
23.08156169250358,C00,4.451163,0,0,
23.18148187299061,C00,5.744703,0,0,
23.28140205347764,C00,4.693555,0,0,
23.38132223396467,C00,4.791219,0,0,
23.4812424144517,C00,5.386747,0,0,
23.58116259493872,C00,5.679738,0,0,
23.68108277542575,C00,5.726084,0,0,
23.78100295591278,C00,4.241847,0,0,
23.88092313639981,C00,4.21432,0,0,
23.98084331688684,C00,4.278841,0,0,
24.08076349737387,C00,4.021319,0,0,
24.18068367786089,C00,4.845024,0,0,
24.28060385834792,C00,2.930329,0,0,
24.38052403883495,C00,4.306107,0,0,
24.48044421932198,C00,4.797467,0,0,
24.58036439980901,C00,3.719598,0,0,
24.68028458029604,C00,2.797513,0,0,
24.78020476078306,C00,3.867962,0,0,
24.88012494127009,C00,4.609413,0,0,
24.98004512175712,C00,6.338181,0,0,
25.07996530224415,C00,9.126003,0,0,
25.17988548273118,C00,8.142194,0,0,
25.27980566321821,C00,7.416136,0,0,
25.37972584370524,C00,6.469546,0,0,
25.47964602419226,C00,5.173522,0,0,
25.57956620467929,C00,3.080158,0,0,
25.67948638516632,C00,3.056816,0,0,
25.77940656565335,C00,4.488535,0,0,
25.87932674614038,C00,4.88046,0,0,
25.97924692662741,C00,2.251734,0,0,
26.07916710711444,C00,4.272851,0,0,
26.17908728760147,C00,3.590527,0,0,
26.27900746808849,C00,3.540085,0,0,
26.37892764857552,C00,3.932849,0,0,
26.47884782906255,C00,3.839448,0,0,
26.57876800954958,C00,1.738197,0,0,
26.67868819003661,C00,2.714574,0,0,
26.77860837052364,C00,2.339776,0,0,
26.87852855101066,C00,3.03411,0,0,
26.97844873149769,C00,2.9201,0,0,
27.07836891198472,C00,4.279169,0,0,
27.17828909247175,C00,3.346899,0,0,
27.27820927295878,C00,3.714843,0,0,
27.3781294534458,C00,4.358755,0,0,
27.47804963393283,C00,4.484509,0,0,
27.57796981441986,C00,4.807112,0,0,
27.67788999490689,C00,3.703566,0,0,
27.77781017539392,C00,2.951631,0,0,
27.87773035588095,C00,2.524722,0,0,
27.97765053636798,C00,3.423103,0,0,
28.07757071685501,C00,3.859101,0,0,
28.17749089734203,C00,2.764132,0,0,
28.27741107782906,C00,2.467307,0,0,
28.37733125831609,C00,1.637946,0,0,
28.47725143880312,C00,1.830204,0,0,
28.57717161929015,C00,2.971663,0,0,
28.67709179977718,C00,1.933946,0,0,
28.77701198026421,C00,3.60745,0,0,
28.87693216075123,C00,7.360236,0,0,
28.97685234123826,C00,8.347352,0,0,
29.07677252172529,C00,8.38429,0,0,
29.17669270221232,C00,5.889098,0,0,
29.27661288269935,C00,4.978474,0,0,
29.37653306318638,C00,5.139345,0,0,
29.4764532436734,C00,4.499336,0,0,
29.57637342416043,C00,1.857135,0,0,
29.67629360464746,C00,3.955354,0,0,
29.77621378513449,C00,5.475979,0,0,
29.87613396562152,C00,6.086979,0,0,
29.97605414610855,C00,4.787302,0,0,
30.07597432659557,C00,6.417963,0,0,
30.1758945070826,C00,6.337569,0,0,
30.27581468756963,C00,5.479269,0,0,
30.37573486805666,C00,6.517636,0,0,
30.47565504854369,C00,7.206821,0,0,
30.57557522903072,C00,6.619714,0,0,
30.67549540951775,C00,7.640533,0,0,
30.77541559000478,C00,4.662205,0,0,
30.8753357704918,C00,4.857597,0,0,
30.97525595097883,C00,7.822509,0,0,
31.07517613146586,C00,7.872186,0,0,
31.17509631195289,C00,8.867023,0,0,
31.27501649243992,C00,9.99894,0,0,
31.37493667292695,C00,7.15761,0,0,
31.47485685341397,C00,7.87986,0,0,
31.574777033901,C00,7.185898,0,0,
31.67469721438803,C00,8.215053,0,0,
31.77461739487506,C00,8.864388,0,0,
31.87453757536209,C00,10.66783,0,0,
31.97445775584912,C00,11.02636,0,0,
32.07437793633615,C00,10.24407,0,0,
32.17429811682317,C00,6.434372,0,0,
32.2742182973102,C00,5.622812,0,0,
32.37413847779723,C00,8.311871,0,0,
32.47405865828426,C00,9.258123,0,0,
32.57397883877129,C00,8.041788,0,0,
32.67389901925831,C00,6.378654,0,0,
32.77381919974535,C00,5.54634,0,0,
32.87373938023237,C00,3.43476,0,0,
32.9736595607194,C00,4.883245,0,0,
33.07357974120643,C00,4.653042,0,0,
33.17349992169346,C00,3.733445,0,0,
33.27342010218049,C00,4.17029,0,0,
33.37334028266751,C00,6.083785,0,0,
33.47326046315455,C00,7.574594,0,0,
33.57318064364157,C00,5.616131,0,0,
33.6731008241286,C00,4.780823,0,0,
33.77302100461563,C00,3.83606,0,0,
33.87294118510266,C00,4.789049,0,0,
33.97286136558969,C00,4.832597,0,0,
34.07278154607671,C00,4.745757,0,0,
34.17270172656374,C00,4.468804,0,0,
34.27262190705077,C00,4.25298,0,0,
34.3725420875378,C00,4.353262,0,0,
34.47246226802483,C00,3.593769,0,0,
