Time,Cell,F,bite,bitepoint,biting
0.0,C00,3.763729,0,0,
0.0999201732079143,C00,3.0318,0,0,
0.1998403464158287,C00,1.821681,0,0,
0.2997605196237431,C00,1.737161,0,0,
0.3996806928316575,C00,5.867626,0,0,
0.4996008660395718,C00,3.84791,0,0,
0.5995210392474862,C00,4.859684,0,0,
0.6994412124554006,C00,3.084852,0,0,
0.7993613856633149,C00,3.623395,0,0,
0.8992815588712293,C00,2.073056,0,0,
0.9992017320791436,C00,5.295541,0,0,
1.099121905287058,C00,3.485998,0,0,
1.199042078494972,C00,4.39949,0,0,
1.298962251702887,C00,3.806913,0,0,
1.398882424910801,C00,5.5994,0,0,
1.498802598118716,C00,5.347958,0,0,
1.59872277132663,C00,5.271466,0,0,
1.698642944534544,C00,4.959197,0,1,1.0
1.798563117742459,C00,7.113077,0,0,1.0
1.898483290950373,C00,6.102763,0,0,1.0
1.998403464158287,C00,6.584807,0,0,1.0
2.098323637366202,C00,7.056042,0,0,1.0
2.198243810574116,C00,8.282357,0,0,1.0
2.298163983782031,C00,5.910247,0,0,1.0
2.398084156989945,C00,8.163339,0,0,1.0
2.498004330197859,C00,7.70539,0,0,1.0
2.597924503405773,C00,8.164943,0,0,1.0
2.697844676613688,C00,7.457836,0,0,1.0
2.797764849821602,C00,9.220333,0,0,1.0
2.897685023029517,C00,9.983196,0,0,1.0
2.997605196237431,C00,12.16021,0,0,1.0
3.097525369445346,C00,12.558,0,0,1.0
3.19744554265326,C00,13.12115,0,0,1.0
3.297365715861174,C00,9.439893,0,0,1.0
3.397285889069089,C00,10.02444,0,0,1.0
3.497206062277003,C00,9.768819,0,0,1.0
3.597126235484917,C00,9.133212,0,0,1.0
3.697046408692832,C00,7.519832,0,0,0.0
3.796966581900746,C00,5.661892,0,0,0.0
3.89688675510866,C00,0.8238508,0,0,0.0
3.996806928316575,C00,4.661168,0,0,0.0
4.096727101524489,C00,4.51592,0,0,0.0
4.196647274732404,C00,5.514846,0,0,0.0
4.296567447940318,C00,5.454979,0,0,0.0
4.396487621148232,C00,3.991208,0,0,0.0
4.496407794356147,C00,4.712459,0,0,0.0
4.596327967564061,C00,4.871519,0,0,0.0
4.696248140771975,C00,2.755988,0,0,0.0
4.79616831397989,C00,2.923047,0,0,0.0
4.896088487187804,C00,4.060061,0,0,0.0
4.996008660395718,C00,3.879369,0,0,0.0
5.095928833603633,C00,4.745595,0,0,0.0
5.195849006811547,C00,2.224214,0,0,0.0
5.295769180019462,C00,3.055547,0,0,0.0
5.395689353227376,C00,1.930424,0,0,0.0
5.49560952643529,C00,2.618847,0,0,0.0
5.595529699643205,C00,5.555496,0,0,0.0
5.695449872851119,C00,4.909791,0,0,0.0
5.795370046059033,C00,2.999139,0,0,0.0
5.895290219266948,C00,3.499426,0,0,0.0
5.995210392474863,C00,3.268404,0,0,0.0
6.095130565682776,C00,4.420613,0,0,0.0
6.195050738890691,C00,3.177191,0,0,0.0
6.294970912098605,C00,4.866606,0,0,0.0
6.39489108530652,C00,4.376321,0,0,0.0
6.494811258514434,C00,4.457947,0,0,0.0
6.594731431722348,C00,2.677585,0,0,0.0
6.694651604930263,C00,2.468913,0,0,0.0
6.794571778138177,C00,4.680857,0,0,0.0
6.894491951346091,C00,5.414964,0,0,0.0
6.994412124554006,C00,4.846842,0,0,0.0
7.094332297761921,C00,5.061372,0,0,0.0
7.194252470969834,C00,6.762957,0,0,0.0
7.294172644177749,C00,6.605023,0,0,0.0
7.394092817385664,C00,8.009047,0,1,1.0
7.494012990593578,C00,9.028559,0,0,1.0
7.593933163801492,C00,7.024848,0,0,1.0
7.693853337009406,C00,7.597623,0,0,1.0
7.793773510217321,C00,7.751144,0,0,1.0
7.893693683425235,C00,6.648928,0,0,1.0
7.993613856633149,C00,7.634421,0,0,1.0
8.093534029841065,C00,8.13136,0,0,1.0
8.193454203048978,C00,6.302108,0,0,1.0
8.293374376256892,C00,7.198197,0,0,1.0
8.393294549464807,C00,8.84538,0,0,1.0
8.493214722672722,C00,7.527124,0,0,1.0
8.593134895880636,C00,6.592037,0,0,1.0
8.69305506908855,C00,7.587523,0,0,1.0
8.792975242296464,C00,7.145441,0,0,1.0
8.892895415504379,C00,5.106839,0,0,1.0
8.992815588712293,C00,5.695028,0,0,1.0
9.092735761920208,C00,8.192512,0,0,1.0
9.192655935128125,C00,7.920003,0,0,1.0
9.292576108336036,C00,6.555648,0,0,1.0
9.39249628154395,C00,6.111362,0,0,1.0
9.492416454751863,C00,6.080738,0,0,1.0
9.59233662795978,C00,7.220525,0,0,1.0
9.692256801167694,C00,7.602029,0,0,1.0
9.792176974375607,C00,5.66009,0,0,1.0
9.892097147583522,C00,7.258195,0,0,1.0
9.992017320791437,C00,8.165646,0,0,1.0
10.09193749399935,C00,7.359283,0,0,1.0
10.19185766720727,C00,8.493021,0,0,1.0
10.29177784041518,C00,8.476336,0,0,1.0
10.39169801362309,C00,5.60679,0,0,1.0
10.49161818683101,C00,6.2215,0,0,1.0
10.59153836003892,C00,6.231606,0,0,1.0
10.69145853324684,C00,7.221113,0,0,1.0
10.79137870645475,C00,6.867911,0,0,1.0
10.89129887966267,C00,6.836547,0,0,1.0
10.99121905287058,C00,7.48217,0,0,1.0
11.09113922607849,C00,9.159891,0,0,1.0
11.19105939928641,C00,4.795988,0,0,0.0
11.29097957249432,C00,4.680198,0,0,0.0
11.39089974570224,C00,4.998574,0,0,0.0
11.49081991891015,C00,6.288295,0,0,0.0
11.59074009211807,C00,6.204421,0,0,0.0
11.69066026532598,C00,3.973042,0,0,0.0
11.7905804385339,C00,5.316577,0,0,0.0
11.89050061174181,C00,5.024335,0,0,0.0
11.99042078494973,C00,5.843616,0,0,0.0
12.09034095815764,C00,3.464171,0,0,0.0
12.19026113136555,C00,5.52866,0,0,0.0
12.29018130457347,C00,4.085958,0,0,0.0
12.39010147778138,C00,5.909656,0,0,0.0
12.4900216509893,C00,3.283961,0,0,0.0
12.58994182419721,C00,3.238026,0,0,0.0
12.68986199740512,C00,4.973858,0,0,0.0
