Time,Cell,F,biting,bitepoint,playing
17.58594413520039,C02,9.03527,0,0,
17.68586427233221,C02,6.064934,0,0,
17.78578440946403,C02,4.439991,0,0,
17.88570454659585,C02,4.572612,0,0,
17.98562468372767,C02,2.213044,0,0,
18.08554482085949,C02,2.355544,0,0,
18.18546495799131,C02,3.445756,0,0,
18.28538509512313,C02,3.571157,0,0,
18.38530523225495,C02,2.87185,0,0,
18.48522536938677,C02,3.850674,0,0,
18.58514550651859,C02,4.851923,0,0,
18.68506564365041,C02,3.266023,0,0,
18.78498578078223,C02,2.604853,0,0,
18.88490591791405,C02,1.32189,0,0,
18.98482605504587,C02,1.118129,0,0,
19.08474619217769,C02,2.333159,0,0,
19.18466632930951,C02,1.314016,0,0,
19.28458646644133,C02,0.3383012,0,0,
19.38450660357315,C02,0.1203353,0,0,
19.48442674070497,C02,2.152252,0,0,
19.58434687783679,C02,2.42455,0,0,
19.68426701496861,C02,5.440684,0,0,
19.78418715210043,C02,4.946088,0,0,
19.88410728923225,C02,8.60159,0,0,
19.98402742636408,C02,3.98366,0,0,
20.0839475634959,C02,4.351187,0,0,
20.18386770062772,C02,2.719182,0,0,
20.28378783775954,C02,3.349269,0,0,
20.38370797489136,C02,5.667519,0,0,
20.48362811202318,C02,3.034062,0,0,
20.583548249155,C02,2.350926,0,0,
20.68346838628682,C02,0.01240097,0,0,
20.78338852341864,C02,2.67161,0,0,
20.88330866055046,C02,0.5158257,0,0,
20.98322879768228,C02,-1.585369,0,0,
21.0831489348141,C02,0.3728023,0,0,
21.18306907194592,C02,1.135585,0,0,
21.28298920907774,C02,-0.03802214,0,0,
21.38290934620956,C02,1.694365,0,0,
21.48282948334138,C02,2.887814,0,0,
21.5827496204732,C02,3.866765,0,0,
21.68266975760502,C02,0.7800951,0,0,
21.78258989473684,C02,0.04628866,0,0,
21.88251003186866,C02,0.1002712,0,0,
21.98243016900048,C02,2.386249,0,0,
22.0823503061323,C02,3.686981,0,0,
22.18227044326412,C02,2.402936,0,0,
22.28219058039594,C02,3.364071,0,0,
22.38211071752777,C02,6.651209,0,0,
22.48203085465958,C02,5.615757,0,0,
22.58195099179141,C02,4.332,0,0,
22.68187112892323,C02,2.605096,0,0,
22.78179126605504,C02,1.173427,0,0,
22.88171140318687,C02,2.608666,0,0,
22.98163154031869,C02,2.163419,0,0,
23.08155167745051,C02,2.236384,0,0,
23.18147181458233,C02,1.502606,0,0,
23.28139195171415,C02,2.332116,0,0,
23.38131208884597,C02,1.406953,0,0,
23.48123222597779,C02,2.226676,0,0,
23.58115236310961,C02,2.376312,0,0,
23.68107250024143,C02,3.66396,0,0,
23.78099263737325,C02,2.646275,0,0,
23.88091277450507,C02,2.31948,0,0,
23.98083291163689,C02,2.240415,0,0,
24.08075304876871,C02,1.419679,0,0,
24.18067318590053,C02,0.8308178,0,0,
24.28059332303235,C02,0.3781813,0,0,
24.38051346016417,C02,2.551829,0,0,
24.48043359729599,C02,2.958357,0,0,
24.58035373442781,C02,-0.8467478,0,0,
24.68027387155963,C02,-0.1281011,0,0,
24.78019400869145,C02,3.064868,0,0,
24.88011414582327,C02,1.79612,0,0,
24.9800342829551,C02,1.592457,0,0,
25.07995442008691,C02,1.704764,0,0,
25.17987455721874,C02,-0.1060819,0,0,
25.27979469435056,C02,0.1097646,0,0,
25.37971483148237,C02,1.388882,0,0,
25.4796349686142,C02,1.507477,0,0,
25.57955510574602,C02,1.084223,0,0,
25.67947524287784,C02,0.6117502,0,0,
25.77939538000966,C02,0.9722981,0,0,
25.87931551714148,C02,0.2890455,0,0,
25.9792356542733,C02,1.141239,0,0,
26.07915579140512,C02,0.6000212,0,0,
26.17907592853694,C02,0.52499,0,0,
26.27899606566876,C02,2.319302,0,0,
26.37891620280058,C02,1.775068,0,0,
26.4788363399324,C02,2.410927,0,0,
26.57875647706422,C02,1.721903,0,0,
26.67867661419604,C02,0.9862761,0,0,
26.77859675132786,C02,1.432486,0,0,
26.87851688845968,C02,1.838834,0,0,
26.9784370255915,C02,1.782928,0,0,
27.07835716272332,C02,0.9664125,0,0,
27.17827729985514,C02,0.03566223,0,0,
27.27819743698696,C02,-0.3857005,0,0,
27.37811757411878,C02,-0.1364673,0,0,
27.4780377112506,C02,-1.29761,0,0,
27.57795784838243,C02,1.364421,0,0,
27.67787798551424,C02,4.032799,0,0,
27.77779812264606,C02,3.165143,0,0,
27.87771825977789,C02,2.872263,0,0,
27.9776383969097,C02,2.850663,0,0,
28.07755853404153,C02,3.358202,0,0,
28.17747867117335,C02,1.910091,0,0,
28.27739880830516,C02,2.115728,0,0,
28.37731894543699,C02,2.99838,0,0,
28.47723908256881,C02,4.435154,0,0,
28.57715921970063,C02,4.72047,0,0,
28.67707935683245,C02,5.239907,0,0,
28.77699949396427,C02,3.097391,0,0,
28.87691963109609,C02,3.657507,0,0,
28.97683976822791,C02,4.393239,0,0,
29.07675990535973,C02,3.869278,0,0,
29.17668004249155,C02,4.455681,0,0,
29.27660017962337,C02,4.527463,0,0,
29.37652031675519,C02,3.988037,0,0,
29.47644045388701,C02,3.128069,0,0,
29.57636059101883,C02,1.875557,0,0,
29.67628072815065,C02,2.71601,0,0,
29.77620086528247,C02,1.144444,0,0,
29.87612100241429,C02,0.6329494,0,0,
29.97604113954611,C02,0.713339,0,0,
30.07596127667793,C02,-0.3094281,0,0,
30.17588141380975,C02,0.04229351,0,0,
30.27580155094157,C02,-0.08316758,0,0,
30.37572168807339,C02,0.4680043,0,0,
30.47564182520522,C02,1.473169,0,0,
30.57556196233703,C02,2.062419,0,0,
30.67548209946886,C02,3.145404,0,0,
30.77540223660068,C02,1.605109,0,0,
30.8753223737325,C02,1.775478,0,0,
30.97524251086432,C02,1.239302,0,0,
31.07516264799614,C02,-0.01215476,0,0,
31.17508278512796,C02,-0.03456326,0,0,
31.27500292225978,C02,0.1632969,0,0,
31.3749230593916,C02,-0.01105301,0,0,
31.47484319652342,C02,-0.9629315,0,0,
31.57476333365524,C02,1.240372,0,0,
31.67468347078706,C02,-0.3095163,0,0,
31.77460360791888,C02,0.3692159,0,0,
31.8745237450507,C02,2.362406,0,0,
31.97444388218252,C02,5.512877,0,0,
32.07436401931434,C02,7.376466,0,0,
32.17428415644616,C02,8.02718,0,0,
32.27420429357798,C02,6.726277,0,0,
32.3741244307098,C02,5.641184,0,0,
32.47404456784162,C02,4.417234,0,0,
32.57396470497344,C02,6.045779,0,0,
32.67388484210527,C02,5.439335,0,0,
32.77380497923708,C02,5.817773,0,0,
32.8737251163689,C02,9.782213,0,0,
32.97364525350073,C02,7.990507,0,0,
33.07356539063255,C02,4.148803,0,0,
33.17348552776436,C02,0.4417173,0,0,
33.27340566489619,C02,-1.218564,0,0,
33.37332580202801,C02,-2.367771,0,0,
33.47324593915982,C02,-1.905061,0,0,
33.57316607629165,C02,2.305702,0,0,
33.67308621342347,C02,1.948163,0,0,
33.77300635055528,C02,3.3679,0,0,
33.87292648768711,C02,2.959287,0,0,
33.97284662481893,C02,0.6714656,0,0,
34.07276676195075,C02,0.7601777,0,0,
34.17268689908257,C02,0.3472761,0,0,
34.27260703621439,C02,-0.2014413,0,0,
34.37252717334621,C02,0.7402704,0,0,
34.47244731047803,C02,-0.2085344,0,0,
34.57236744760985,C02,-0.0001778276,0,0,
34.67228758474167,C02,-0.289432,0,0,
34.77220772187349,C02,0.07243456,0,0,
34.87212785900531,C02,0.05308813,0,0,
34.97204799613714,C02,0.6915758,0,0,
35.07196813326895,C02,0.1599058,0,0,
35.17188827040077,C02,3.571657,0,0,
35.2718084075326,C02,3.813937,0,0,
35.37172854466441,C02,5.435559,0,0,
35.47164868179623,C02,4.068103,0,0,
35.57156881892806,C02,5.415679,0,0,
35.67148895605987,C02,4.467512,0,0,
35.77140909319169,C02,6.293449,0,0,
35.87132923032352,C02,5.206763,0,0,1.0
35.97124936745534,C02,6.857573,0,0,1.0
36.07116950458715,C02,5.982093,0,0,1.0
36.17108964171898,C02,10.41275,0,0,1.0
36.2710097788508,C02,9.752982,0,0,1.0
36.37092991598261,C02,10.47363,0,0,1.0
36.47085005311444,C02,11.1878,0,0,1.0
36.57077019024626,C02,11.7283,0,0,1.0
36.67069032737808,C02,10.87336,0,0,1.0
36.7706104645099,C02,12.38682,0,0,1.0
36.87053060164172,C02,11.20427,0,0,1.0
36.97045073877354,C02,9.114662,0,0,1.0
37.07037087590536,C02,8.717123,0,0,1.0
37.17029101303718,C02,10.85982,0,0,1.0
37.270211150169,C02,12.17157,0,0,1.0
37.37013128730082,C02,12.5424,0,0,1.0
37.47005142443264,C02,9.60466,0,0,1.0
37.56997156156446,C02,9.153615,0,0,1.0
37.66989169869628,C02,5.545606,0,0,1.0
37.7698118358281,C02,4.443503,0,0,1.0
37.86973197295993,C02,5.530685,0,0,1.0
37.96965211009174,C02,9.455042,0,0,1.0
38.06957224722356,C02,6.859436,0,0,1.0
38.16949238435539,C02,6.011662,0,0,1.0
38.2694125214872,C02,6.460161,0,0,1.0
38.36933265861902,C02,7.340717,0,0,1.0
38.46925279575085,C02,9.064915,0,0,1.0
38.56917293288267,C02,6.814618,0,0,1.0
38.66909307001448,C02,9.64253,0,0,1.0
38.76901320714631,C02,10.70266,0,0,1.0
38.86893334427813,C02,12.39369,0,0,1.0
38.96885348140994,C02,16.2007,0,0,1.0
39.06877361854177,C02,19.32139,0,0,1.0
39.16869375567359,C02,17.56638,0,0,1.0
39.2686138928054,C02,12.60328,0,0,1.0
39.36853402993723,C02,9.307737,0,0,1.0
39.46845416706905,C02,10.38451,0,0,1.0
39.56837430420087,C02,11.65077,0,0,1.0
39.66829444133269,C02,9.748746,0,0,1.0
39.76821457846451,C02,10.58472,0,0,1.0
39.86813471559633,C02,10.6321,0,0,1.0
39.96805485272815,C02,9.546432,0,0,1.0
40.06797498985997,C02,10.78911,0,0,0.0
40.16789512699179,C02,8.822842,0,0,0.0
40.26781526412361,C02,9.508556,0,0,0.0
40.36773540125543,C02,8.656957,0,0,0.0
40.46765553838726,C02,6.2454,0,0,0.0
40.56757567551907,C02,5.53085,0,0,0.0
40.66749581265089,C02,3.395133,0,0,0.0
40.76741594978272,C02,3.932788,0,0,0.0
40.86733608691453,C02,4.927588,0,0,0.0
40.96725622404635,C02,5.057549,0,0,0.0
41.06717636117818,C02,3.82908,0,0,0.0
41.16709649830999,C02,2.873651,0,0,0.0
41.26701663544181,C02,2.016544,0,0,0.0
41.36693677257364,C02,3.877115,0,0,0.0
41.46685690970546,C02,3.524808,0,0,0.0
41.56677704683727,C02,1.081508,0,0,0.0
41.6666971839691,C02,1.922941,0,0,0.0
41.76661732110092,C02,2.384879,0,0,0.0
41.86653745823273,C02,3.530354,0,0,0.0
41.96645759536456,C02,6.079169,0,0,0.0
42.06637773249638,C02,5.788114,0,0,0.0
42.1662978696282,C02,5.585839,0,0,0.0
42.26621800676002,C02,6.461946,0,0,0.0
42.36613814389184,C02,8.111225,0,0,0.0
42.46605828102366,C02,8.579716,0,0,0.0
42.56597841815548,C02,7.443652,0,0,0.0
42.6658985552873,C02,7.02702,0,0,0.0
42.76581869241912,C02,8.263211,0,0,0.0
42.86573882955094,C02,7.196578,0,0,0.0
42.96565896668276,C02,5.105118,0,0,0.0
43.06557910381458,C02,3.225915,0,0,0.0
43.1654992409464,C02,3.927087,0,0,0.0
43.26541937807822,C02,4.860603,0,0,0.0
43.36533951521005,C02,4.255127,0,0,0.0
43.46525965234186,C02,3.046264,0,0,0.0
43.56517978947368,C02,2.087933,0,0,0.0
43.66509992660551,C02,4.073031,0,0,0.0
43.76502006373732,C02,5.543547,0,0,0.0
43.86494020086914,C02,2.370692,0,0,0.0
43.96486033800097,C02,3.319039,0,0,0.0
44.06478047513279,C02,3.339525,0,0,0.0
44.1647006122646,C02,3.206105,0,0,0.0
44.26462074939643,C02,2.805833,0,0,0.0
44.36454088652825,C02,2.549868,0,0,0.0
44.46446102366006,C02,4.886775,0,0,0.0
44.56438116079189,C02,3.998675,0,0,0.0
44.66430129792371,C02,3.314055,0,0,0.0
44.76422143505553,C02,4.043702,0,0,0.0
44.86414157218735,C02,2.328267,0,0,0.0
44.96406170931917,C02,3.442587,0,0,0.0
45.06398184645099,C02,3.021204,0,0,0.0
45.16390198358281,C02,3.150977,0,0,0.0
45.26382212071463,C02,2.737669,0,0,0.0
45.36374225784645,C02,1.36632,0,0,0.0
45.46366239497827,C02,0.9638532,0,0,0.0
45.56358253211009,C02,1.383928,0,0,0.0
45.66350266924191,C02,0.9507911,0,0,0.0
45.76342280637373,C02,1.42961,0,0,0.0
45.86334294350555,C02,1.069887,0,0,0.0
45.96326308063738,C02,2.640798,0,0,0.0
46.06318321776919,C02,2.111471,0,0,0.0
46.16310335490101,C02,1.369989,0,0,0.0
46.26302349203284,C02,1.390295,0,0,0.0
46.36294362916465,C02,2.608917,0,0,0.0
46.46286376629647,C02,3.852261,0,0,0.0
46.5627839034283,C02,1.888125,0,0,0.0
46.66270404056012,C02,3.620784,0,0,0.0
46.76262417769193,C02,3.507159,0,0,0.0
46.86254431482376,C02,5.430185,0,0,0.0
46.96246445195558,C02,4.776241,0,0,0.0
47.0623845890874,C02,3.935108,0,0,0.0
47.16230472621922,C02,2.981223,0,0,0.0
47.26222486335104,C02,3.392055,0,0,0.0
47.36214500048286,C02,1.806805,0,0,0.0
47.46206513761468,C02,1.904827,0,0,0.0
47.5619852747465,C02,1.604248,0,0,0.0
47.66190541187832,C02,3.48784,0,0,0.0
47.76182554901014,C02,4.490141,0,0,0.0
47.86174568614196,C02,4.337435,0,0,0.0
47.96166582327378,C02,4.22427,0,0,0.0
48.0615859604056,C02,2.171593,0,0,0.0
48.16150609753742,C02,3.312877,0,0,0.0
48.26142623466924,C02,5.077034,0,0,0.0
48.36134637180106,C02,4.10156,0,0,0.0
48.46126650893288,C02,3.595117,0,0,0.0
48.56118664606471,C02,3.228861,0,0,0.0
48.66110678319652,C02,3.07462,0,0,0.0
48.76102692032834,C02,2.522605,0,0,0.0
48.86094705746017,C02,4.749242,0,0,0.0
48.96086719459198,C02,3.423207,0,0,0.0
49.0607873317238,C02,4.271873,0,0,0.0
49.16070746885563,C02,3.254594,0,0,0.0
49.26062760598744,C02,2.716496,0,0,0.0
49.36054774311926,C02,3.484998,0,0,0.0
49.46046788025109,C02,2.723541,0,0,0.0
49.56038801738291,C02,2.942348,0,0,0.0
49.66030815451473,C02,1.498201,0,0,0.0
49.76022829164655,C02,0.3110548,0,0,0.0
49.86014842877837,C02,2.09148,0,0,0.0
49.96006856591019,C02,2.249152,0,0,0.0
50.05998870304201,C02,1.509681,0,0,0.0
50.15990884017383,C02,0.300192,0,0,0.0
50.25982897730565,C02,1.356853,0,0,0.0
50.35974911443747,C02,1.336326,0,0,0.0
50.45966925156929,C02,-0.8900926,0,0,0.0
50.55958938870111,C02,-1.311214,0,0,0.0
50.65950952583293,C02,-0.9123766,0,0,0.0
50.75942966296475,C02,-1.237381,0,0,0.0
50.85934980009657,C02,-0.05068276,0,0,0.0
50.95926993722839,C02,0.9132821,0,0,0.0
51.05919007436021,C02,1.411334,0,0,0.0
51.15911021149203,C02,2.891789,0,0,0.0
51.25903034862385,C02,0.2812821,0,0,0.0
51.35895048575567,C02,-0.2240821,0,0,0.0
51.4588706228875,C02,2.155488,0,0,0.0
51.55879076001931,C02,3.983886,0,0,0.0
51.65871089715113,C02,4.441989,0,0,0.0
51.75863103428296,C02,3.171433,0,0,0.0
51.85855117141477,C02,5.90436,0,0,0.0
51.9584713085466,C02,6.930251,0,0,0.0
52.05839144567842,C02,7.317568,0,0,0.0
52.15831158281024,C02,5.116842,0,0,0.0
52.25823171994206,C02,3.462165,0,0,0.0
52.35815185707388,C02,3.747368,0,0,0.0
52.4580719942057,C02,3.94265,0,0,0.0
52.55799213133752,C02,4.333973,0,0,0.0
52.65791226846934,C02,3.713372,0,0,0.0
52.75783240560116,C02,3.750507,0,0,0.0
52.85775254273298,C02,3.499299,0,0,0.0
52.9576726798648,C02,1.601962,0,0,0.0
53.05759281699662,C02,0.7991916,0,0,0.0
53.15751295412844,C02,1.347497,0,0,0.0
53.25743309126026,C02,0.8348394,0,0,0.0
53.35735322839208,C02,1.873342,0,0,0.0
53.4572733655239,C02,1.501389,0,0,0.0
53.55719350265572,C02,1.487111,0,0,0.0
53.65711363978754,C02,-0.145678,0,0,0.0
53.75703377691936,C02,2.017471,0,0,0.0
53.85695391405118,C02,1.782354,0,0,0.0
53.956874051183,C02,2.122534,0,0,0.0
54.05679418831483,C02,1.844343,0,0,0.0
54.15671432544664,C02,2.57936,0,0,0.0
54.25663446257847,C02,3.452432,0,0,0.0
54.35655459971029,C02,5.681148,0,0,0.0
54.4564747368421,C02,4.415915,0,0,0.0
54.55639487397393,C02,4.69014,0,0,0.0
54.65631501110575,C02,2.007415,0,0,0.0
54.75623514823756,C02,1.869302,0,0,0.0
54.85615528536939,C02,2.022361,0,0,0.0
54.95607542250121,C02,1.310076,0,0,0.0
55.05599555963303,C02,-0.2537774,0,0,0.0
55.15591569676485,C02,1.007417,0,0,0.0
55.25583583389667,C02,4.785929,0,0,0.0
55.35575597102849,C02,2.989248,0,0,0.0
55.45567610816031,C02,4.952784,0,0,0.0
55.55559624529213,C02,3.700904,0,0,0.0
55.65551638242395,C02,2.589642,0,0,0.0
55.75543651955577,C02,3.251589,0,0,0.0
55.85535665668759,C02,2.463073,0,0,0.0
55.95527679381941,C02,3.560984,0,0,0.0
56.05519693095123,C02,4.206896,0,0,0.0
56.15511706808305,C02,3.48483,0,0,0.0
56.25503720521487,C02,2.528197,0,0,0.0
56.35495734234669,C02,2.925886,0,0,0.0
56.45487747947851,C02,3.111642,0,0,0.0
56.55479761661033,C02,1.897549,0,0,0.0
56.65471775374215,C02,0.04627385,0,0,0.0
56.75463789087397,C02,-0.01664542,0,0,0.0
56.8545580280058,C02,-0.02683047,0,0,0.0
56.95447816513762,C02,2.711712,0,0,0.0
57.05439830226943,C02,2.155781,0,0,0.0
57.15431843940126,C02,-0.3158979,0,0,0.0
57.25423857653308,C02,3.029673,0,0,0.0
57.35415871366489,C02,2.164032,0,0,0.0
57.45407885079672,C02,-0.09596018,0,0,0.0
57.55399898792854,C02,1.760179,0,0,0.0
57.65391912506036,C02,3.060828,0,0,0.0
57.75383926219218,C02,3.395966,0,0,0.0
57.853759399324,C02,3.288329,0,0,0.0
57.95367953645582,C02,2.58902,0,0,0.0
58.05359967358764,C02,3.083341,0,0,0.0
58.15351981071946,C02,2.827908,0,0,0.0
58.25343994785128,C02,2.81114,0,0,0.0
58.3533600849831,C02,0.8799229,0,0,0.0
58.45328022211492,C02,0.3736061,0,0,0.0
58.55320035924674,C02,1.351927,0,0,0.0
58.65312049637856,C02,0.2003564,0,0,0.0
58.75304063351038,C02,-0.4823748,0,0,0.0
58.8529607706422,C02,1.457053,0,0,0.0
58.95288090777402,C02,1.189082,0,0,0.0
59.05280104490584,C02,2.309417,0,0,0.0
59.15272118203767,C02,0.5660598,0,0,0.0
59.25264131916948,C02,2.178982,0,0,0.0
59.3525614563013,C02,3.316844,0,0,0.0
59.45248159343313,C02,1.564743,0,0,0.0
59.55240173056495,C02,3.141028,0,0,0.0
59.65232186769676,C02,2.25321,0,0,0.0
59.75224200482859,C02,1.712004,0,0,0.0
59.85216214196041,C02,1.516113,0,0,0.0
59.95208227909222,C02,1.045658,0,0,0.0
60.05200241622405,C02,3.070297,0,0,0.0
60.15192255335587,C02,2.637038,0,0,0.0
60.25184269048768,C02,4.742554,0,0,0.0
60.35176282761951,C02,4.112055,0,0,0.0
60.45168296475133,C02,2.751077,0,0,0.0
60.55160310188315,C02,2.419589,0,0,0.0
60.65152323901497,C02,3.93725,0,0,0.0
60.75144337614679,C02,7.407686,0,0,0.0
60.85136351327861,C02,9.488056,0,0,0.0
60.95128365041043,C02,5.438505,0,0,0.0
61.05120378754225,C02,4.597322,0,0,0.0
61.15112392467407,C02,3.389527,0,0,0.0
61.25104406180589,C02,2.490659,0,0,0.0
61.35096419893771,C02,0.9922033,0,0,0.0
61.45088433606954,C02,-0.8252457,0,0,0.0
61.55080447320135,C02,-3.049478,0,0,0.0
61.65072461033317,C02,0.2293875,0,0,0.0
61.750644747465,C02,1.368134,0,0,0.0
61.85056488459681,C02,3.017173,0,0,0.0
61.95048502172863,C02,2.118373,0,0,0.0
