Time,Cell,F,bite,bitepoint,biting
0.0,C00,1.573001,0,0,
0.0999200767807585,C00,1.427909,0,0,
0.1998401535615171,C00,0.02127033,0,0,
0.2997602303422757,C00,0.230074,0,0,
0.3996803071230342,C00,-0.219941,0,0,
0.4996003839037928,C00,-0.9721684,0,0,
0.5995204606845513,C00,-0.2610969,0,0,
0.6994405374653099,C00,0.416584,0,0,
0.7993606142460684,C00,-0.4313207,0,0,
0.8992806910268271,C00,-0.1425046,0,0,
0.9992007678075856,C00,1.299382,0,0,
1.099120844588344,C00,2.151975,0,0,
1.199040921369103,C00,-1.448896,0,0,
1.298960998149861,C00,1.245707,0,0,
1.39888107493062,C00,0.1116974,0,0,
1.498801151711378,C00,0.8527759,0,0,
1.598721228492137,C00,-0.51814,0,0,
1.698641305272895,C00,0.2512572,0,0,
1.798561382053654,C00,-0.7375765,0,0,
1.898481458834413,C00,0.4646885,0,0,
1.998401535615171,C00,-0.387511,0,0,
2.09832161239593,C00,-0.7154624,0,0,
2.198241689176688,C00,-0.3181794,0,0,
2.298161765957447,C00,-0.6279104,0,0,
2.398081842738205,C00,0.2664997,0,0,
2.498001919518964,C00,0.2864709,0,0,
2.597921996299723,C00,-0.9038168,0,0,
2.697842073080481,C00,-0.8633069,0,0,
2.79776214986124,C00,-0.3045429,0,0,
2.897682226641998,C00,-0.1553582,0,0,
2.997602303422757,C00,-0.2774734,0,0,
3.097522380203515,C00,-1.299523,0,0,
3.197442456984274,C00,-0.2179483,0,0,
3.297362533765032,C00,-0.009916537,0,0,
3.397282610545791,C00,0.8114105,0,0,
3.49720268732655,C00,0.6923462,0,0,
3.597122764107308,C00,2.197599,0,0,
3.697042840888066,C00,0.5812432,0,0,
3.796962917668825,C00,-0.4467569,0,0,
3.896882994449584,C00,-0.1489505,0,0,
3.996803071230342,C00,-0.9169829,0,0,
4.096723148011101,C00,-0.03050216,0,0,
4.19664322479186,C00,-1.215018,0,0,
4.296563301572618,C00,1.638303,0,0,
4.396483378353376,C00,3.128118,0,0,
4.496403455134135,C00,0.06246768,0,0,
4.596323531914893,C00,-0.0316236,0,0,
4.696243608695652,C00,-0.6178816,0,0,
4.796163685476411,C00,-0.2672736,0,0,
4.896083762257169,C00,-2.512536,0,0,
4.996003839037928,C00,0.8860017,0,0,
5.095923915818687,C00,0.2542273,0,0,
5.195843992599445,C00,1.389334,0,0,
5.295764069380204,C00,-1.022427,0,0,
5.395684146160962,C00,-0.6832406,0,0,
5.49560422294172,C00,-1.219862,0,0,
5.595524299722479,C00,0.5615845,0,0,
5.695444376503238,C00,1.075877,0,0,
5.795364453283996,C00,0.6067352,0,0,
5.895284530064755,C00,-0.5805157,0,0,
5.995204606845514,C00,0.3271724,0,0,
6.095124683626272,C00,1.099476,0,0,
6.195044760407031,C00,2.685595,0,0,
6.294964837187789,C00,1.125764,0,0,
6.394884913968547,C00,3.757676,0,0,
6.494804990749306,C00,2.054729,0,0,
6.594725067530065,C00,6.620692,0,0,
6.694645144310823,C00,1.511976,0,0,
6.794565221091582,C00,1.948509,0,0,
6.894485297872341,C00,1.230763,0,0,
6.994405374653099,C00,1.628299,0,0,
7.094325451433858,C00,2.604906,0,0,
7.194245528214616,C00,1.374939,0,0,
7.294165604995374,C00,-0.3149841,0,0,
7.394085681776133,C00,1.358311,0,0,
7.494005758556892,C00,0.3840079,0,0,
7.59392583533765,C00,-0.3621469,0,0,
7.693845912118409,C00,1.378888,0,0,
7.793765988899167,C00,-0.04994321,0,0,
7.893686065679926,C00,-0.03312108,0,0,
7.993606142460685,C00,-0.8449124,0,0,
8.093526219241443,C00,0.339905,0,0,
8.193446296022202,C00,1.184282,0,0,
8.29336637280296,C00,2.374539,0,0,
8.39328644958372,C00,2.036984,0,0,
8.493206526364478,C00,1.600319,0,0,
8.593126603145237,C00,0.9986014,0,0,
8.693046679925995,C00,2.758709,0,0,
8.792966756706752,C00,1.561816,0,0,
8.89288683348751,C00,2.653096,0,0,
8.99280691026827,C00,2.159239,0,0,
9.092726987049028,C00,1.493864,0,0,
9.192647063829789,C00,0.2196025,0,0,
9.292567140610544,C00,0.3500312,0,0,
9.392487217391304,C00,0.6865706,0,0,
9.492407294172065,C00,0.1434305,0,0,
9.59232737095282,C00,0.514863,0,0,
9.69224744773358,C00,0.9671485,0,0,
9.79216752451434,C00,1.644826,0,0,
9.892087601295096,C00,0.3625199,0,0,
9.992007678075856,C00,-0.7099545,0,0,
10.09192775485661,C00,1.015484,0,0,
10.19184783163737,C00,0.8713594,0,0,
10.29176790841813,C00,-0.1762298,0,0,
10.39168798519889,C00,1.217962,0,0,
10.49160806197965,C00,0.93225,0,0,
10.59152813876041,C00,1.163096,0,0,
10.69144821554116,C00,2.901154,0,0,
10.79136829232192,C00,0.8668446,0,0,
10.89128836910268,C00,0.8237457,0,0,
10.99120844588344,C00,-1.351071,0,0,
11.0911285226642,C00,-0.1306575,0,0,
11.19104859944496,C00,-0.2163087,0,0,
11.29096867622572,C00,-0.8722188,0,0,
11.39088875300648,C00,1.613464,0,0,
11.49080882978723,C00,-0.01020899,0,0,
11.59072890656799,C00,0.4945295,0,0,
11.69064898334875,C00,0.2533087,0,0,
11.79056906012951,C00,0.4598443,0,0,
11.89048913691027,C00,0.7874574,0,0,
11.99040921369103,C00,0.1591805,0,0,
12.09032929047179,C00,0.7745348,0,0,
12.19024936725254,C00,-0.1387688,0,0,
12.2901694440333,C00,0.1293804,0,0,
12.39008952081406,C00,-0.2064538,0,0,
12.49000959759482,C00,-0.735268,0,0,
12.58992967437558,C00,-0.7490976,0,0,
12.68984975115634,C00,-0.4699458,0,0,
12.78976982793709,C00,0.5000511,0,0,
12.88968990471785,C00,-1.839007,0,0,
12.98960998149861,C00,-0.2574874,0,0,
13.08953005827937,C00,-1.731767,0,0,
13.18945013506013,C00,-1.795986,0,0,
13.28937021184089,C00,-1.502205,0,0,
13.38929028862165,C00,1.707653,0,0,
13.48921036540241,C00,-0.3363121,0,0,
13.58913044218316,C00,-0.2893225,0,0,
13.68905051896392,C00,-0.9226826,0,0,
13.78897059574468,C00,2.304972,0,0,
13.88889067252544,C00,13.77727,0,0,
13.9888107493062,C00,10.79162,0,0,
14.08873082608696,C00,5.047769,0,0,
14.18865090286772,C00,6.141141,0,0,
14.28857097964847,C00,3.328972,0,0,
14.38849105642923,C00,4.093997,0,0,
14.48841113320999,C00,7.064296,0,0,
14.58833120999075,C00,3.328218,0,0,
14.68825128677151,C00,2.419066,0,0,
14.78817136355227,C00,2.185804,0,0,
14.88809144033302,C00,1.942796,0,0,
14.98801151711378,C00,2.605949,0,0,
15.08793159389454,C00,2.851788,0,0,
15.1878516706753,C00,2.979172,0,0,
15.28777174745606,C00,2.455889,0,0,
15.38769182423682,C00,0.9456777,0,0,
15.48761190101758,C00,2.195174,0,0,
15.58753197779833,C00,2.125724,0,0,
15.68745205457909,C00,1.614836,0,0,
15.78737213135985,C00,1.005157,0,0,
15.88729220814061,C00,1.376087,0,0,
15.98721228492137,C00,0.03662811,0,0,
16.08713236170213,C00,1.042739,0,0,
16.18705243848289,C00,0.06178905,0,0,
16.28697251526365,C00,-0.3065158,0,0,
16.3868925920444,C00,0.5498,0,0,
16.48681266882516,C00,0.7656839,0,0,
16.58673274560592,C00,-0.7626399,0,0,
16.68665282238668,C00,-0.2019091,0,0,
16.78657289916744,C00,-1.228413,0,0,
16.8864929759482,C00,-0.3799103,0,0,
16.98641305272896,C00,-0.3574559,0,0,
17.08633312950971,C00,-0.8817527,0,0,
17.18625320629047,C00,-0.9987032,0,0,
17.28617328307123,C00,0.6361016,0,0,
17.38609335985199,C00,0.2735683,0,0,
17.48601343663275,C00,0.1189426,0,0,
17.5859335134135,C00,0.02916601,0,0,
17.68585359019426,C00,-0.2286512,0,0,
17.78577366697502,C00,-1.24111,0,0,
17.88569374375578,C00,1.587874,0,0,
17.98561382053654,C00,0.9289114,0,0,
18.0855338973173,C00,-0.1641446,0,0,
18.18545397409806,C00,0.1738953,0,0,
18.28537405087881,C00,-1.942345,0,0,
18.38529412765957,C00,1.440145,0,0,
18.48521420444033,C00,-0.1933122,0,0,
18.58513428122109,C00,0.1588894,0,0,
18.68505435800185,C00,1.525362,0,0,
18.78497443478261,C00,1.841741,0,0,
18.88489451156337,C00,1.481806,0,0,
18.98481458834413,C00,1.419649,0,0,
19.08473466512488,C00,1.845383,0,0,
19.18465474190564,C00,1.951164,0,0,
19.2845748186864,C00,2.888199,0,0,
19.38449489546716,C00,1.299067,0,0,
19.48441497224792,C00,0.5219547,0,0,
19.58433504902868,C00,0.06150417,0,0,
19.68425512580944,C00,0.8977236,0,0,
19.78417520259019,C00,0.3371899,0,0,
19.88409527937095,C00,-0.5618375,0,0,
19.98401535615171,C00,0.9559461,0,0,
20.08393543293247,C00,-1.770922,0,0,
20.18385550971323,C00,-1.108975,0,0,
20.28377558649399,C00,0.4039606,0,0,
20.38369566327475,C00,-0.6457809,0,0,
20.48361574005551,C00,0.2470161,0,0,
20.58353581683626,C00,0.6844235,0,0,
20.68345589361702,C00,-0.07021531,0,0,
20.78337597039778,C00,0.009435377,0,0,
20.88329604717854,C00,0.1059802,0,0,
20.9832161239593,C00,1.491673,0,0,
21.08313620074006,C00,0.5027956,0,0,
21.18305627752082,C00,0.2018428,0,0,
21.28297635430157,C00,-0.6939088,0,0,
21.38289643108233,C00,0.3306722,0,0,
21.48281650786309,C00,-1.700196,0,0,
21.58273658464385,C00,0.6938391,0,0,
21.68265666142461,C00,-1.521626,0,0,
21.78257673820536,C00,-1.614302,0,0,
21.88249681498612,C00,1.679345,0,0,
21.98241689176688,C00,-0.9026922,0,0,
22.08233696854764,C00,0.6967535,0,0,
22.1822570453284,C00,0.5495645,0,0,
22.28217712210916,C00,-0.5029825,0,0,
22.38209719888992,C00,1.402157,0,0,
22.48201727567067,C00,-1.23342,0,0,
22.58193735245143,C00,-0.1676008,0,0,
22.68185742923219,C00,-0.9838312,0,0,
22.78177750601295,C00,-0.9922327,0,0,
22.88169758279371,C00,1.358364,0,0,
22.98161765957447,C00,1.804186,0,0,
23.08153773635523,C00,1.581654,0,0,
23.18145781313599,C00,2.041028,0,0,
23.28137788991674,C00,3.505791,0,0,
23.3812979666975,C00,2.343566,0,0,
23.48121804347826,C00,1.280349,0,0,
23.58113812025902,C00,2.517265,0,0,
23.68105819703978,C00,1.103044,0,0,
23.78097827382054,C00,-0.9730143,0,0,
23.8808983506013,C00,-2.282781,0,0,
23.98081842738205,C00,1.224398,0,0,
24.08073850416281,C00,1.123237,0,0,
24.18065858094357,C00,2.100624,0,0,
24.28057865772433,C00,1.839715,0,0,
24.38049873450509,C00,1.350387,0,0,
24.48041881128585,C00,0.7860796,0,0,
24.58033888806661,C00,1.619989,0,0,
24.68025896484736,C00,2.264521,0,0,
24.78017904162812,C00,0.6847359,0,0,
24.88009911840888,C00,0.3743487,0,0,
24.98001919518964,C00,2.236275,0,0,
25.0799392719704,C00,1.085007,0,0,
25.17985934875115,C00,2.465055,0,0,
