Time,Cell,F,biting,bitepoint
0.0,C00,25.23358,0,0
0.0999200255085566,C00,23.34705,0,0
0.1998400510171133,C00,21.00391,0,0
0.29976007652567,C00,17.77605,0,0
0.3996801020342267,C00,16.26281,0,0
0.4996001275427833,C00,14.60592,0,0
0.59952015305134,C00,13.93536,0,0
0.6994401785598967,C00,12.20281,0,0
0.7993602040684533,C00,14.09613,0,0
0.89928022957701,C00,10.02771,0,0
0.9992002550855666,C00,10.26004,0,0
1.099120280594123,C00,10.99082,0,0
1.19904030610268,C00,9.555797,0,0
1.298960331611237,C00,9.848193,0,0
1.398880357119793,C00,9.135319,0,0
1.49880038262835,C00,8.663846,0,0
1.598720408136907,C00,6.536448,0,0
1.698640433645463,C00,7.445046,0,0
1.79856045915402,C00,11.46677,0,0
1.898480484662577,C00,10.03606,0,0
1.998400510171133,C00,7.554674,0,0
2.09832053567969,C00,6.515857,0,0
2.198240561188247,C00,9.278941,0,0
2.298160586696803,C00,8.774131,0,0
2.39808061220536,C00,8.919004,0,0
2.498000637713917,C00,10.31289,0,0
2.597920663222473,C00,10.25004,0,0
2.69784068873103,C00,12.11488,0,0
2.797760714239587,C00,16.41885,0,0
2.897680739748143,C00,15.64516,0,0
2.9976007652567,C00,16.29964,0,0
3.097520790765257,C00,20.63973,0,0
3.197440816273813,C00,19.89141,0,0
3.29736084178237,C00,20.7992,0,0
3.397280867290926,C00,21.40044,0,0
3.497200892799484,C00,26.62684,0,0
3.59712091830804,C00,24.51561,0,0
3.697040943816597,C00,23.92504,1,0
3.796960969325153,C00,24.96619,1,0
3.89688099483371,C00,24.43008,1,0
3.996801020342267,C00,22.53905,1,1
4.096721045850823,C00,22.54079,1,0
4.19664107135938,C00,21.3471,1,0
4.296561096867936,C00,23.37859,1,0
4.396481122376493,C00,26.2138,1,0
4.49640114788505,C00,22.9626,1,0
4.596321173393607,C00,20.17767,1,0
4.696241198902164,C00,18.40143,1,0
4.79616122441072,C00,21.66307,1,0
4.896081249919277,C00,23.86119,1,0
4.996001275427833,C00,22.8217,1,0
5.09592130093639,C00,26.07109,1,0
5.195841326444946,C00,25.40152,1,0
5.295761351953503,C00,24.389,1,0
5.39568137746206,C00,25.82862,1,0
5.495601402970617,C00,27.9102,1,0
5.595521428479174,C00,24.1585,1,0
5.69544145398773,C00,21.00385,1,0
5.795361479496287,C00,17.90659,1,0
5.895281505004843,C00,18.11495,1,0
5.9952015305134,C00,22.64748,1,0
6.095121556021957,C00,20.01676,1,0
6.195041581530513,C00,17.21329,1,0
6.29496160703907,C00,19.32989,1,0
6.394881632547627,C00,20.4785,1,0
6.494801658056184,C00,19.35491,1,0
6.59472168356474,C00,16.49994,1,0
6.694641709073297,C00,15.97415,1,0
6.794561734581853,C00,16.69564,1,0
6.89448176009041,C00,17.02903,1,0
6.994401785598967,C00,16.29964,1,0
7.094321811107523,C00,17.13676,1,0
7.19424183661608,C00,17.86838,1,0
7.294161862124636,C00,19.30711,1,0
7.394081887633194,C00,17.6176,1,0
7.49400191314175,C00,17.84193,1,0
7.593921938650307,C00,17.41652,1,0
7.693841964158864,C00,14.27082,1,0
7.79376198966742,C00,11.47653,1,0
7.893682015175977,C00,11.58811,1,0
7.993602040684533,C00,7.689628,1,0
8.09352206619309,C00,8.532733,1,0
8.193442091701646,C00,7.400948,1,0
8.293362117210203,C00,7.61281,1,0
8.39328214271876,C00,6.80665,1,0
8.493202168227317,C00,6.317406,1,0
8.593122193735873,C00,9.306374,1,0
8.69304221924443,C00,15.36625,1,0
8.792962244752987,C00,14.7617,1,0
8.892882270261543,C00,17.383,1,0
8.9928022957701,C00,15.27866,1,0
9.092722321278655,C00,14.9389,1,0
9.192642346787212,C00,21.65845,1,0
9.29256237229577,C00,21.83177,1,0
9.392482397804327,C00,19.60479,1,0
9.492402423312884,C00,14.88229,1,0
9.59232244882144,C00,12.49583,1,0
9.692242474329996,C00,10.68848,1,0
9.792162499838554,C00,9.354973,1,0
9.89208252534711,C00,11.28259,1,0
9.992002550855666,C00,10.55641,1,0
10.09192257636422,C00,13.7878,1,0
10.19184260187278,C00,18.20977,1,0
10.29176262738134,C00,16.99303,1,0
10.39168265288989,C00,15.75677,1,0
10.49160267839845,C00,12.4734,1,0
10.59152270390701,C00,15.38303,1,0
10.69144272941556,C00,14.1213,1,0
10.79136275492412,C00,10.08299,1,0
10.89128278043268,C00,12.27339,1,0
10.99120280594123,C00,9.52907,1,0
11.09112283144979,C00,10.97501,1,0
