Time,Cell,F,bite,bitepoint,biting
0.0,C00,11.69741,0,0,
0.0999201660754595,C00,10.14534,0,0,
0.1998403321509191,C00,11.04713,0,0,
0.2997604982263786,C00,14.71458,0,0,
0.3996806643018381,C00,14.12464,0,0,
0.4996008303772976,C00,18.83956,0,0,
0.5995209964527571,C00,20.63553,0,0,
0.6994411625282168,C00,22.07539,0,0,
0.7993613286036763,C00,17.34978,0,0,
0.8992814946791358,C00,14.0382,0,0,
0.9992016607545952,C00,13.47701,0,0,
1.099121826830055,C00,12.03826,0,0,
1.199041992905514,C00,9.490403,0,0,
1.298962158980974,C00,10.82252,0,0,
1.398882325056434,C00,18.40053,0,0,
1.498802491131893,C00,22.06604,0,0,
1.598722657207353,C00,14.27863,0,0,
1.698642823282812,C00,11.71469,0,0,
1.798562989358272,C00,10.25278,0,0,
1.898483155433731,C00,9.177524,0,0,
1.998403321509191,C00,5.996531,0,0,
2.09832348758465,C00,6.650737,0,0,
2.19824365366011,C00,9.834352,0,0,
2.298163819735569,C00,12.05897,0,0,
2.398083985811029,C00,9.904068,0,0,
2.498004151886488,C00,6.988987,0,0,
2.597924317961948,C00,6.919733,0,0,
2.697844484037407,C00,3.981141,0,0,
2.797764650112867,C00,3.750844,0,0,
2.897684816188326,C00,3.1523,0,0,
2.997604982263786,C00,4.792326,0,0,
3.097525148339245,C00,4.825617,0,0,
3.197445314414705,C00,5.858231,0,0,
3.297365480490165,C00,3.145504,0,0,
3.397285646565624,C00,8.931882,0,0,
3.497205812641083,C00,15.66177,0,0,
3.597125978716543,C00,13.75305,0,0,
3.697046144792003,C00,10.89251,0,0,
3.796966310867462,C00,12.40852,0,0,
3.896886476942921,C00,11.44182,0,0,
3.996806643018381,C00,11.73034,0,0,
4.096726809093841,C00,9.957479,0,0,
4.1966469751693,C00,8.082051,0,0,
4.296567141244759,C00,6.107103,0,0,
4.39648730732022,C00,4.653481,0,0,
4.496407473395679,C00,2.366102,0,0,
4.596327639471139,C00,1.513722,0,0,
4.696247805546598,C00,3.375538,0,0,
4.796167971622057,C00,1.793277,0,0,
4.896088137697517,C00,0.2902382,0,0,
4.996008303772976,C00,0.760043,0,0,
5.095928469848436,C00,1.653213,0,0,
5.195848635923896,C00,2.933929,0,0,
5.295768801999355,C00,3.288733,0,0,
5.395688968074815,C00,1.874582,0,0,
5.495609134150274,C00,0.5126621,0,0,
5.595529300225734,C00,2.615608,0,0,
5.695449466301193,C00,1.422892,0,0,
5.795369632376652,C00,2.496084,0,1,1.0
5.895289798452112,C00,1.37164,0,0,1.0
5.995209964527572,C00,0.2878883,0,0,1.0
6.095130130603032,C00,0.6072869,0,0,1.0
6.195050296678491,C00,1.022968,0,0,1.0
6.29497046275395,C00,4.910866,0,0,1.0
6.39489062882941,C00,9.114357,0,0,1.0
6.494810794904869,C00,12.64852,0,0,1.0
6.594730960980329,C00,14.43462,0,0,1.0
6.694651127055788,C00,12.42671,0,0,1.0
6.794571293131248,C00,10.59376,0,0,1.0
6.894491459206708,C00,16.22817,0,0,1.0
6.994411625282167,C00,25.53606,0,0,1.0
7.094331791357627,C00,27.90176,0,0,1.0
7.194251957433086,C00,24.77688,0,0,1.0
7.294172123508545,C00,21.20373,0,0,1.0
7.394092289584005,C00,17.97431,0,0,1.0
7.494012455659465,C00,15.88948,0,0,1.0
7.593932621734925,C00,12.93167,0,0,1.0
7.693852787810384,C00,9.732072,0,0,1.0
7.793772953885843,C00,7.070737,0,0,1.0
7.893693119961303,C00,5.937008,0,0,1.0
7.993613286036762,C00,4.291935,0,0,1.0
8.093533452112222,C00,3.022359,0,0,1.0
8.193453618187682,C00,4.146665,0,0,1.0
8.29337378426314,C00,3.082031,0,0,1.0
8.3932939503386,C00,3.35955,0,0,1.0
8.49321411641406,C00,2.686327,0,0,1.0
8.593134282489519,C00,1.818632,0,0,0.0
8.693054448564979,C00,0.7843407,0,0,0.0
8.792974614640439,C00,-0.09120131,0,0,0.0
8.892894780715897,C00,1.898574,0,0,0.0
8.992814946791357,C00,1.9573,0,0,0.0
9.092735112866816,C00,3.440853,0,0,0.0
9.192655278942278,C00,1.976926,0,0,0.0
9.292575445017736,C00,3.854356,0,0,0.0
9.392495611093196,C00,3.478328,0,0,0.0
9.492415777168656,C00,6.247539,0,0,0.0
9.592335943244114,C00,4.953565,0,0,0.0
9.692256109319574,C00,4.030766,0,0,0.0
9.792176275395034,C00,5.660473,0,0,0.0
9.892096441470493,C00,4.322824,0,0,0.0
9.992016607545953,C00,3.904238,0,0,0.0
10.09193677362141,C00,3.001175,0,0,0.0
10.19185693969687,C00,3.681211,0,0,0.0
10.29177710577233,C00,6.403474,0,0,0.0
10.39169727184779,C00,19.64256,0,0,0.0
10.49161743792325,C00,17.22904,0,0,0.0
10.59153760399871,C00,14.05131,0,0,0.0
10.69145777007417,C00,12.48282,0,0,0.0
10.79137793614963,C00,9.232401,0,0,0.0
10.89129810222509,C00,8.144313,0,0,0.0
10.99121826830055,C00,3.939258,0,0,0.0
11.09113843437601,C00,6.742863,0,0,0.0
11.19105860045147,C00,17.67668,0,0,0.0
11.29097876652693,C00,18.07447,0,0,0.0
11.39089893260239,C00,16.76897,0,0,0.0
11.49081909867785,C00,18.00108,0,0,0.0
11.5907392647533,C00,20.17221,0,0,0.0
11.69065943082876,C00,22.01139,0,0,0.0
11.79057959690422,C00,17.0704,0,0,0.0
11.89049976297968,C00,17.95454,0,0,0.0
11.99041992905514,C00,20.4022,0,0,0.0
12.0903400951306,C00,18.32473,0,0,0.0
12.19026026120606,C00,16.92108,0,0,0.0
12.29018042728152,C00,18.43341,0,0,0.0
12.39010059335698,C00,15.53104,0,0,0.0
12.49002075943244,C00,13.20961,0,0,0.0
12.5899409255079,C00,11.3919,0,0,0.0
12.68986109158336,C00,9.056776,0,0,0.0
12.78978125765882,C00,7.450955,0,0,0.0
12.88970142373428,C00,6.271931,0,0,0.0
12.98962158980974,C00,3.740708,0,0,0.0
13.0895417558852,C00,4.763431,0,0,0.0
13.18946192196066,C00,7.881076,0,0,0.0
13.28938208803612,C00,7.541284,0,0,0.0
13.38930225411158,C00,7.341294,0,0,0.0
13.48922242018704,C00,12.37917,0,0,0.0
13.5891425862625,C00,14.22738,0,0,0.0
13.68906275233796,C00,12.52621,0,0,0.0
13.78898291841342,C00,11.12996,0,0,0.0
13.88890308448887,C00,10.2158,0,0,0.0
13.98882325056433,C00,13.01843,0,0,0.0
14.08874341663979,C00,16.32305,0,0,0.0
14.18866358271525,C00,15.86431,0,0,0.0
14.28858374879071,C00,11.74893,0,0,0.0
14.38850391486617,C00,10.22133,0,0,0.0
14.48842408094163,C00,9.038939,0,0,0.0
14.58834424701709,C00,7.50651,0,0,0.0
14.68826441309255,C00,8.882344,0,0,0.0
14.78818457916801,C00,5.920476,0,0,0.0
14.88810474524347,C00,4.127417,0,0,0.0
14.98802491131893,C00,2.210483,0,0,0.0
15.08794507739439,C00,3.387687,0,0,0.0
15.18786524346985,C00,3.700703,0,0,0.0
15.28778540954531,C00,3.660135,0,0,0.0
15.38770557562077,C00,2.436668,0,1,1.0
15.48762574169623,C00,3.465534,0,0,1.0
15.58754590777169,C00,10.8229,0,0,1.0
15.68746607384715,C00,13.30457,0,0,1.0
15.78738623992261,C00,12.34725,0,0,1.0
15.88730640599807,C00,16.96019,0,0,1.0
15.98722657207352,C00,13.88912,0,0,1.0
16.08714673814898,C00,11.08189,0,0,1.0
16.18706690422444,C00,10.44519,0,0,1.0
16.2869870702999,C00,12.81971,0,0,1.0
16.38690723637536,C00,13.46408,0,0,1.0
16.48682740245082,C00,11.27373,0,0,1.0
16.58674756852628,C00,9.264864,0,0,1.0
16.68666773460174,C00,7.210803,0,0,1.0
16.7865879006772,C00,5.653895,0,0,1.0
16.88650806675266,C00,5.460844,0,0,1.0
16.98642823282812,C00,5.432514,0,0,1.0
17.08634839890358,C00,4.18914,0,0,1.0
17.18626856497904,C00,1.99555,0,0,1.0
17.2861887310545,C00,2.423268,0,0,1.0
17.38610889712996,C00,0.9632458,0,0,1.0
17.48602906320542,C00,1.17097,0,0,0.0
17.58594922928088,C00,0.4269541,0,0,0.0
17.68586939535634,C00,-0.1887962,0,0,0.0
17.78578956143179,C00,1.554089,0,0,0.0
17.88570972750725,C00,1.417824,0,0,0.0
17.98562989358271,C00,1.012726,0,0,0.0
18.08555005965817,C00,1.426367,0,1,0.0
18.18547022573363,C00,0.2095112,0,0,1.0
18.28539039180909,C00,-0.05194621,0,0,1.0
18.38531055788456,C00,0.3526628,0,0,1.0
18.48523072396001,C00,0.9938781,0,0,1.0
18.58515089003547,C00,-0.3117086,0,0,1.0
18.68507105611093,C00,-0.485615,0,0,1.0
18.78499122218639,C00,-0.4864295,0,0,1.0
18.88491138826185,C00,-0.756815,0,0,1.0
18.98483155433731,C00,-0.8191962,0,0,0.0
19.08475172041277,C00,1.71377,0,0,0.0
19.18467188648823,C00,1.15723,0,0,0.0
19.28459205256369,C00,1.785846,0,0,0.0
19.38451221863915,C00,2.997515,0,0,0.0
19.48443238471461,C00,5.135262,0,0,0.0
19.58435255079007,C00,8.095292,0,0,0.0
19.68427271686553,C00,10.81081,0,0,0.0
19.78419288294099,C00,11.46374,0,0,0.0
19.88411304901645,C00,9.940481,0,0,0.0
19.98403321509191,C00,9.706042,0,0,0.0
20.08395338116737,C00,7.686193,0,0,0.0
20.18387354724283,C00,5.628267,0,0,0.0
20.28379371331829,C00,3.219638,0,0,0.0
20.38371387939375,C00,3.017668,0,0,0.0
20.4836340454692,C00,3.649453,0,0,0.0
20.58355421154466,C00,5.245535,0,0,0.0
20.68347437762012,C00,3.920772,0,0,0.0
20.78339454369558,C00,4.132373,0,0,0.0
20.88331470977104,C00,2.023652,0,0,0.0
20.9832348758465,C00,3.448586,0,0,0.0
21.08315504192196,C00,1.58473,0,0,0.0
21.18307520799742,C00,3.155499,0,0,0.0
21.28299537407288,C00,3.332272,0,0,0.0
21.38291554014834,C00,5.470312,0,0,0.0
21.4828357062238,C00,5.101641,0,0,0.0
21.58275587229926,C00,5.015658,0,0,0.0
21.68267603837472,C00,4.718891,0,0,0.0
21.78259620445018,C00,2.726861,0,0,0.0
21.88251637052564,C00,7.757342,0,0,0.0
21.9824365366011,C00,7.512489,0,0,0.0
22.08235670267656,C00,6.293167,0,0,0.0
22.18227686875202,C00,5.341484,0,0,0.0
22.28219703482748,C00,7.774405,0,0,0.0
22.38211720090294,C00,8.514268,0,0,0.0
22.48203736697839,C00,6.91124,0,0,0.0
22.58195753305385,C00,5.780599,0,0,0.0
22.68187769912931,C00,6.162011,0,0,0.0
22.78179786520477,C00,4.380374,0,0,0.0
22.88171803128023,C00,3.539968,0,0,0.0
22.98163819735569,C00,4.093947,0,0,0.0
23.08155836343115,C00,5.042079,0,0,0.0
23.18147852950661,C00,4.508011,0,0,0.0
23.28139869558207,C00,2.929956,0,0,0.0
