Time,Cell,F,biting,bitepoint
0.0,C00,2.027185,0,0
0.0999200643693107,C00,3.513455,0,0
0.1998401287386216,C00,2.652527,0,0
0.2997601931079324,C00,1.625151,0,0
0.3996802574772432,C00,0.2260628,0,0
0.499600321846554,C00,2.255052,0,0
0.5995203862158648,C00,1.442016,0,0
0.6994404505851756,C00,-1.185594,0,0
0.7993605149544863,C00,0.1780856,0,0
0.8992805793237971,C00,0.963692,0,0
0.999200643693108,C00,0.272811,0,0
1.099120708062419,C00,0.750332,0,0
1.19904077243173,C00,1.895931,0,0
1.29896083680104,C00,-0.2772985,0,0
1.398880901170351,C00,0.3490575,0,0
1.498800965539662,C00,0.589572,1,1
1.598721029908973,C00,0.1694054,1,0
1.698641094278283,C00,1.086418,1,0
1.798561158647594,C00,-0.9038678,1,0
1.898481223016905,C00,3.027648,1,0
1.998401287386216,C00,3.32554,1,0
2.098321351755527,C00,-0.06962891,1,0
2.198241416124838,C00,1.174121,1,0
2.298161480494148,C00,0.4385146,1,0
2.398081544863459,C00,-0.5012757,1,0
2.49800160923277,C00,1.018976,1,0
2.597921673602081,C00,1.818432,1,0
2.697841737971391,C00,3.496716,1,0
2.797761802340702,C00,2.068694,1,0
2.897681866710013,C00,3.845069,1,0
2.997601931079324,C00,3.715754,1,0
3.097521995448635,C00,2.38608,1,0
3.197442059817945,C00,4.892396,1,0
3.297362124187256,C00,7.020647,1,0
3.397282188556567,C00,5.633502,1,0
3.497202252925878,C00,6.401541,1,0
3.597122317295188,C00,3.221681,1,0
3.697042381664499,C00,2.79022,1,0
3.79696244603381,C00,1.325691,1,0
3.896882510403121,C00,4.782369,1,0
3.996802574772432,C00,4.053217,1,0
4.096722639141743,C00,2.450873,1,0
4.196642703511054,C00,1.832551,1,0
4.296562767880364,C00,2.194209,1,0
4.396482832249675,C00,3.970474,1,0
4.496402896618986,C00,2.445248,1,0
4.596322960988297,C00,4.358041,1,0
4.696243025357608,C00,2.357346,1,0
4.796163089726918,C00,-0.02587111,1,0
4.896083154096229,C00,4.233985,1,0
4.99600321846554,C00,3.416653,1,0
5.095923282834851,C00,1.428453,1,0
5.195843347204161,C00,2.68926,1,0
5.295763411573472,C00,3.326684,1,0
5.395683475942783,C00,2.916694,1,0
5.495603540312094,C00,1.397205,1,0
5.595523604681405,C00,2.429484,1,0
5.695443669050715,C00,0.7728895,1,0
5.795363733420026,C00,0.849641,1,0
5.895283797789337,C00,-0.2781375,1,0
5.995203862158648,C00,0.14851,1,0
6.095123926527958,C00,0.6604435,1,0
6.195043990897269,C00,1.413857,1,0
6.29496405526658,C00,2.183769,1,0
6.394884119635891,C00,3.535597,1,0
6.494804184005202,C00,0.4542726,1,0
6.594724248374512,C00,0.2482334,1,0
6.694644312743823,C00,-0.9961103,1,0
6.794564377113134,C00,0.7612889,1,0
6.894484441482445,C00,3.301706,1,0
6.994404505851755,C00,4.288708,1,0
7.094324570221066,C00,1.501193,1,0
7.194244634590377,C00,0.877972,1,0
7.294164698959688,C00,1.226879,1,0
7.394084763328999,C00,2.424974,1,0
7.494004827698309,C00,3.653,1,0
7.59392489206762,C00,6.13235,1,0
7.693844956436931,C00,4.842439,1,0
7.793765020806242,C00,4.728802,1,0
7.893685085175552,C00,5.179627,1,0
7.993605149544863,C00,6.337678,1,0
8.093525213914175,C00,3.144704,1,0
8.193445278283486,C00,2.970884,1,0
8.293365342652796,C00,7.013641,1,0
8.393285407022107,C00,5.391156,1,0
8.493205471391418,C00,5.272166,1,0
8.593125535760729,C00,5.295713,1,0
8.69304560013004,C00,4.782846,1,0
8.79296566449935,C00,6.592397,1,0
8.892885728868661,C00,5.617202,1,0
8.992805793237972,C00,6.768837,1,0
9.092725857607284,C00,4.237898,1,0
9.192645921976592,C00,2.486618,1,0
9.292565986345904,C00,1.961061,1,0
9.392486050715217,C00,6.366327,1,0
9.492406115084526,C00,3.384752,1,0
9.592326179453837,C00,4.815148,1,0
9.692246243823147,C00,2.572184,1,0
9.792166308192458,C00,2.567715,1,0
9.892086372561767,C00,1.855667,1,0
9.99200643693108,C00,2.252249,1,0
10.09192650130039,C00,3.115677,1,0
10.1918465656697,C00,4.76963,1,0
10.29176663003901,C00,5.398541,1,0
10.39168669440832,C00,2.978904,1,0
10.49160675877763,C00,4.345976,1,0
10.59152682314694,C00,1.198421,1,0
10.69144688751626,C00,1.631287,1,0
10.79136695188557,C00,-0.2107385,1,0
10.89128701625488,C00,1.205513,1,0
10.99120708062419,C00,2.117903,1,0
11.0911271449935,C00,0.7306446,1,0
11.19104720936281,C00,2.201307,1,0
11.29096727373212,C00,2.562855,1,0
11.39088733810143,C00,3.308279,1,0
11.49080740247074,C00,6.139192,1,0
11.59072746684005,C00,6.976309,1,0
11.69064753120936,C00,6.983832,1,0
11.79056759557867,C00,7.145621,1,0
11.89048765994798,C00,5.756712,1,0
11.9904077243173,C00,9.431376,1,0
12.09032778868661,C00,2.563616,1,0
12.19024785305592,C00,1.896176,1,0
12.29016791742523,C00,2.420628,1,0
12.39008798179454,C00,1.718861,1,0
12.49000804616385,C00,4.093724,1,0
12.58992811053316,C00,7.734798,1,0
12.68984817490247,C00,10.61981,1,0
12.78976823927178,C00,11.18505,1,0
12.88968830364109,C00,11.40355,1,0
12.9896083680104,C00,5.728753,1,0
13.08952843237971,C00,5.848258,1,0
13.18944849674902,C00,3.787869,1,0
13.28936856111834,C00,1.397712,1,0
13.38928862548765,C00,2.13445,1,0
13.48920868985696,C00,1.525402,1,0
13.58912875422627,C00,2.420589,0,0
13.68904881859558,C00,2.501124,0,0
13.78896888296489,C00,0.7633064,0,0
13.8888889473342,C00,1.656572,0,0
13.98880901170351,C00,2.698938,0,0
14.08872907607282,C00,3.109787,0,0
14.18864914044213,C00,1.295073,0,0
14.28856920481144,C00,1.479948,0,0
14.38848926918075,C00,4.789298,0,0
14.48840933355006,C00,2.786488,0,0
14.58832939791938,C00,0.3561124,0,0
14.68824946228869,C00,-0.02782041,0,0
14.788169526658,C00,0.1828284,0,0
14.88808959102731,C00,2.135115,0,0
14.98800965539662,C00,0.3234242,0,0
15.08792971976593,C00,1.674004,0,0
15.18784978413524,C00,1.382619,0,0
15.28776984850455,C00,1.478412,0,0
15.38768991287386,C00,3.206035,0,0
15.48760997724317,C00,1.407063,0,0
15.58753004161248,C00,1.494361,0,0
15.68745010598179,C00,2.677452,0,0
15.7873701703511,C00,1.662492,0,0
15.88729023472042,C00,0.9011601,0,1
15.98721029908973,C00,5.039234,1,0
16.08713036345904,C00,9.211371,1,0
16.18705042782835,C00,7.848363,1,0
16.28697049219766,C00,6.803367,1,0
16.38689055656697,C00,2.595285,1,0
16.48681062093628,C00,4.665544,1,0
16.58673068530559,C00,4.744524,1,0
16.6866507496749,C00,4.818392,1,0
16.78657081404421,C00,3.509593,1,0
16.88649087841353,C00,2.487905,1,0
16.98641094278284,C00,9.349502,1,0
17.08633100715215,C00,8.276214,1,0
17.18625107152146,C00,8.651406,1,0
17.28617113589077,C00,4.437337,1,0
17.38609120026008,C00,4.840644,1,0
17.48601126462939,C00,4.756024,1,0
17.5859313289987,C00,4.444808,1,0
17.68585139336801,C00,1.946811,1,0
17.78577145773732,C00,5.927414,1,0
17.88569152210663,C00,4.89625,1,0
17.98561158647594,C00,3.11289,1,0
18.08553165084525,C00,0.5533461,1,0
18.18545171521457,C00,2.869481,1,0
18.28537177958388,C00,0.8145071,1,0
18.38529184395319,C00,2.931962,1,0
18.4852119083225,C00,7.498335,1,0
18.58513197269181,C00,2.748004,1,0
18.68505203706112,C00,2.870634,1,0
18.78497210143043,C00,3.137847,1,0
18.88489216579974,C00,3.455821,1,0
18.98481223016905,C00,4.776588,1,0
19.08473229453836,C00,5.120985,1,0
19.18465235890767,C00,1.603053,1,0
19.28457242327698,C00,4.204974,1,0
19.38449248764629,C00,2.005691,1,0
19.48441255201561,C00,3.596134,1,0
19.58433261638492,C00,1.849427,1,0
19.68425268075423,C00,4.25858,1,0
19.78417274512354,C00,6.902731,1,0
19.88409280949285,C00,6.028656,1,0
19.98401287386216,C00,4.735505,1,0
20.08393293823147,C00,1.122481,1,0
20.18385300260078,C00,1.268955,0,0
20.28377306697009,C00,0.853955,0,0
20.3836931313394,C00,2.004954,0,0
20.48361319570871,C00,3.315545,0,0
20.58353326007802,C00,2.638471,0,0
20.68345332444733,C00,4.928467,0,0
20.78337338881665,C00,3.773627,0,0
20.88329345318596,C00,4.483688,0,0
20.98321351755527,C00,4.172726,0,0
21.08313358192458,C00,3.558311,0,0
21.18305364629389,C00,3.946173,0,0
21.2829737106632,C00,3.736307,0,0
21.38289377503251,C00,6.361047,0,1
21.48281383940182,C00,5.336144,1,0
21.58273390377113,C00,5.336368,1,0
21.68265396814044,C00,4.448558,1,0
21.78257403250975,C00,6.104901,1,0
21.88249409687906,C00,3.577797,1,0
21.98241416124837,C00,7.909254,1,0
22.08233422561769,C00,5.401304,1,0
22.182254289987,C00,7.941988,1,0
22.28217435435631,C00,4.158663,1,0
22.38209441872562,C00,6.518365,1,0
22.48201448309493,C00,7.941407,1,0
22.58193454746424,C00,5.213227,1,0
22.68185461183355,C00,6.496427,1,0
22.78177467620286,C00,3.353639,1,0
22.88169474057217,C00,0.9480278,1,0
22.98161480494148,C00,1.536656,1,0
23.08153486931079,C00,6.12647,1,0
23.1814549336801,C00,2.582286,1,0
23.28137499804942,C00,0.840753,1,0
23.38129506241873,C00,2.129836,1,0
23.48121512678804,C00,4.393194,1,0
23.58113519115735,C00,3.110518,1,0
23.68105525552666,C00,2.243482,1,0
23.78097531989597,C00,2.5264,1,0
23.88089538426528,C00,1.193538,1,0
23.98081544863459,C00,1.414061,1,0
24.0807355130039,C00,2.979393,1,0
24.18065557737321,C00,2.871771,1,0
24.28057564174252,C00,2.732259,1,0
24.38049570611183,C00,2.607883,1,0
24.48041577048114,C00,3.459115,1,0
24.58033583485046,C00,1.977255,1,0
