Time,Cell,F,biting,bitepoint
0.0,C1,10.96446,0,0
0.0999201341126806,C1,10.32002,0,0
0.1998402682253613,C1,8.135217,0,0
0.2997604023380419,C1,3.079953,0,0
0.3996805364507225,C1,7.47515,0,0
0.4996006705634031,C1,6.294917,0,0
0.5995208046760838,C1,2.107698,0,0
0.6994409387887645,C1,7.774974,0,0
0.7993610729014451,C1,10.29655,0,0
0.8992812070141256,C1,11.07525,0,0
0.9992013411268064,C1,6.987149,0,0
1.099121475239487,C1,5.149808,0,0
1.199041609352168,C1,4.071866,0,0
1.298961743464848,C1,6.842698,0,0
1.398881877577529,C1,5.421748,0,0
1.498802011690209,C1,5.393275,0,0
1.59872214580289,C1,7.133226,0,0
1.698642279915571,C1,3.511914,0,0
1.798562414028251,C1,3.172722,0,0
1.898482548140932,C1,10.02399,0,0
1.998402682253613,C1,9.958632,0,0
2.098322816366293,C1,5.616802,0,0
2.198242950478974,C1,0.9444458,0,0
2.298163084591654,C1,4.986981,0,0
2.398083218704335,C1,7.912445,0,0
2.498003352817016,C1,8.407403,0,0
2.597923486929696,C1,9.26337,0,0
2.697843621042377,C1,9.413888,0,0
2.797763755155058,C1,10.34775,0,0
2.897683889267738,C1,10.30608,0,0
2.997604023380419,C1,8.611233,0,0
3.097524157493099,C1,7.227676,0,0
3.19744429160578,C1,7.859117,0,0
3.297364425718461,C1,4.45771,0,0
3.397284559831141,C1,1.890682,0,0
3.497204693943822,C1,1.055104,0,0
3.597124828056502,C1,-0.1393671,0,0
3.697044962169183,C1,-0.3458135,0,0
3.796965096281864,C1,0.7455029,0,0
3.896885230394544,C1,1.48267,0,0
3.996805364507225,C1,2.599018,0,0
4.096725498619906,C1,2.077924,0,0
4.196645632732587,C1,0.7213129,0,0
4.296565766845267,C1,1.885734,0,0
4.396485900957948,C1,4.647481,0,0
4.496406035070629,C1,4.809249,0,0
4.596326169183309,C1,5.513863,0,0
4.69624630329599,C1,9.94376,0,0
4.796166437408671,C1,9.856859,0,0
4.896086571521351,C1,10.20876,0,0
4.996006705634032,C1,9.302661,0,0
5.095926839746713,C1,12.36275,0,0
