Time,Cell,F,bite,bitepoint,lick,lickpoint,licking
306.2557708820663,C0,-0.01796835,0,0,0,0,
306.3556911988304,C0,-0.3296496,0,0,0,0,
306.4556115155946,C0,-1.826013,0,0,0,0,
306.5555318323587,C0,-1.389103,0,0,0,0,
306.6554521491228,C0,0.02573485,0,0,0,0,
306.7553724658869,C0,-1.746225,0,0,0,0,
306.8552927826511,C0,0.03544874,0,0,0,0,
306.9552130994152,C0,2.562117,0,0,0,0,
307.0551334161793,C0,-0.08839487,0,0,0,0,
307.1550537329435,C0,-0.7299804,0,0,0,0,
307.2549740497076,C0,-0.6680022,0,0,0,0,
307.3548943664717,C0,-0.7712563,0,0,0,0,
307.4548146832359,C0,0.02487638,0,0,0,0,
0.0,C2,0.8994327,0,0,0,0,
0.0999203167641325,C2,-1.249138,0,0,0,0,
0.1998406335282651,C2,-0.2356819,0,0,0,0,
0.2997609502923977,C2,0.1005136,0,0,0,0,
0.3996812670565302,C2,-1.357908,0,0,0,0,
0.4996015838206628,C2,-1.296838,0,0,0,0,
0.5995219005847954,C2,1.079565,0,0,0,0,
0.6994422173489279,C2,-0.8291773,0,0,0,0,
0.7993625341130605,C2,1.709014,0,0,0,0,
0.899282850877193,C2,-0.5203357,0,0,0,0,
0.9992031676413256,C2,0.161998,0,0,0,0,
1.099123484405458,C2,-0.5373846,0,0,0,0,
1.199043801169591,C2,-0.6275631,0,0,0,1,1.0
1.298964117933723,C2,0.9670655,0,0,0,0,1.0
1.398884434697856,C2,2.35396,0,0,0,0,1.0
1.498804751461988,C2,6.112672,0,0,0,0,1.0
1.598725068226121,C2,7.942641,0,0,0,0,1.0
1.698645384990253,C2,5.548334,0,0,0,0,1.0
