Time,Cell,F,lickpoint,licking
12.98964045154354,C007,5.849395,0,0.0
13.08956076270926,C007,5.578989,0,0.0
13.18948107387498,C007,4.828825,0,0.0
13.2894013850407,C007,5.253933,0,0.0
13.38932169620642,C007,5.206974,0,0.0
13.48924200737214,C007,6.11803,0,0.0
13.58916231853786,C007,4.521749,0,0.0
13.68908262970358,C007,3.989339,0,0.0
13.7890029408693,C007,4.857265,0,0.0
13.88892325203502,C007,5.973788,0,0.0
13.98884356320074,C007,5.761651,0,0.0
14.08876387436646,C007,5.852924,0,0.0
14.18868418553218,C007,5.37225,0,0.0
14.2886044966979,C007,4.818156,0,0.0
14.38852480786361,C007,4.597754,0,0.0
14.48844511902933,C007,3.799451,0,0.0
14.58836543019505,C007,6.650559,0,0.0
14.68828574136077,C007,6.230038,0,0.0
14.78820605252649,C007,6.272849,0,0.0
14.88812636369221,C007,6.991181,0,0.0
14.98804667485793,C007,9.084229,0,0.0
15.08796698602365,C007,12.76182,0,0.0
15.18788729718937,C007,14.52626,0,0.0
15.28780760835509,C007,6.777115,0,0.0
15.38772791952081,C007,4.214758,0,0.0
15.48764823068653,C007,5.133627,0,0.0
15.58756854185225,C007,3.830839,0,0.0
15.68748885301797,C007,5.719255,0,0.0
15.78740916418369,C007,5.242043,0,0.0
15.88732947534941,C007,6.351403,0,0.0
15.98724978651513,C007,9.779915,0,0.0
16.08717009768085,C007,10.78106,0,0.0
16.18709040884657,C007,8.110322,0,0.0
16.28701072001229,C007,3.703389,0,0.0
16.386931031178,C007,6.074602,0,0.0
16.48685134234373,C007,5.640884,0,0.0
16.58677165350944,C007,5.571896,0,0.0
16.68669196467517,C007,6.265061,0,0.0
16.78661227584088,C007,5.85784,0,0.0
16.88653258700661,C007,6.240767,0,0.0
16.98645289817232,C007,6.256433,0,0.0
17.08637320933804,C007,6.007812,0,0.0
17.18629352050376,C007,7.139178,0,0.0
17.28621383166948,C007,6.852986,0,0.0
17.3861341428352,C007,6.079046,0,0.0
17.48605445400092,C007,6.761857,0,0.0
17.58597476516664,C007,6.934127,0,0.0
17.68589507633236,C007,6.920129,0,0.0
17.78581538749808,C007,7.36888,0,0.0
17.8857356986638,C007,7.611832,0,0.0
17.98565600982952,C007,8.129148,0,0.0
18.08557632099524,C007,7.041528,0,0.0
18.18549663216096,C007,6.178775,0,0.0
18.28541694332668,C007,6.230451,0,0.0
18.3853372544924,C007,6.361901,0,0.0
18.48525756565812,C007,6.515258,0,0.0
18.58517787682384,C007,7.495802,0,0.0
18.68509818798956,C007,5.640549,0,0.0
18.78501849915527,C007,4.19057,0,0.0
18.884938810321,C007,4.996681,0,0.0
18.98485912148671,C007,5.539603,0,0.0
19.08477943265244,C007,6.193957,0,0.0
19.18469974381815,C007,5.044816,0,0.0
19.28462005498387,C007,5.094244,0,0.0
19.38454036614959,C007,4.729593,0,0.0
19.48446067731531,C007,7.364469,0,0.0
19.58438098848103,C007,7.611794,0,0.0
19.68430129964675,C007,10.33305,0,0.0
19.78422161081247,C007,11.89248,0,0.0
19.88414192197819,C007,3.406734,0,0.0
19.98406223314391,C007,2.949867,0,0.0
20.08398254430963,C007,6.189528,0,0.0
20.18390285547535,C007,6.91091,0,0.0
20.28382316664107,C007,3.728051,0,0.0
20.38374347780679,C007,3.765085,0,0.0
20.48366378897251,C007,5.660676,0,0.0
20.58358410013823,C007,8.90824,0,0.0
20.68350441130395,C007,9.245759,0,0.0
20.78342472246967,C007,4.102659,0,0.0
20.88334503363539,C007,5.244314,0,0.0
20.9832653448011,C007,5.144837,0,0.0
21.08318565596683,C007,7.607725,0,0.0
21.18310596713254,C007,8.226709,0,0.0
21.28302627829827,C007,7.768626,0,0.0
21.38294658946398,C007,6.150969,0,0.0
21.4828669006297,C007,4.932536,0,0.0
21.58278721179542,C007,4.358817,0,0.0
21.68270752296114,C007,6.237854,0,0.0
21.78262783412686,C007,4.326173,0,0.0
21.88254814529258,C007,6.484126,0,0.0
21.9824684564583,C007,4.440978,0,0.0
22.08238876762402,C007,5.916859,0,0.0
22.18230907878974,C007,5.803629,0,0.0
22.28222938995546,C007,4.945087,0,0.0
22.38214970112118,C007,6.023744,0,0.0
22.4820700122869,C007,5.885756,0,0.0
22.58199032345262,C007,4.295804,0,0.0
22.68191063461834,C007,7.953109,0,0.0
22.78183094578406,C007,9.885044,0,0.0
22.88175125694978,C007,6.635865,0,0.0
22.9816715681155,C007,2.995165,0,0.0
23.08159187928122,C007,4.325008,0,0.0
23.18151219044693,C007,4.716877,0,0.0
23.28143250161266,C007,4.647129,0,0.0
23.38135281277837,C007,4.850233,0,0.0
23.4812731239441,C007,7.823098,0,0.0
23.58119343510981,C007,9.875939,0,0.0
23.68111374627554,C007,16.70604,0,0.0
23.78103405744125,C007,18.1149,0,0.0
23.88095436860697,C007,17.13566,0,0.0
23.98087467977269,C007,12.76362,0,0.0
24.08079499093841,C007,13.55654,0,0.0
24.18071530210413,C007,12.28782,0,0.0
24.28063561326985,C007,11.5039,0,0.0
24.38055592443557,C007,10.24376,0,0.0
24.48047623560129,C007,7.900804,0,0.0
24.58039654676701,C007,10.66776,0,0.0
24.68031685793273,C007,4.739076,0,0.0
24.78023716909845,C007,2.254768,0,0.0
24.88015748026417,C007,5.396177,0,0.0
24.98007779142989,C007,5.67256,0,0.0
25.07999810259561,C007,10.39747,0,0.0
25.17991841376133,C007,8.132583,0,0.0
25.27983872492705,C007,1.660155,0,0.0
25.37975903609277,C007,5.086322,0,0.0
25.47967934725849,C007,5.285523,0,0.0
25.5795996584242,C007,8.888062,0,0.0
25.67951996958993,C007,9.718536,0,0.0
25.77944028075564,C007,4.260489,0,0.0
25.87936059192137,C007,7.98839,0,0.0
25.97928090308708,C007,4.235045,0,0.0
26.0792012142528,C007,4.660179,0,0.0
26.17912152541852,C007,5.306167,0,0.0
26.27904183658424,C007,7.930726,0,0.0
26.37896214774996,C007,6.847031,0,0.0
26.47888245891568,C007,6.075627,0,0.0
26.5788027700814,C007,4.92056,0,0.0
26.67872308124712,C007,5.429818,0,0.0
26.77864339241284,C007,5.086523,0,0.0
26.87856370357856,C007,4.464436,0,0.0
26.97848401474428,C007,6.198542,0,0.0
27.07840432591,C007,4.50255,0,0.0
27.17832463707572,C007,5.24688,0,0.0
27.27824494824144,C007,5.038638,0,0.0
27.37816525940716,C007,6.434881,0,0.0
27.47808557057288,C007,2.553144,0,0.0
27.5780058817386,C007,5.580327,0,0.0
27.67792619290432,C007,4.890786,0,0.0
27.77784650407003,C007,6.092361,0,0.0
27.87776681523576,C007,6.425195,0,0.0
27.97768712640147,C007,7.260187,0,0.0
28.0776074375672,C007,4.369372,0,0.0
28.17752774873291,C007,4.799878,0,0.0
28.27744805989863,C007,6.279546,0,0.0
28.37736837106435,C007,6.932127,0,0.0
28.47728868223007,C007,6.364922,0,0.0
28.57720899339579,C007,5.998965,1,0.0
28.67712930456151,C007,5.439209,0,0.0
28.77704961572723,C007,7.995996,0,0.0
28.87696992689295,C007,10.92279,0,0.0
28.97689023805867,C007,8.514816,0,0.0
29.07681054922439,C007,6.007646,0,0.0
29.17673086039011,C007,7.777848,0,0.0
29.27665117155583,C007,4.341588,0,0.0
29.37657148272155,C007,4.484843,0,0.0
29.47649179388727,C007,6.147335,0,0.0
29.57641210505299,C007,4.631645,0,0.0
29.67633241621871,C007,4.170753,0,0.0
29.77625272738443,C007,5.060721,0,0.0
29.87617303855015,C007,7.422602,0,0.0
29.97609334971586,C007,5.924884,0,0.0
30.07601366088159,C007,6.731923,0,0.0
30.1759339720473,C007,6.241141,0,0.0
30.27585428321303,C007,7.482706,0,0.0
30.37577459437874,C007,4.738805,0,0.0
30.47569490554446,C007,4.849654,0,0.0
30.57561521671018,C007,4.678179,0,0.0
30.6755355278759,C007,4.351684,0,0.0
30.77545583904162,C007,6.501145,0,0.0
30.87537615020734,C007,5.27595,0,0.0
30.97529646137306,C007,5.606162,0,0.0
31.07521677253878,C007,5.877041,0,0.0
31.1751370837045,C007,5.099628,0,0.0
31.27505739487022,C007,4.473194,0,0.0
31.37497770603594,C007,4.972916,0,0.0
31.47489801720166,C007,7.378498,0,0.0
31.57481832836738,C007,10.22661,0,0.0
31.6747386395331,C007,8.93831,0,0.0
31.77465895069882,C007,7.69012,0,0.0
31.87457926186454,C007,8.925691,0,0.0
31.97449957303026,C007,13.4023,0,0.0
32.07441988419598,C007,14.89077,0,0.0
32.17434019536169,C007,14.90116,0,0.0
32.27426050652741,C007,15.33676,0,0.0
32.37418081769314,C007,15.96469,0,0.0
32.47410112885886,C007,16.12102,0,0.0
32.57402144002457,C007,14.42909,0,0.0
32.67394175119029,C007,12.3619,0,0.0
32.77386206235601,C007,7.057709,0,0.0
32.87378237352173,C007,2.253958,0,0.0
32.97370268468745,C007,2.272146,0,0.0
33.07362299585317,C007,3.621534,0,0.0
33.17354330701889,C007,4.13196,0,0.0
33.27346361818461,C007,4.600658,0,0.0
33.37338392935033,C007,5.165593,0,0.0
33.47330424051605,C007,5.405685,0,0.0
33.57322455168177,C007,5.07822,0,0.0
33.67314486284749,C007,7.377785,0,0.0
33.77306517401321,C007,11.74069,0,0.0
33.87298548517893,C007,9.877009,0,0.0
33.97290579634465,C007,12.79498,0,0.0
34.07282610751037,C007,12.5916,0,0.0
34.17274641867608,C007,10.75495,0,0.0
34.27266672984181,C007,11.52959,0,0.0
34.37258704100753,C007,10.96961,0,0.0
34.47250735217325,C007,5.261457,0,0.0
34.57242766333896,C007,4.495764,0,0.0
34.67234797450468,C007,3.879066,0,0.0
34.77226828567041,C007,5.004918,0,0.0
34.87218859683612,C007,8.373619,0,0.0
34.97210890800184,C007,5.945424,0,0.0
35.07202921916756,C007,5.484431,0,0.0
35.17194953033328,C007,6.181713,0,0.0
35.271869841499,C007,4.533522,0,0.0
35.37179015266472,C007,5.8009,0,0.0
35.47171046383044,C007,7.117981,0,0.0
35.57163077499616,C007,8.818295,0,0.0
35.67155108616188,C007,13.37671,0,0.0
35.7714713973276,C007,13.40772,0,0.0
35.87139170849332,C007,14.06062,0,0.0
35.97131201965904,C007,16.85003,0,0.0
36.07123233082476,C007,18.42371,0,0.0
36.17115264199047,C007,17.57262,0,0.0
36.2710729531562,C007,17.08578,0,0.0
36.37099326432192,C007,18.23552,0,0.0
36.47091357548764,C007,16.79305,0,0.0
36.57083388665335,C007,19.35996,0,0.0
36.67075419781907,C007,18.15679,0,0.0
36.7706745089848,C007,16.6516,1,0.0
36.87059482015052,C007,12.73288,0,0.0
36.97051513131623,C007,13.49,0,0.0
37.07043544248195,C007,12.93581,0,0.0
37.17035575364768,C007,14.24944,0,0.0
37.27027606481339,C007,12.48787,0,0.0
37.37019637597911,C007,10.32781,0,0.0
37.47011668714483,C007,9.242582,0,0.0
37.57003699831055,C007,7.228012,0,0.0
37.66995730947627,C007,6.963829,0,0.0
37.76987762064199,C007,8.345824,0,0.0
37.86979793180771,C007,9.165288,0,0.0
37.96971824297343,C007,12.84846,0,0.0
38.06963855413915,C007,12.39013,0,0.0
38.16955886530487,C007,13.74284,0,0.0
38.26947917647059,C007,11.96703,0,0.0
38.36939948763631,C007,11.79681,0,0.0
38.46931979880203,C007,9.092453,0,0.0
38.56924010996774,C007,11.67215,0,0.0
38.66916042113347,C007,10.72021,0,0.0
38.76908073229919,C007,8.868568,0,0.0
38.86900104346491,C007,6.391676,0,0.0
38.96892135463062,C007,10.83893,0,0.0
39.06884166579634,C007,9.357421,0,0.0
39.16876197696207,C007,3.753205,0,0.0
39.26868228812778,C007,4.286583,0,0.0
39.3686025992935,C007,7.916411,0,0.0
39.46852291045922,C007,9.143159,0,0.0
39.56844322162494,C007,8.75876,0,0.0
39.66836353279066,C007,9.098484,0,0.0
39.76828384395638,C007,12.16306,0,0.0
39.8682041551221,C007,10.05928,0,0.0
39.96812446628782,C007,4.527233,0,0.0
40.06804477745354,C007,4.142544,0,0.0
40.16796508861926,C007,5.279056,0,0.0
40.26788539978498,C007,5.617278,0,0.0
40.3678057109507,C007,6.699962,0,0.0
40.46772602211642,C007,6.138566,0,0.0
40.56764633328214,C007,6.253516,0,0.0
40.66756664444786,C007,5.499563,0,0.0
40.76748695561358,C007,5.474437,0,0.0
40.8674072667793,C007,6.294509,0,0.0
40.96732757794501,C007,4.44426,0,0.0
41.06724788911074,C007,4.662416,0,0.0
41.16716820027646,C007,5.720438,0,0.0
41.26708851144218,C007,8.080941,0,0.0
41.36700882260789,C007,4.814156,0,0.0
41.46692913377361,C007,7.320572,0,0.0
41.56684944493934,C007,8.492887,0,0.0
41.66676975610505,C007,8.883271,0,0.0
41.76669006727077,C007,9.182475,0,0.0
41.86661037843649,C007,3.388341,0,0.0
41.96653068960221,C007,5.670884,0,0.0
42.06645100076793,C007,9.323616,0,0.0
42.16637131193365,C007,9.480113,0,0.0
42.26629162309937,C007,8.793959,0,0.0
42.36621193426509,C007,5.868815,0,0.0
42.46613224543081,C007,5.853971,0,0.0
42.56605255659653,C007,5.437301,1,0.0
42.66597286776225,C007,6.8223,0,0.0
42.76589317892797,C007,4.383693,0,0.0
42.86581349009369,C007,6.47718,0,0.0
42.9657338012594,C007,7.434461,0,0.0
43.06565411242513,C007,8.71575,0,0.0
43.16557442359085,C007,10.69153,0,0.0
43.26549473475657,C007,9.456941,0,0.0
43.36541504592228,C007,6.181795,0,0.0
43.465335357088,C007,6.67562,0,0.0
43.56525566825373,C007,2.66338,0,0.0
43.66517597941944,C007,4.400588,0,0.0
43.76509629058516,C007,9.486354,0,0.0
43.86501660175088,C007,10.31023,0,0.0
43.96493691291661,C007,12.34709,0,0.0
44.06485722408232,C007,11.00623,0,0.0
44.16477753524804,C007,9.383607,0,0.0
44.26469784641376,C007,9.889851,0,0.0
44.36461815757948,C007,13.14457,0,0.0
44.4645384687452,C007,11.57003,0,0.0
44.56445877991092,C007,6.416924,0,0.0
44.66437909107664,C007,7.560639,0,0.0
44.76429940224236,C007,8.982783,0,0.0
44.86421971340808,C007,8.038059,0,0.0
44.9641400245738,C007,3.771141,0,0.0
45.06406033573952,C007,6.900588,0,0.0
45.16398064690524,C007,10.73336,0,0.0
45.26390095807096,C007,10.26169,0,0.0
45.36382126923667,C007,7.997151,0,0.0
45.4637415804024,C007,8.272638,0,0.0
45.56366189156812,C007,8.372647,0,0.0
45.66358220273383,C007,9.325778,0,0.0
45.76350251389955,C007,8.898027,0,0.0
45.86342282506527,C007,10.07133,0,0.0
45.963343136231,C007,14.12857,0,0.0
46.06326344739671,C007,13.63047,0,0.0
46.16318375856243,C007,15.99414,0,0.0
46.26310406972815,C007,13.96131,0,0.0
46.36302438089387,C007,12.00783,0,0.0
46.46294469205959,C007,8.874932,0,0.0
46.56286500322531,C007,6.303925,0,0.0
46.66278531439103,C007,2.652995,0,0.0
46.76270562555675,C007,3.597885,0,0.0
46.86262593672247,C007,5.744026,0,0.0
46.96254624788819,C007,9.930071,0,0.0
47.06246655905391,C007,12.0993,0,0.0
47.16238687021963,C007,13.53407,0,0.0
47.26230718138535,C007,12.0594,0,0.0
47.36222749255107,C007,15.07623,0,0.0
47.46214780371679,C007,18.80786,0,0.0
47.56206811488251,C007,20.36101,0,0.0
47.66198842604823,C007,20.01094,0,0.0
47.76190873721394,C007,19.83319,0,0.0
47.86182904837967,C007,19.21443,0,0.0
47.96174935954539,C007,17.06513,0,0.0
48.0616696707111,C007,15.15176,0,0.0
48.16158998187682,C007,14.91056,0,0.0
48.26151029304254,C007,13.53123,0,0.0
48.36143060420827,C007,16.20938,0,0.0
48.46135091537398,C007,16.82025,0,0.0
48.5612712265397,C007,13.49873,0,0.0
48.66119153770542,C007,8.336921,0,0.0
48.76111184887114,C007,5.862974,0,0.0
48.86103216003686,C007,7.036303,0,0.0
48.96095247120258,C007,6.961833,0,0.0
49.0608727823683,C007,5.11608,0,0.0
49.16079309353402,C007,6.410081,0,0.0
49.26071340469974,C007,7.277507,0,0.0
49.36063371586546,C007,7.019627,0,0.0
49.46055402703118,C007,7.726178,0,0.0
49.5604743381969,C007,9.287127,0,0.0
49.66039464936262,C007,14.11822,0,0.0
49.76031496052833,C007,14.54561,0,0.0
49.86023527169406,C007,13.36671,0,0.0
49.96015558285978,C007,14.62123,0,0.0
50.06007589402549,C007,15.58629,0,0.0
50.15999620519121,C007,16.25524,0,0.0
50.25991651635693,C007,16.08276,0,0.0
50.35983682752266,C007,15.72648,0,0.0
50.45975713868837,C007,11.27607,0,0.0
50.55967744985409,C007,10.90687,0,0.0
50.65959776101981,C007,6.609533,0,0.0
50.75951807218554,C007,6.345503,0,0.0
50.85943838335125,C007,6.68194,0,0.0
50.95935869451697,C007,6.043822,0,0.0
51.05927900568269,C007,7.621074,0,0.0
51.15919931684841,C007,4.346573,0,0.0
51.25911962801413,C007,3.473999,0,0.0
51.35903993917985,C007,5.269594,0,0.0
51.45896025034557,C007,10.20882,0,0.0
51.55888056151129,C007,9.879745,0,0.0
51.65880087267701,C007,9.733982,0,0.0
51.75872118384273,C007,9.295111,0,0.0
51.85864149500845,C007,7.96698,0,0.0
51.95856180617417,C007,7.233788,0,0.0
52.05848211733989,C007,5.508015,0,0.0
52.1584024285056,C007,3.234587,0,0.0
52.25832273967133,C007,6.917776,0,0.0
52.35824305083705,C007,7.055551,0,0.0
52.45816336200276,C007,6.562983,0,0.0
52.55808367316848,C007,6.622389,0,0.0
52.6580039843342,C007,6.752773,0,0.0
52.75792429549993,C007,5.076842,0,0.0
52.85784460666564,C007,5.331711,1,0.0
52.95776491783136,C007,5.158829,0,0.0
53.05768522899708,C007,7.988429,0,0.0
53.1576055401628,C007,5.496584,0,0.0
53.25752585132852,C007,4.643129,0,0.0
53.35744616249424,C007,5.148842,0,0.0
53.45736647365996,C007,5.146666,0,0.0
53.55728678482568,C007,6.744216,0,0.0
53.6572070959914,C007,4.486502,0,0.0
53.75712740715712,C007,7.172348,0,0.0
53.85704771832284,C007,6.273829,0,0.0
53.95696802948856,C007,6.03104,0,0.0
54.05688834065428,C007,6.671616,0,0.0
54.15680865182,C007,4.412064,0,0.0
54.25672896298572,C007,4.515875,0,0.0
54.35664927415144,C007,4.493491,0,0.0
54.45656958531715,C007,5.530133,0,0.0
54.55648989648287,C007,3.868835,0,0.0
54.6564102076486,C007,4.416488,0,0.0
54.75633051881432,C007,4.554272,0,0.0
54.85625082998003,C007,8.362312,0,0.0
54.95617114114575,C007,8.358575,0,0.0
55.05609145231147,C007,5.024742,0,0.0
55.1560117634772,C007,5.97908,0,0.0
55.25593207464291,C007,2.548546,0,0.0
55.35585238580863,C007,4.555011,0,0.0
55.45577269697435,C007,7.212266,0,0.0
55.55569300814007,C007,7.855766,0,0.0
55.65561331930579,C007,4.952388,0,0.0
55.75553363047151,C007,4.74375,0,0.0
55.85545394163723,C007,4.850171,0,0.0
55.95537425280295,C007,5.134717,0,0.0
56.05529456396867,C007,6.680351,0,0.0
56.15521487513439,C007,6.460645,0,0.0
56.25513518630011,C007,6.352076,0,0.0
56.35505549746583,C007,6.084511,0,0.0
56.45497580863154,C007,8.402704,0,0.0
56.55489611979726,C007,5.36127,0,0.0
56.65481643096299,C007,4.873048,0,0.0
56.75473674212871,C007,5.680553,0,0.0
56.85465705329442,C007,5.935122,0,0.0
56.95457736446014,C007,5.259112,0,0.0
57.05449767562586,C007,4.646952,0,0.0
57.15441798679159,C007,6.538752,0,0.0
57.2543382979573,C007,7.206401,0,0.0
57.35425860912302,C007,5.416527,0,0.0
57.45417892028874,C007,6.096147,0,0.0
57.55409923145446,C007,6.001571,0,0.0
57.65401954262018,C007,5.030241,0,0.0
57.7539398537859,C007,4.268873,0,0.0
57.85386016495162,C007,4.642238,0,0.0
57.95378047611734,C007,5.798951,0,0.0
58.05370078728306,C007,6.578335,0,0.0
58.15362109844878,C007,5.79133,0,0.0
58.2535414096145,C007,6.301764,0,0.0
58.35346172078022,C007,5.915147,0,0.0
58.45338203194594,C007,4.210463,0,0.0
58.55330234311166,C007,2.502297,0,0.0
58.65322265427738,C007,6.997354,0,0.0
58.7531429654431,C007,4.624742,0,0.0
58.85306327660881,C007,4.160124,0,0.0
58.95298358777453,C007,4.396286,0,0.0
59.05290389894026,C007,4.799453,0,0.0
59.15282421010598,C007,3.65817,0,0.0
59.25274452127169,C007,5.241478,0,0.0
59.35266483243741,C007,5.938622,0,0.0
59.45258514360313,C007,4.77995,0,0.0
59.55250545476886,C007,7.736962,0,0.0
59.65242576593457,C007,8.697923,0,0.0
59.75234607710029,C007,6.527651,0,0.0
59.85226638826601,C007,4.785713,0,0.0
59.95218669943173,C007,3.313693,0,0.0
60.05210701059745,C007,4.799829,0,0.0
60.15202732176317,C007,4.837528,0,0.0
60.25194763292889,C007,6.217189,0,0.0
60.35186794409461,C007,5.249472,0,0.0
60.45178825526033,C007,4.900603,0,0.0
60.55170856642605,C007,5.920526,0,0.0
60.65162887759177,C007,6.815063,0,0.0
60.75154918875749,C007,6.96349,0,0.0
60.8514694999232,C007,5.211978,0,0.0
60.95138981108892,C007,5.450407,0,0.0
61.05131012225465,C007,5.377449,0,0.0
61.15123043342037,C007,6.559323,0,0.0
61.25115074458608,C007,7.558532,0,0.0
61.3510710557518,C007,5.862176,0,0.0
61.45099136691753,C007,6.288892,0,0.0
61.55091167808325,C007,6.323364,0,0.0
61.65083198924896,C007,5.947093,0,0.0
61.75075230041468,C007,6.405342,0,0.0
61.8506726115804,C007,6.268838,0,0.0
61.95059292274613,C007,6.070911,0,0.0
62.05051323391184,C007,6.966638,0,0.0
62.15043354507756,C007,8.168378,0,0.0
62.25035385624328,C007,7.465039,0,0.0
62.350274167409,C007,7.590085,0,0.0
62.45019447857472,C007,6.208378,0,0.0
62.55011478974044,C007,5.908113,0,0.0
62.65003510090616,C007,7.712061,0,0.0
62.74995541207188,C007,6.534283,0,0.0
62.8498757232376,C007,7.78393,0,0.0
62.94979603440332,C007,8.004427,0,0.0
63.04971634556904,C007,7.709778,0,0.0
63.14963665673476,C007,8.161647,0,0.0
63.24955696790047,C007,7.111083,0,0.0
63.34947727906619,C007,7.71581,0,0.0
63.44939759023192,C007,7.409244,0,0.0
63.54931790139764,C007,8.06331,0,0.0
63.64923821256335,C007,7.35558,0,0.0
63.74915852372907,C007,7.899201,0,0.0
63.84907883489479,C007,6.822552,0,0.0
63.94899914606052,C007,5.660152,0,0.0
