Time,Cell,F,lick,lickpoint,licking
0.0999199999999999, C02,0.0,0,0,
0.19984, C02,0.0,0,0,
0.29976, C02,0.0,0,0,
0.39968, C02,0.0,0,0,
0.4996, C02,0.0,0,0,
0.59952, C02,0.0,0,0,
0.69944, C02,0.0,0,0,
0.79936, C02,0.0,0,0,
0.89928, C02,0.0,0,0,
0.9992, C02,0.0,0,0,
1.09912, C02,0.0,0,0,
1.19904, C02,0.0,0,0,
1.29896, C02,0.0,0,0,
1.39888, C02,0.0,0,0,
1.4988, C02,0.0,0,0,
1.59872, C02,0.0,0,0,
1.69864, C02,0.0,0,0,
1.79856, C02,0.0,0,0,
1.89848, C02,0.0,0,0,
1.9984, C02,0.0,0,0,
2.09832, C02,0.0,0,0,
2.19824, C02,0.0,0,0,
2.29816, C02,0.0,0,0,
2.39808, C02,0.0,0,0,
2.498, C02,0.0,0,0,
2.59792, C02,0.0,0,0,
2.69784, C02,0.0,0,0,
2.79776, C02,0.0,0,0,
2.89768, C02,0.0,0,0,
2.9976, C02,0.0,0,0,
3.09752, C02,0.0,0,0,
3.19744, C02,0.0,0,0,
3.29736, C02,0.0,0,0,
3.39728, C02,0.0,0,0,
3.4972, C02,0.0,0,0,
3.59712, C02,0.0,0,0,
3.69704, C02,3.028162,0,0,
3.79696, C02,0.0,0,0,
3.89688, C02,0.0,0,0,
3.9968, C02,0.0,0,0,
4.09672, C02,0.0,0,0,
4.19664, C02,0.0,0,0,
4.29656, C02,0.0,0,0,
4.39648, C02,0.0,0,0,
4.4964, C02,0.0,0,0,
4.59632, C02,0.0,0,0,
4.69624, C02,0.0,0,0,
4.79616, C02,0.0,0,0,
4.89608, C02,0.0,0,0,
4.996, C02,0.0,0,0,
5.09592, C02,0.0,0,0,
5.19584, C02,0.0,0,0,
5.29576, C02,0.0,0,0,
5.39568, C02,0.0,0,0,
5.4956, C02,0.0,0,0,
5.59552, C02,6.190849,0,0,
5.69544, C02,0.0,0,0,
5.79536, C02,0.0,0,0,
5.89528, C02,0.0,0,0,
5.9952, C02,0.0,0,0,
6.09512, C02,0.0,0,0,
6.19504, C02,0.0,0,0,
6.29496, C02,0.0,0,0,
6.39488, C02,0.0,0,0,
6.4948, C02,0.0,0,0,
6.59472, C02,0.0,0,0,
6.69464, C02,0.0,0,0,
6.79456, C02,5.357942,0,0,
6.89448, C02,0.0,0,0,
6.9944, C02,0.0,0,0,
7.09432, C02,0.0,0,0,
7.19424, C02,0.0,0,0,
7.29416, C02,6.784285,0,0,
7.39408, C02,0.0,0,0,
7.494, C02,0.0,0,0,
7.59392, C02,3.099684,0,0,
7.69384, C02,3.116802,0,0,
7.79376, C02,0.0,0,0,
7.89368, C02,0.0,0,0,
7.9936, C02,5.220325,0,0,
8.09352, C02,0.0,0,0,
8.19344, C02,0.0,0,0,
8.29336, C02,0.0,0,0,
8.39328, C02,0.0,0,0,
8.4932, C02,4.926594,0,0,
8.59312, C02,0.0,0,0,
8.69304, C02,0.0,0,0,
8.79296, C02,0.0,0,0,
8.89288, C02,0.0,0,0,
8.9928, C02,0.0,0,0,
9.09272, C02,0.0,0,0,
9.19264, C02,0.0,0,0,
9.29256, C02,6.785788,0,0,
9.39248, C02,0.0,0,0,
9.4924, C02,0.0,0,0,
9.59232, C02,0.0,0,0,
9.69224, C02,0.0,0,0,
9.79216, C02,0.0,0,0,
9.89208, C02,3.086454,0,0,
9.992, C02,0.0,0,0,
10.09192, C02,0.0,0,0,
10.19184, C02,0.0,0,0,
10.29176, C02,0.0,0,0,
10.39168, C02,0.0,0,0,
10.4916, C02,0.0,0,0,
10.59152, C02,0.0,0,0,
10.69144, C02,0.0,0,0,
10.79136, C02,0.0,0,0,
10.89128, C02,0.0,0,0,
10.9912, C02,3.100224,0,0,
11.09112, C02,0.0,0,0,
11.19104, C02,0.0,0,0,
11.29096, C02,0.0,0,0,
11.39088, C02,0.0,0,0,
11.4908, C02,0.0,0,0,
11.59072, C02,0.0,0,0,
11.69064, C02,0.0,0,0,
11.79056, C02,0.0,0,0,
11.89048, C02,0.0,0,0,
11.9904, C02,0.0,0,0,
12.09032, C02,0.0,0,0,
12.19024, C02,0.0,0,0,
12.29016, C02,0.0,0,0,
12.39008, C02,0.0,0,0,
12.49, C02,0.0,0,0,
12.58992, C02,0.0,0,0,
12.68984, C02,0.0,0,0,
12.78976, C02,0.0,0,0,
12.88968, C02,0.0,0,0,
12.9896, C02,0.0,0,0,
13.08952, C02,0.0,0,0,
13.18944, C02,0.0,0,0,
13.28936, C02,0.0,0,0,
13.38928, C02,0.0,0,0,
13.4892, C02,0.0,0,0,
13.58912, C02,0.0,0,0,
13.68904, C02,0.0,0,0,
13.78896, C02,0.0,0,0,
13.88888, C02,0.0,0,0,
13.9888, C02,0.0,0,0,
14.08872, C02,0.0,0,0,
14.18864, C02,0.0,0,0,
14.28856, C02,0.0,0,0,
14.38848, C02,0.0,0,0,
14.4884, C02,0.0,0,0,
14.58832, C02,0.0,0,0,
14.68824, C02,0.0,0,0,
14.78816, C02,0.0,0,0,
14.88808, C02,0.0,0,0,
14.988, C02,0.0,0,0,
15.08792, C02,0.0,0,0,
15.18784, C02,0.0,0,0,
15.28776, C02,0.0,0,0,
15.38768, C02,0.0,0,0,
15.4876, C02,0.0,0,0,
15.58752, C02,0.0,0,0,
15.68744, C02,0.0,0,0,
15.78736, C02,0.0,0,0,
15.88728, C02,0.0,0,0,
15.9872, C02,0.0,0,0,
16.08712, C02,0.0,0,0,
16.18704, C02,0.0,0,0,
16.28696, C02,0.0,0,0,
16.38688, C02,0.0,0,0,
16.4868, C02,0.0,0,0,
16.58672, C02,0.0,0,0,
16.68664, C02,0.0,0,0,
16.78656, C02,0.0,0,0,
16.88648, C02,0.0,0,0,
16.9864, C02,0.0,0,0,
17.08632, C02,0.0,0,0,
17.18624, C02,0.0,0,0,
17.28616, C02,0.0,0,0,
17.38608, C02,0.0,0,0,
17.486, C02,0.0,0,0,
17.58592, C02,0.0,0,0,
17.68584, C02,0.0,0,0,
17.78576, C02,0.0,0,0,
17.88568, C02,0.0,0,0,
17.9856, C02,0.0,0,0,
18.08552, C02,0.0,0,0,
18.18544, C02,0.0,0,0,
18.28536, C02,0.0,0,0,
18.38528, C02,0.0,0,0,
18.4852, C02,0.0,0,0,
18.58512, C02,0.0,0,0,
18.68504, C02,0.0,0,0,
18.78496, C02,0.0,0,0,
18.88488, C02,0.0,0,0,
18.9848, C02,0.0,0,0,
19.08472, C02,0.0,0,0,
19.18464, C02,0.0,0,0,
19.28456, C02,0.0,0,0,
19.38448, C02,0.0,0,0,
19.4844, C02,0.0,0,0,
19.58432, C02,0.0,0,0,
19.68424, C02,0.0,0,0,
19.78416, C02,0.0,0,0,
19.88408, C02,0.0,0,0,
19.984, C02,0.0,0,0,
20.08392, C02,0.0,0,0,
20.18384, C02,0.0,0,0,
20.28376, C02,0.0,0,0,
20.38368, C02,0.0,0,0,
20.4836, C02,3.43059,0,0,
20.58352, C02,0.0,0,0,
20.68344, C02,0.0,0,0,
20.78336, C02,0.0,0,0,
20.88328, C02,0.0,0,0,
20.9832, C02,0.0,0,0,
21.08312, C02,0.0,0,0,
21.18304, C02,4.58156,0,0,
21.28296, C02,0.0,0,0,
21.38288, C02,0.0,0,0,
21.4828, C02,0.0,0,0,
21.58272, C02,0.0,0,0,
21.68264, C02,0.0,0,0,
21.78256, C02,0.0,0,0,
21.88248, C02,0.0,0,0,
21.9824, C02,0.0,0,0,
22.08232, C02,0.0,0,0,
22.18224, C02,0.0,0,0,
22.28216, C02,0.0,0,0,
22.38208, C02,0.0,0,0,
22.482, C02,0.0,0,0,
22.58192, C02,0.0,0,0,
22.68184, C02,0.0,0,0,
22.78176, C02,0.0,0,0,
22.88168, C02,0.0,0,0,
22.9816, C02,0.0,0,0,
23.08152, C02,0.0,0,0,
23.18144, C02,0.0,0,0,
23.28136, C02,0.0,0,0,
23.38128, C02,0.0,0,0,
23.4812, C02,0.0,0,0,
23.58112, C02,0.0,0,0,
23.68104, C02,0.0,0,0,
23.78096, C02,0.0,0,0,
23.88088, C02,0.0,0,0,
23.9808, C02,0.0,0,0,
24.08072, C02,0.0,0,0,
24.18064, C02,0.0,0,0,
24.28056, C02,0.0,0,0,
24.38048, C02,0.0,0,0,
24.4804, C02,0.0,0,0,
24.58032, C02,0.0,0,0,
24.68024, C02,0.0,0,0,
24.78016, C02,0.0,0,0,
24.88008, C02,0.0,0,0,
24.98, C02,0.0,0,0,
25.07992, C02,0.0,0,0,
25.17984, C02,3.620318,0,0,
25.27976, C02,0.0,0,0,
25.37968, C02,0.0,0,0,
25.4796, C02,0.0,0,0,
25.57952, C02,0.0,0,0,
25.67944, C02,0.0,0,0,
25.77936, C02,0.0,0,0,
25.87928, C02,0.0,0,0,
25.9792, C02,0.0,0,0,
26.07912, C02,0.0,0,0,
26.17904, C02,0.0,0,0,
26.27896, C02,0.0,0,0,
26.37888, C02,0.0,0,0,
26.4788, C02,0.0,0,0,
26.57872, C02,0.0,0,0,
26.67864, C02,0.0,0,0,
26.77856, C02,4.035321,0,0,
26.87848, C02,3.116377,0,0,
26.9784, C02,0.0,0,0,1.0
27.07832, C02,3.772035,0,1,1.0
27.17824, C02,3.823486,0,0,1.0
27.27816, C02,4.881336,0,0,1.0
27.37808, C02,5.693354,0,0,1.0
27.478, C02,0.0,0,0,1.0
27.57792, C02,5.443485,0,0,1.0
27.67784, C02,5.490713,0,0,1.0
27.77776, C02,5.538641,0,0,1.0
27.87768, C02,0.0,0,0,1.0
27.9776, C02,0.0,0,0,1.0
28.07752, C02,6.481703,0,0,1.0
28.17744, C02,0.0,0,0,1.0
28.27736, C02,0.0,0,0,1.0
28.37728, C02,3.756908,0,0,1.0
28.4772, C02,0.0,0,0,1.0
28.57712, C02,5.521261,0,0,1.0
28.67704, C02,0.0,0,0,1.0
28.77696, C02,0.0,0,0,1.0
28.87688, C02,0.0,0,0,1.0
28.9768, C02,0.0,0,0,1.0
29.07672, C02,3.090511,0,0,1.0
29.17664, C02,0.0,0,0,1.0
29.27656, C02,0.0,0,0,1.0
29.37648, C02,0.0,0,0,1.0
29.4764, C02,0.0,0,0,1.0
29.57632, C02,0.0,0,0,1.0
29.67624, C02,3.735886,0,0,0.0
29.77616, C02,0.0,0,0,0.0
29.87608, C02,0.0,0,0,0.0
29.976, C02,0.0,0,0,0.0
30.07592, C02,0.0,0,0,0.0
30.17584, C02,0.0,0,0,0.0
30.27576, C02,0.0,0,0,0.0
30.37568, C02,0.0,0,0,0.0
30.4756, C02,0.0,0,0,0.0
30.57552, C02,0.0,0,0,0.0
30.67544, C02,0.0,0,0,0.0
30.77536, C02,0.0,0,0,0.0
