Time,Cell,F,licking,lickpoint
0.0,C00,1.648281,0,0
0.0999201609748276,C00,1.957211,0,0
0.1998403219496553,C00,0.9906635,0,0
0.2997604829244829,C00,1.427676,0,0
0.3996806438993106,C00,1.696304,0,0
0.4996008048741382,C00,-0.5811043,0,0
0.5995209658489659,C00,-0.2491671,0,0
0.6994411268237934,C00,1.377542,0,0
0.7993612877986211,C00,1.856242,0,0
0.8992814487734487,C00,3.511417,0,0
0.9992016097482764,C00,2.590874,0,0
1.099121770723104,C00,7.580369,0,0
1.199041931697932,C00,4.699435,0,0
1.298962092672759,C00,2.833299,0,0
1.398882253647587,C00,1.552898,0,0
1.498802414622415,C00,4.958163,0,0
1.598722575597242,C00,4.275515,0,0
1.69864273657207,C00,4.844714,0,0
1.798562897546897,C00,4.35504,0,0
1.898483058521725,C00,5.351153,0,0
1.998403219496553,C00,7.013101,0,0
2.09832338047138,C00,5.982378,0,0
2.198243541446208,C00,7.452519,0,0
2.298163702421036,C00,6.466911,0,0
2.398083863395863,C00,6.024634,0,0
2.498004024370691,C00,6.750302,0,0
2.597924185345519,C00,9.101213,0,0
2.697844346320347,C00,6.82059,0,0
2.797764507295174,C00,5.37707,0,0
2.897684668270001,C00,5.633757,0,0
2.997604829244829,C00,5.193547,0,0
3.097524990219657,C00,5.622136,0,0
3.197445151194485,C00,5.932775,0,0
3.297365312169312,C00,7.843692,0,0
3.39728547314414,C00,5.99157,0,0
3.497205634118967,C00,6.106394,0,0
3.597125795093795,C00,7.299993,0,0
3.697045956068623,C00,2.756667,0,0
3.79696611704345,C00,3.479425,0,0
3.896886278018278,C00,3.691413,0,0
3.996806438993106,C00,4.3822,0,0
4.096726599967933,C00,4.270997,0,0
4.196646760942761,C00,4.827137,0,0
4.296566921917589,C00,5.478275,0,0
4.396487082892416,C00,4.433937,0,0
4.496407243867244,C00,5.840133,0,0
4.596327404842071,C00,3.180607,0,0
4.696247565816899,C00,3.319432,0,0
4.796167726791727,C00,6.636572,0,0
4.896087887766554,C00,7.32728,0,0
4.996008048741382,C00,4.280511,0,0
5.09592820971621,C00,5.32869,0,0
5.195848370691038,C00,2.949178,0,0
5.295768531665865,C00,2.151353,0,0
5.395688692640693,C00,2.804004,0,0
5.49560885361552,C00,1.160138,0,0
5.595529014590348,C00,2.706354,0,0
5.695449175565176,C00,1.319381,0,0
5.795369336540003,C00,1.876663,0,0
5.895289497514831,C00,1.049634,0,0
5.995209658489658,C00,2.525429,0,0
6.095129819464487,C00,0.9093804,0,0
6.195049980439314,C00,2.253701,0,0
6.294970141414141,C00,3.767199,0,0
6.394890302388969,C00,3.7493,0,0
