Time,Cell,F,licking,lickpoint
0.0,C00,5.090654,0,0
0.0999200486477836,C00,1.958206,0,0
0.1998400972955673,C00,1.93432,0,0
0.2997601459433509,C00,1.082532,0,0
0.3996801945911346,C00,3.681326,0,0
0.4996002432389182,C00,4.168866,0,0
0.5995202918867019,C00,1.599284,0,0
0.6994403405344856,C00,0.9648643,0,0
0.7993603891822691,C00,2.662942,0,0
0.8992804378300528,C00,0.924692,0,0
0.9992004864778364,C00,0.7668422,0,0
1.09912053512562,C00,-0.3149805,0,0
1.199040583773404,C00,0.03836965,0,0
1.298960632421187,C00,1.571858,0,0
1.398880681068971,C00,0.7332575,0,0
1.498800729716755,C00,3.805465,0,0
1.598720778364538,C00,3.407622,0,0
1.698640827012322,C00,2.524976,0,0
1.798560875660106,C00,1.41643,0,0
1.898480924307889,C00,2.716665,0,0
1.998400972955673,C00,2.705231,0,0
2.098321021603457,C00,-0.06518064,0,0
2.19824107025124,C00,3.38443,0,0
2.298161118899024,C00,3.828922,0,0
2.398081167546807,C00,1.75222,0,0
2.498001216194591,C00,2.609611,0,0
2.597921264842375,C00,2.759846,0,0
2.697841313490158,C00,3.684767,0,0
2.797761362137942,C00,1.982845,0,0
2.897681410785726,C00,3.314558,0,0
2.997601459433509,C00,1.279745,0,0
3.097521508081293,C00,1.083958,0,0
3.197441556729077,C00,-0.2510495,0,0
3.29736160537686,C00,1.171647,0,0
3.397281654024644,C00,2.6983,0,0
3.497201702672428,C00,2.295259,0,0
3.597121751320211,C00,0.4659022,0,0
3.697041799967995,C00,-0.6445449,0,0
3.796961848615779,C00,1.80123,0,0
3.896881897263562,C00,1.217736,0,0
3.996801945911346,C00,2.716564,0,0
4.09672199455913,C00,1.744605,0,0
4.196642043206913,C00,3.317805,0,0
4.296562091854697,C00,0.9904111,0,0
4.396482140502481,C00,0.3951651,0,0
4.496402189150264,C00,0.3112505,0,0
4.596322237798048,C00,0.8810945,0,0
4.696242286445831,C00,1.992671,0,0
4.796162335093615,C00,1.912593,0,0
4.896082383741398,C00,3.005299,0,0
4.996002432389182,C00,2.402738,0,0
5.095922481036966,C00,2.070413,0,0
5.195842529684749,C00,1.151831,0,0
5.295762578332533,C00,2.242169,0,0
5.395682626980316,C00,0.7675523,0,0
5.495602675628101,C00,1.273941,0,0
5.595522724275884,C00,2.248977,0,0
5.695442772923668,C00,2.151927,0,0
5.795362821571452,C00,1.083396,0,0
5.895282870219235,C00,1.402677,0,0
5.995202918867019,C00,1.530377,0,0
6.095122967514802,C00,1.576422,0,0
6.195043016162586,C00,1.100788,0,0
6.29496306481037,C00,1.303694,0,0
6.394883113458153,C00,1.203213,0,0
6.494803162105937,C00,0.0004522025,0,0
6.59472321075372,C00,-0.2957529,0,0
6.694643259401504,C00,1.333633,0,0
6.794563308049288,C00,0.05460926,0,0
6.894483356697071,C00,0.48065,0,0
6.994403405344856,C00,0.255708,0,0
7.094323453992639,C00,0.7807288,0,0
7.194243502640423,C00,1.249794,0,0
7.294163551288206,C00,0.9270571,0,0
7.39408359993599,C00,1.954021,0,0
7.494003648583774,C00,1.650377,0,0
7.593923697231557,C00,1.310209,0,0
7.693843745879341,C00,1.218468,0,0
7.793763794527124,C00,2.680499,0,0
7.893683843174908,C00,2.893962,0,0
7.993603891822691,C00,1.588528,0,0
8.093523940470476,C00,1.130845,0,0
8.19344398911826,C00,0.4245995,0,0
8.293364037766043,C00,0.9391935,0,0
8.393284086413827,C00,-0.3399796,0,0
8.49320413506161,C00,0.9851936,0,0
8.593124183709394,C00,0.4715494,0,0
8.693044232357177,C00,-0.4181148,0,0
8.792964281004961,C00,0.3049907,0,0
8.892884329652745,C00,0.9542633,0,0
8.992804378300528,C00,-0.2333965,0,0
9.092724426948312,C00,-1.035672,0,0
9.192644475596095,C00,-1.180216,0,0
9.29256452424388,C00,0.9451439,0,0
9.392484572891664,C00,1.188453,0,0
9.492404621539446,C00,-0.3407972,0,0
9.59232467018723,C00,1.265723,0,0
9.692244718835012,C00,-0.2460256,0,0
9.792164767482795,C00,1.211021,0,0
9.89208481613058,C00,1.732356,0,0
9.992004864778364,C00,0.3371067,0,0
10.09192491342615,C00,1.474815,0,0
10.19184496207393,C00,2.026969,0,0
10.29176501072171,C00,0.1112102,0,0
10.3916850593695,C00,3.98787,0,0
10.49160510801728,C00,0.3309839,0,0
10.59152515666507,C00,2.128423,0,0
10.69144520531285,C00,1.529461,0,0
10.79136525396063,C00,0.2250676,0,0
10.89128530260842,C00,0.01245513,0,0
10.9912053512562,C00,-0.1157305,0,0
11.09112539990399,C00,1.117338,0,0
11.19104544855177,C00,1.349746,0,0
11.29096549719955,C00,0.1417388,0,0
11.39088554584734,C00,0.2387074,0,0
11.49080559449512,C00,-0.665959,0,0
11.5907256431429,C00,0.6969653,0,0
11.69064569179069,C00,2.324775,0,0
11.79056574043847,C00,1.870455,0,0
11.89048578908625,C00,2.410894,0,0
11.99040583773404,C00,0.6608248,0,0
12.09032588638182,C00,1.502392,0,0
12.1902459350296,C00,1.424697,0,0
12.29016598367739,C00,0.5357054,0,0
12.39008603232517,C00,1.11271,0,0
12.49000608097296,C00,1.552134,0,0
12.58992612962074,C00,1.962718,0,0
12.68984617826852,C00,-0.2127929,0,0
12.78976622691631,C00,2.166883,0,0
12.88968627556409,C00,-0.6157943,0,0
12.98960632421187,C00,2.153528,0,0
13.08952637285966,C00,4.944337,0,0
13.18944642150744,C00,4.963847,0,0
13.28936647015522,C00,4.797398,0,0
13.38928651880301,C00,3.364953,0,0
13.48920656745079,C00,4.24021,0,0
13.58912661609858,C00,3.246028,0,0
13.68904666474636,C00,2.678414,0,0
13.78896671339414,C00,2.712247,0,0
13.88888676204193,C00,-0.6425377,0,0
13.98880681068971,C00,1.201052,0,0
14.08872685933749,C00,0.5291049,0,0
14.18864690798528,C00,-1.103559,0,0
14.28856695663306,C00,-0.1800329,0,0
14.38848700528085,C00,2.160005,0,0
14.48840705392863,C00,0.2466747,0,0
14.58832710257641,C00,-0.3390902,0,0
14.6882471512242,C00,0.1127717,0,0
14.78816719987198,C00,1.443333,0,0
14.88808724851976,C00,0.9163997,0,0
14.98800729716755,C00,-0.5315918,0,0
15.08792734581533,C00,-0.6281845,0,0
15.18784739446311,C00,0.318388,0,0
15.2877674431109,C00,-1.485931,0,0
15.38768749175868,C00,-0.972752,0,0
15.48760754040647,C00,-0.7931895,0,0
15.58752758905425,C00,-0.8016617,0,0
15.68744763770203,C00,-0.08161396,0,0
15.78736768634982,C00,-1.628955,0,0
15.8872877349976,C00,-1.7333,0,0
15.98720778364538,C00,-3.183855,0,0
16.08712783229317,C00,-1.762901,0,0
16.18704788094095,C00,-1.224283,0,0
16.28696792958873,C00,0.1033559,0,0
16.38688797823652,C00,-2.865736,0,0
16.4868080268843,C00,-2.481579,0,0
16.58672807553209,C00,-1.083358,0,0
16.68664812417987,C00,-0.5260238,0,0
16.78656817282765,C00,-1.292642,0,0
16.88648822147544,C00,0.3232395,0,0
16.98640827012322,C00,0.0008476803,0,0
17.086328318771,C00,-0.6717048,0,0
17.18624836741879,C00,-0.9503274,0,0
17.28616841606657,C00,-2.851062,0,0
17.38608846471435,C00,0.2325746,0,0
17.48600851336214,C00,-1.341378,0,0
17.58592856200992,C00,0.8504583,0,0
17.6858486106577,C00,-0.5971113,0,0
17.78576865930549,C00,0.1591911,0,0
17.88568870795327,C00,-0.6541423,0,0
17.98560875660106,C00,-1.74585,0,0
18.08552880524884,C00,-1.525849,0,0
18.18544885389662,C00,0.1206712,0,0
18.28536890254441,C00,-1.469303,0,0
18.38528895119219,C00,-0.3394279,0,0
18.48520899983997,C00,-0.4597069,0,0
18.58512904848776,C00,-2.751724,0,0
18.68504909713554,C00,-0.9870474,0,0
18.78496914578333,C00,-1.680396,0,0
18.88488919443111,C00,-1.214418,0,0
18.98480924307889,C00,-0.6049918,0,0
19.08472929172668,C00,0.4182068,0,0
19.18464934037446,C00,-1.075256,0,0
19.28456938902224,C00,-1.374323,0,0
19.38448943767003,C00,0.1418721,0,0
19.48440948631781,C00,-0.674893,0,0
19.58432953496559,C00,0.3966887,0,0
19.68424958361338,C00,-1.39652,0,0
19.78416963226116,C00,-0.9189918,0,0
