Time,Cell,F,lick,lickpoint,licking
0.0,C00,3.857721,0,0,
0.0999200174081237,C00,2.572717,0,0,
0.1998400348162476,C00,4.339403,0,0,
0.2997600522243714,C00,3.478986,0,0,
0.3996800696324951,C00,5.630851,0,0,
0.499600087040619,C00,4.416422,0,0,
0.5995201044487427,C00,3.827163,0,0,
0.6994401218568665,C00,3.97644,0,0,
0.7993601392649903,C00,6.607633,0,0,
0.8992801566731141,C00,5.902288,0,0,
0.999200174081238,C00,5.835749,0,0,
1.099120191489362,C00,6.869052,0,0,
1.199040208897485,C00,6.836781,0,0,
1.298960226305609,C00,5.288481,0,0,
1.398880243713733,C00,5.036632,0,0,
1.498800261121857,C00,6.779322,0,0,
1.598720278529981,C00,5.440428,0,0,
1.698640295938104,C00,7.217434,0,0,
1.798560313346228,C00,6.629594,0,0,
1.898480330754352,C00,4.919084,0,0,
1.998400348162476,C00,4.910597,0,0,
2.0983203655706,C00,4.358868,0,0,
2.198240382978724,C00,4.268288,0,0,
2.298160400386847,C00,3.163082,0,0,
2.398080417794971,C00,3.547194,0,0,
2.498000435203095,C00,4.362411,0,0,
2.597920452611219,C00,2.493487,0,0,
2.697840470019342,C00,3.039322,0,0,
2.797760487427466,C00,4.034365,0,0,
2.89768050483559,C00,3.381776,0,0,
2.997600522243714,C00,0.740054,0,0,
3.097520539651838,C00,0.9948964,0,0,
3.197440557059961,C00,1.645709,0,0,
3.297360574468085,C00,0.9677413,0,0,
3.397280591876209,C00,1.172166,0,0,
3.497200609284333,C00,0.6181948,0,0,
3.597120626692456,C00,0.6317157,0,0,
3.69704064410058,C00,0.4471271,0,0,
3.796960661508704,C00,0.2188908,0,0,
3.896880678916828,C00,1.931759,0,0,
3.996800696324952,C00,1.496311,0,0,
4.096720713733076,C00,1.557785,0,0,
4.1966407311412,C00,0.02711372,0,0,
4.296560748549323,C00,0.5017537,0,0,
4.396480765957447,C00,-0.3465352,0,0,
4.496400783365571,C00,0.870885,0,0,
4.596320800773694,C00,3.01311,0,0,
4.696240818181818,C00,0.1532292,0,0,
4.796160835589942,C00,1.035221,0,0,
4.896080852998066,C00,-0.4078415,0,0,
4.996000870406189,C00,-0.1728923,0,0,
5.095920887814313,C00,0.9181096,0,0,
5.195840905222437,C00,0.4587331,0,0,
5.295760922630561,C00,-1.447139,0,0,
5.395680940038685,C00,-1.077706,0,0,
5.495600957446809,C00,-0.1642154,0,0,
5.595520974854932,C00,0.2243691,0,0,
5.695440992263056,C00,1.540803,0,0,
5.79536100967118,C00,-0.2164403,0,0,
5.895281027079304,C00,-0.5041186,0,0,
5.995201044487428,C00,-0.2046979,0,0,
6.095121061895552,C00,1.661841,0,0,
6.195041079303675,C00,1.311196,0,0,
6.294961096711799,C00,-0.310135,0,0,
6.394881114119922,C00,-0.6204367,0,0,
6.494801131528046,C00,0.2504918,0,0,
6.59472114893617,C00,0.7609349,0,0,
6.694641166344294,C00,-0.2027298,0,0,
6.794561183752418,C00,0.6155795,0,0,
6.894481201160541,C00,0.9573787,0,0,
6.994401218568665,C00,1.14956,0,0,
7.094321235976789,C00,0.2016793,0,0,
7.194241253384913,C00,1.407735,0,0,
7.294161270793037,C00,0.2121526,0,0,
7.394081288201161,C00,-0.2665606,0,0,
7.494001305609284,C00,-0.1069709,0,0,
7.593921323017408,C00,-1.238409,0,0,
7.693841340425532,C00,-1.729962,0,0,
7.793761357833656,C00,-0.1144793,0,0,
7.89368137524178,C00,-0.2376506,0,0,
7.993601392649904,C00,0.1401202,0,0,
8.093521410058027,C00,0.5709225,0,0,
8.193441427466151,C00,-0.8942656,0,0,
8.293361444874275,C00,0.06782929,0,0,
8.393281462282399,C00,0.3085399,0,0,
8.493201479690523,C00,-0.01962706,0,0,
8.593121497098647,C00,-0.830294,0,0,
8.69304151450677,C00,-0.0792063,0,0,
8.792961531914894,C00,0.2443571,0,0,
8.892881549323018,C00,0.7843583,0,0,
8.992801566731142,C00,-0.5147899,0,0,
9.092721584139264,C00,0.07540917,0,0,
9.192641601547388,C00,-0.6385728,0,0,
9.292561618955512,C00,0.7200134,0,0,
9.392481636363636,C00,0.4491018,0,0,
9.49240165377176,C00,-1.398869,0,0,
9.592321671179883,C00,0.8243346,0,0,
9.692241688588007,C00,1.987242,0,0,
9.792161705996133,C00,0.0205716,0,0,
9.892081723404257,C00,-0.5168247,0,0,
9.99200174081238,C00,0.04048926,0,0,
10.0919217582205,C00,0.6866465,0,0,
10.19184177562863,C00,0.08192857,0,0,
10.29176179303675,C00,0.7649045,0,0,
10.39168181044487,C00,2.368771,0,0,
10.491601827853,C00,-0.09857084,0,0,
10.59152184526112,C00,-0.5135701,0,0,
10.69144186266925,C00,-0.3055618,0,0,
