Time,Cell,F,bite,bitepoint,biting,lickpoint
229.0168623,C00,0.9967542,0,0,0,0
229.1167824,C00,1.971783,0,0,0,0
229.2167025,C00,2.311481,0,0,0,0
229.3166226,C00,1.732671,0,0,0,0
229.4165427,C00,0.8950782,0,0,0,0
229.5164628,C00,0.1588524,0,0,0,0
229.6163829,C00,2.577727,0,0,0,0
229.716303,C00,0.633069,0,0,0,0
229.8162231,C00,2.639651,0,0,0,0
229.9161432,C00,1.105203,0,0,0,0
230.0160633,C00,2.321865,0,0,0,0
230.1159834,C00,2.387071,0,0,0,0
230.2159035,C00,1.66361,0,0,0,0
230.3158236,C00,1.329012,0,0,0,0
230.4157437,C00,2.458287,0,0,0,0
230.5156638,C00,3.803828,0,0,0,0
230.6155839,C00,4.744349,0,0,0,0
230.715504,C00,2.097737,0,0,0,0
230.8154241,C00,3.610011,0,0,0,0
230.9153442,C00,3.518649,0,0,0,0
231.0152643,C00,3.5815,0,0,0,0
231.1151844,C00,1.61978,0,0,0,0
231.2151045,C00,2.13235,0,0,0,0
231.3150246,C00,0.5023144,0,0,0,0
231.4149447,C00,2.001222,0,0,0,0
231.5148648,C00,0.5929015,0,0,0,0
231.6147849,C00,3.275862,0,0,0,0
231.7147049,C00,1.45731,0,0,0,0
231.814625,C00,1.433418,0,0,0,0
231.9145451,C00,1.931228,0,0,0,0
232.0144652,C00,3.543362,0,0,0,0
232.1143853,C00,3.021144,0,0,0,0
232.2143054,C00,3.810704,0,0,0,0
232.3142255,C00,2.92956,0,0,0,0
232.4141456,C00,3.663507,0,0,0,0
232.5140657,C00,1.628318,0,0,0,0
232.6139858,C00,2.101846,0,0,0,0
232.7139059,C00,0.9058167,0,0,0,0
232.813826,C00,1.133548,0,0,0,0
232.9137461,C00,0.8082148,0,0,0,0
233.0136662,C00,3.369238,0,0,0,0
233.1135863,C00,1.980679,0,0,0,0
233.2135064,C00,0.2052173,0,0,0,0
233.3134265,C00,1.65453,0,0,0,0
233.4133466,C00,1.575932,0,0,0,0
233.5132667,C00,2.022671,0,0,0,0
233.6131868,C00,2.613315,0,0,0,0
233.7131069,C00,0.4496852,0,0,0,0
233.813027,C00,2.860657,0,0,0,0
233.9129471,C00,3.22446,0,0,0,0
234.0128672,C00,1.783636,0,0,0,0
234.1127873,C00,2.478709,0,0,0,0
234.2127074,C00,1.592723,0,0,0,0
234.3126275,C00,2.265738,0,0,0,0
234.4125476,C00,1.384245,0,0,0,0
234.5124677,C00,3.251449,0,0,0,0
234.6123878,C00,0.678641,0,0,0,0
234.7123079,C00,2.350286,0,0,0,0
234.812228,C00,1.56971,0,0,0,0
234.9121481,C00,-0.6738752,0,0,0,0
235.0120682,C00,0.3827599,0,0,0,0
235.1119882,C00,0.4399774,0,0,0,0
235.2119083,C00,2.016969,0,0,0,0
235.3118284,C00,3.730622,0,0,0,0
235.4117485,C00,0.5630801,0,0,0,0
235.5116686,C00,1.845172,0,0,0,0
235.6115887,C00,-0.1338861,0,0,0,0
235.7115088,C00,3.26632,0,0,0,0
235.8114289,C00,2.94818,0,0,0,0
235.911349,C00,3.565574,0,0,0,0
236.0112691,C00,2.274388,0,0,0,0
236.1111892,C00,2.509512,0,0,0,0
236.2111093,C00,2.138053,0,0,0,0
236.3110294,C00,0.9724452,0,0,0,0
236.4109495,C00,0.3927954,0,0,0,0
236.5108696,C00,1.833364,0,0,0,0
236.6107897,C00,1.082008,0,0,0,0
236.7107098,C00,-0.326355,0,0,0,0
236.8106299,C00,1.087685,0,0,0,0
236.91055,C00,0.02541465,0,0,0,0
237.0104701,C00,2.489549,0,0,0,0
237.1103902,C00,0.5857818,0,0,0,0
237.2103103,C00,0.6596508,0,0,0,0
237.3102304,C00,0.4297553,0,0,0,0
237.4101505,C00,2.27226,0,0,0,0
237.5100706,C00,1.120001,0,0,0,0
237.6099907,C00,-0.1020928,0,0,0,0
237.7099108,C00,0.2412769,0,0,0,0
237.8098309,C00,0.828481,0,0,0,0
237.909751,C00,1.01704,0,0,0,0
238.0096711,C00,-0.1016406,0,0,0,0
238.1095912,C00,0.6981926,0,0,0,0
238.2095113,C00,0.6462523,0,0,0,0
238.3094314,C00,-0.3966694,0,0,0,0
238.4093514,C00,-0.358258,0,0,0,0
238.5092715,C00,1.408773,0,0,0,0
238.6091916,C00,0.7327778,0,0,0,0
238.7091117,C00,2.219878,0,0,0,0
238.8090318,C00,1.636477,0,0,0,0
238.9089519,C00,2.989362,0,0,0,0
239.008872,C00,2.840111,0,0,0,0
239.1087921,C00,1.494497,0,0,0,0
239.2087122,C00,1.925842,0,0,0,0
239.3086323,C00,-0.305307,0,0,0,0
239.4085524,C00,2.012077,0,0,0,0
239.5084725,C00,1.883793,0,0,0,0
239.6083926,C00,0.9594492,0,0,0,0
239.7083127,C00,1.62583,0,0,0,0
239.8082328,C00,2.27124,0,0,0,0
239.9081529,C00,2.191019,0,0,0,0
240.008073,C00,0.6564406,0,0,0,0
240.1079931,C00,1.534332,0,0,0,0
240.2079132,C00,2.111732,0,0,0,0
240.3078333,C00,2.058249,0,0,0,0
240.4077534,C00,1.914513,0,0,0,0
240.5076735,C00,3.781977,0,0,0,0
240.6075936,C00,-0.3739918,0,0,0,0
240.7075137,C00,-0.7556931,0,0,0,0
240.8074338,C00,1.169168,0,0,0,0
240.9073539,C00,1.925256,0,0,0,0
241.007274,C00,2.694622,0,0,0,0
241.1071941,C00,-0.002979004,0,0,0,0
241.2071142,C00,0.1268441,0,0,0,0
241.3070343,C00,1.699611,0,0,0,0
241.4069544,C00,-0.03735414,0,0,0,0
241.5068745,C00,0.6005291,0,0,0,0
241.6067946,C00,1.152924,0,0,0,0
241.7067147,C00,1.348904,0,0,0,0
241.8066347,C00,1.255703,0,0,0,0
241.9065548,C00,-0.04021452,0,0,0,0
242.0064749,C00,0.65148,0,0,0,0
242.106395,C00,1.81154,0,0,0,0
242.2063151,C00,0.6004149,0,0,0,0
242.3062352,C00,1.758845,0,0,0,0
242.4061553,C00,0.05869889,0,0,0,0
242.5060754,C00,-0.139885,0,0,0,0
242.6059955,C00,1.431754,0,0,0,0
242.7059156,C00,0.05858525,0,0,0,0
242.8058357,C00,0.8138976,0,0,0,0
242.9057558,C00,-0.2889207,0,0,0,0
243.0056759,C00,0.3337867,0,0,0,0
243.105596,C00,-0.1205944,0,0,0,0
243.2055161,C00,-0.2180287,0,0,0,0
243.3054362,C00,1.656928,0,0,0,0
243.4053563,C00,0.9279127,0,0,0,0
243.5052764,C00,-1.956157,0,0,0,0
243.6051965,C00,2.117891,0,0,0,0
243.7051166,C00,1.147455,0,0,0,0
243.8050367,C00,0.3826857,0,0,0,0
243.9049568,C00,0.1834752,0,0,0,0
244.0048769,C00,-0.551704,0,0,0,0
244.104797,C00,-0.6496074,0,0,0,0
244.2047171,C00,1.741871,0,0,0,0
244.3046372,C00,1.917392,0,0,0,0
244.4045573,C00,-0.5511229,0,0,0,0
244.5044774,C00,0.3995323,0,0,0,0
244.6043975,C00,-1.986933,0,0,0,0
244.7043176,C00,0.553697,0,0,0,0
244.8042377,C00,0.5052079,0,0,0,0
244.9041578,C00,0.200804,0,0,0,0
245.0040779,C00,0.03332736,0,0,0,0
245.1039979,C00,-0.2694619,0,0,0,0
245.203918,C00,2.302123,0,0,0,0
245.3038381,C00,0.988547,0,0,0,0
245.4037582,C00,0.1861663,0,0,0,0
245.5036783,C00,2.516441,0,0,0,0
245.6035984,C00,0.2755614,0,0,0,0
245.7035185,C00,0.7846522,0,0,0,0
245.8034386,C00,0.2892348,0,0,0,0
245.9033587,C00,1.488607,0,0,0,0
246.0032788,C00,0.6214154,0,0,0,0
246.1031989,C00,-0.9326438,0,0,0,0
246.203119,C00,-0.06037654,0,0,0,0
246.3030391,C00,1.332621,0,0,0,0
246.4029592,C00,0.6824535,0,0,0,0
246.5028793,C00,0.4690779,0,0,0,0
246.6027994,C00,-2.086459,0,0,0,0
246.7027195,C00,0.4484517,0,0,0,0
246.8026396,C00,-1.875595,0,0,0,0
246.9025597,C00,-0.3245869,0,0,0,0
247.0024798,C00,1.148711,0,0,0,0
247.1023999,C00,0.8522969,0,0,0,0
247.20232,C00,0.4360414,0,0,0,0
247.3022401,C00,-0.6203321,0,0,0,0
247.4021602,C00,-0.6893253,0,0,0,0
247.5020803,C00,-0.4599277,0,0,0,0
247.6020004,C00,-0.8958921,0,0,0,0
247.7019205,C00,-1.249332,0,0,0,0
247.8018406,C00,0.5974948,0,0,0,0
247.9017607,C00,-0.2240115,0,0,0,0
248.0016808,C00,0.6725849,0,0,0,0
248.1016009,C00,-0.5934096,0,0,0,0
248.201521,C00,-1.0684,0,0,0,0
248.3014411,C00,0.5631452,0,0,0,0
248.4013611,C00,1.069181,0,0,0,0
248.5012812,C00,-0.1251017,0,0,0,0
248.6012013,C00,0.4884773,0,0,0,0
248.7011214,C00,-0.3932977,0,0,0,0
248.8010415,C00,0.932492,0,0,0,0
248.9009616,C00,-0.1172764,0,0,0,0
249.0008817,C00,-0.3163639,0,0,0,0
249.1008018,C00,-0.8623734,0,0,0,0
249.2007219,C00,-2.27037,0,0,0,0
249.300642,C00,-1.507009,0,0,0,0
249.4005621,C00,-0.8170101,0,1,1,1
249.5004822,C00,-2.552191,0,0,1,0
249.6004023,C00,-1.336536,0,0,1,0
249.7003224,C00,-0.8149315,0,0,1,0
249.8002425,C00,-2.169845,0,0,1,0
249.9001626,C00,0.6109895,0,0,1,0
250.0000827,C00,-2.26353,0,0,1,0
250.1000028,C00,-1.04539,0,0,1,0
250.1999229,C00,-0.3313099,0,0,1,0
250.299843,C00,0.9323474,0,0,1,0
250.3997631,C00,0.5951092,0,0,1,0
250.4996832,C00,-0.2046752,0,0,1,0
250.5996033,C00,1.177404,0,0,1,0
250.6995234,C00,0.0284672,0,0,1,0
250.7994435,C00,1.110782,0,0,1,0
250.8993636,C00,-1.337991,0,0,1,0
250.9992837,C00,0.4722312,0,0,1,0
251.0992038,C00,-0.3642921,0,0,1,0
251.1991239,C00,-0.3985177,0,0,1,0
251.299044,C00,0.7181298,0,0,1,0
251.3989641,C00,0.8277224,0,0,1,0
251.4988842,C00,0.8645269,0,0,1,0
251.5988043,C00,1.854185,0,0,1,0
251.6987244,C00,0.7637717,0,0,1,0
251.7986444,C00,0.6203024,0,0,1,0
251.8985645,C00,1.456699,0,0,1,0
251.9984846,C00,0.7908399,0,0,1,0
252.0984047,C00,0.4991464,0,0,1,0
252.1983248,C00,-0.3504912,0,0,1,0
252.2982449,C00,-0.03066358,0,0,1,0
252.398165,C00,0.3813585,0,0,1,0
252.4980851,C00,0.8833492,0,0,1,0
252.5980052,C00,1.631986,0,0,1,0
252.6979253,C00,2.005059,0,0,1,0
252.7978454,C00,1.842214,0,0,1,0
252.8977655,C00,-0.2651982,0,0,1,0
252.9976856,C00,1.204618,0,0,1,0
253.0976057,C00,0.8337398,0,0,1,0
253.1975258,C00,1.449822,0,0,1,0
253.2974459,C00,-1.532376,0,0,1,0
253.397366,C00,1.276681,0,0,1,0
253.4972861,C00,0.5191486,0,0,1,0
253.5972062,C00,0.7100582,0,0,1,0
253.6971263,C00,-1.01486,0,0,1,0
253.7970464,C00,-0.5158274,0,0,1,0
253.8969665,C00,0.3755946,0,0,1,0
253.9968866,C00,0.6758465,0,0,1,0
254.0968067,C00,2.711713,0,0,1,0
254.1967268,C00,1.232833,0,0,1,0
254.2966469,C00,0.8871159,0,0,1,0
254.396567,C00,0.6257127,0,0,1,0
254.4964871,C00,1.442265,0,0,1,0
254.5964072,C00,1.940505,0,0,1,0
254.6963273,C00,-0.4495053,0,0,1,0
254.7962474,C00,-0.4439209,0,0,1,0
254.8961675,C00,-0.9955817,0,0,1,0
254.9960876,C00,0.3169045,0,0,1,0
255.0960076,C00,0.6864801,0,0,1,0
255.1959277,C00,-1.503598,0,0,1,0
255.2958478,C00,-0.05620597,0,0,1,0
255.3957679,C00,-0.7652753,0,0,1,0
255.495688,C00,-2.095231,0,0,1,0
255.5956081,C00,0.6092239,0,0,1,0
255.6955282,C00,0.04613136,0,0,1,0
255.7954483,C00,-0.1614953,0,0,1,0
255.8953684,C00,-2.268012,0,0,1,0
255.9952885,C00,-1.574306,0,0,1,0
256.0952086,C00,-1.215273,0,0,1,0
256.1951287,C00,-0.5381395,0,0,1,0
256.2950488,C00,0.1806405,0,0,1,0
256.3949689,C00,1.087372,0,0,1,0
256.494889,C00,-0.9259954,0,0,1,0
256.5948091,C00,-1.193953,0,0,1,0
256.6947292,C00,0.9867486,0,0,1,0
256.7946493,C00,0.8990935,0,0,1,0
256.8945694,C00,0.98917,0,0,1,0
256.9944895,C00,0.6949355,0,0,1,0
257.0944096,C00,1.236221,0,0,1,0
257.1943297,C00,1.844902,0,0,1,0
257.2942498,C00,2.096887,0,0,1,0
257.3941699,C00,-0.1348816,0,0,1,0
257.49409,C00,0.7969222,0,0,1,0
257.5940101,C00,-0.3534745,0,0,1,0
257.6939302,C00,0.8483149,0,0,1,0
257.7938503,C00,0.7174107,0,0,1,0
257.8937704,C00,1.510067,0,0,1,0
257.9936905,C00,0.1587142,0,0,1,0
258.0936106,C00,0.2542404,0,0,1,0
258.1935307,C00,1.748803,0,0,1,0
258.2934508,C00,0.5174057,0,0,1,0
258.3933708,C00,2.151384,0,0,1,0
258.4932909,C00,1.325542,0,0,1,0
258.593211,C00,0.7269918,0,0,1,0
258.6931311,C00,0.7656486,0,0,1,0
258.7930512,C00,-0.2895417,0,0,1,0
258.8929713,C00,-0.4412477,0,0,1,0
258.9928914,C00,-0.4124796,0,0,1,0
259.0928115,C00,0.211885,0,0,1,0
259.1927316,C00,-0.9020357,0,0,1,0
259.2926517,C00,0.5137078,0,0,1,0
259.3925718,C00,1.327145,0,0,1,0
259.4924919,C00,-0.3805296,0,0,1,0
259.592412,C00,-1.246863,0,0,1,0
259.6923321,C00,-0.4581261,0,0,1,0
259.7922522,C00,-1.424893,0,0,1,0
259.8921723,C00,0.5764651,0,0,1,0
259.9920924,C00,0.1545915,0,0,1,0
260.0920125,C00,0.6865165,0,0,1,0
260.1919326,C00,2.710238,0,0,1,0
260.2918527,C00,0.859049,0,0,1,0
260.3917728,C00,0.0673036,0,0,1,0
260.4916929,C00,-0.06490317,0,0,1,0
260.591613,C00,0.769504,0,0,1,0
260.6915331,C00,1.138812,0,0,1,0
260.7914532,C00,0.05129706,0,0,1,0
260.8913733,C00,0.8589782,0,0,1,0
260.9912934,C00,0.4067036,0,0,1,0
261.0912135,C00,-0.1083201,0,0,1,0
261.1911336,C00,0.874716,0,0,1,0
261.2910537,C00,-0.3701853,0,0,1,0
261.3909738,C00,-0.6926862,0,0,1,0
261.4908939,C00,-0.591132,0,0,1,0
261.590814,C00,0.3903783,0,0,1,0
261.6907341,C00,-0.2931138,0,0,1,0
261.7906541,C00,-0.9192929,0,0,1,0
261.8905742,C00,0.2172786,0,0,1,0
261.9904943,C00,-0.7245655,0,0,1,0
262.0904144,C00,0.5505763,0,0,1,0
262.1903345,C00,-0.05220883,0,0,1,0
262.2902546,C00,0.4056092,0,0,1,0
262.3901747,C00,0.08464424,0,0,1,0
262.4900948,C00,-0.5509028,0,0,1,0
262.5900149,C00,0.5691842,0,0,1,0
262.689935,C00,-1.294428,0,0,1,0
262.7898551,C00,-0.5553414,0,0,1,0
262.8897752,C00,-1.700604,0,0,1,0
262.9896953,C00,-1.22517,0,0,1,0
263.0896154,C00,-0.2188217,0,0,1,0
263.1895355,C00,-0.7633376,0,0,1,0
263.2894556,C00,-0.7527502,0,0,1,0
263.3893757,C00,-0.04814041,0,0,1,0
263.4892958,C00,-0.7540683,0,0,1,0
263.5892159,C00,-0.9037609,0,0,1,0
263.689136,C00,-0.9142953,0,0,1,0
263.7890561,C00,-0.581611,0,0,1,0
263.8889762,C00,-1.249619,0,0,1,0
263.9888963,C00,0.320569,0,0,1,0
264.0888164,C00,0.3729841,0,0,1,0
264.1887365,C00,-1.41744,0,0,1,0
264.2886566,C00,0.01002315,0,0,1,0
264.3885767,C00,-0.8253816,0,0,1,0
264.4884968,C00,0.7682914,0,0,1,0
264.5884169,C00,0.3477601,0,0,1,0
264.688337,C00,0.2287846,0,0,1,0
264.7882571,C00,0.3522004,0,0,1,0
264.8881772,C00,2.608019,0,0,1,0
264.9880973,C00,-0.07512015,0,0,1,0
265.0880173,C00,-0.9751754,0,0,1,0
265.1879374,C00,-0.939162,0,0,1,0
265.2878575,C00,-0.8697683,0,0,1,0
265.3877776,C00,0.07707043,0,0,1,0
265.4876977,C00,-0.7531806,0,0,1,0
265.5876178,C00,-0.6298641,0,0,1,0
265.6875379,C00,-0.7385146,0,0,1,0
265.787458,C00,-0.7417232,0,0,1,0
265.8873781,C00,-1.070531,0,0,1,0
265.9872982,C00,-0.7097359,0,0,1,0
266.0872183,C00,-0.7729441,0,0,1,0
266.1871384,C00,-0.8487635,0,0,1,0
266.2870585,C00,-0.6460432,0,0,1,0
266.3869786,C00,-1.378229,0,0,1,0
266.4868987,C00,0.3788031,0,0,1,0
266.5868188,C00,0.738043,0,0,1,0
266.6867389,C00,1.468918,0,0,1,0
266.786659,C00,-0.4187417,0,0,1,0
266.8865791,C00,-1.54524,0,0,1,0
266.9864992,C00,-1.324546,0,0,1,0
267.0864193,C00,0.8186173,0,0,1,0
267.1863394,C00,0.6110268,0,0,1,0
267.2862595,C00,-1.155155,0,0,1,0
267.3861796,C00,0.2034807,0,0,1,0
267.4860997,C00,-1.081164,0,0,1,0
267.5860198,C00,-0.09214181,0,0,1,0
267.6859399,C00,-1.020067,0,0,1,0
267.78586,C00,-0.5828105,0,0,1,0
267.8857801,C00,-0.4721105,0,0,1,0
267.9857002,C00,0.9963506,0,0,1,0
268.0856203,C00,1.026665,0,0,1,0
268.1855404,C00,-1.403817,0,0,1,0
268.2854605,C00,0.9032047,0,0,1,0
268.3853805,C00,-0.8474855,0,0,1,0
268.4853006,C00,-0.7341564,0,0,1,0
268.5852207,C00,-0.1393687,0,0,1,0
268.6851408,C00,-0.3347351,0,0,1,0
268.7850609,C00,-1.437786,0,0,1,0
268.884981,C00,0.5173413,0,0,1,0
268.9849011,C00,0.278665,0,0,1,0
269.0848212,C00,-0.1518176,0,0,1,0
269.1847413,C00,-0.5068272,0,0,1,0
269.2846614,C00,0.1829915,0,0,1,0
269.3845815,C00,1.827244,0,0,1,0
269.4845016,C00,-2.185688,0,0,1,0
269.5844217,C00,0.1178535,0,0,1,0
269.6843418,C00,0.1169823,0,0,1,0
269.7842619,C00,-2.128493,0,0,1,0
269.884182,C00,-0.9579709,0,0,1,0
269.9841021,C00,0.5962111,0,0,1,0
270.0840222,C00,0.9598635,0,0,0,0
270.1839423,C00,1.821725,0,0,,0
270.2838624,C00,0.1059125,0,0,,0
270.3837825,C00,-0.5477147,0,0,,0
270.4837026,C00,-1.812518,0,0,,0
270.5836227,C00,-0.5588232,0,0,,0
270.6835428,C00,0.1383939,0,0,,0
270.7834629,C00,-0.6775471,0,0,,0
270.883383,C00,-0.4786249,0,0,,0
270.9833031,C00,-0.6167785,0,0,,0
271.0832232,C00,0.1606657,0,0,,0
271.1831433,C00,-0.2720494,0,0,,0
271.2830634,C00,-0.1939014,0,0,,0
271.3829835,C00,0.331736,0,0,,0
271.4829036,C00,-0.4626738,0,0,,0
271.5828237,C00,-1.913511,0,0,,0
271.6827438,C00,-0.06122403,0,0,,0
271.7826638,C00,-0.9187316,0,0,,0
271.8825839,C00,-0.6718704,0,0,,0
271.982504,C00,-0.7825093,0,0,,0
272.0824241,C00,-0.6213579,0,0,,0
272.1823442,C00,-2.766418,0,0,,0
272.2822643,C00,-0.3611721,0,0,,0
272.3821844,C00,-1.186496,0,0,,0
272.4821045,C00,-1.521444,0,0,,0
272.5820246,C00,-0.3398169,0,0,,0
272.6819447,C00,-0.5671713,0,0,,0
272.7818648,C00,-2.711449,0,0,,0
272.8817849,C00,0.1753196,0,0,,0
272.981705,C00,-0.4326013,0,0,,0
273.0816251,C00,-1.890587,0,0,,0
273.1815452,C00,-0.2879718,0,0,,0
273.2814653,C00,-1.59133,0,0,,0
273.3813854,C00,0.8767457,0,0,,0
273.4813055,C00,-0.7822095,0,0,,0
273.5812256,C00,0.6652308,0,0,,0
273.6811457,C00,2.831653,0,0,,0
273.7810658,C00,1.117098,0,0,,0
273.8809859,C00,2.589452,0,0,,0
273.980906,C00,1.374406,0,0,,0
274.0808261,C00,0.8217828,0,0,,0
274.1807462,C00,1.761475,0,0,,0
274.2806663,C00,1.057205,0,0,,0
274.3805864,C00,1.150875,0,0,,0
274.4805065,C00,1.404247,0,0,,0
274.5804266,C00,4.36016,0,0,,0
274.6803467,C00,8.128764,0,0,,0
274.7802668,C00,13.98702,0,0,,0
274.8801869,C00,8.847198,0,0,,0
274.980107,C00,23.26213,0,0,,0
275.080027,C00,25.43881,0,0,,0
275.1799471,C00,22.58796,0,0,,0
275.2798672,C00,33.65029,0,0,,0
275.3797873,C00,45.74679,0,0,,0
275.4797074,C00,46.54303,0,0,,0
275.5796275,C00,41.54157,0,0,,0
275.6795476,C00,37.00466,0,0,,0
275.7794677,C00,34.0294,0,0,,0
275.8793878,C00,29.99262,0,0,,0
275.9793079,C00,30.51563,0,0,,0
276.079228,C00,27.26523,0,0,,0
276.1791481,C00,25.87843,0,0,,0
276.2790682,C00,21.60596,0,0,,0
276.3789883,C00,19.93326,0,0,,0
276.4789084,C00,18.37241,0,0,,0
276.5788285,C00,15.13935,0,0,,0
276.6787486,C00,15.34091,0,0,,0
276.7786687,C00,13.24259,0,0,,0
276.8785888,C00,13.76423,0,0,,0
276.9785089,C00,12.98536,0,0,,0
277.078429,C00,8.778759,0,0,,0
277.1783491,C00,10.28698,0,0,,0
277.2782692,C00,10.88845,0,0,,0
277.3781893,C00,8.957211,0,0,,0
277.4781094,C00,8.654915,0,0,,0
277.5780295,C00,9.471628,0,0,,0
277.6779496,C00,7.498379,0,0,,0
277.7778697,C00,9.076003,0,0,,0
277.8777898,C00,6.589931,0,0,,0
277.9777099,C00,6.383516,0,0,,0
278.07763,C00,4.719995,0,0,,0
278.1775501,C00,5.103487,0,0,,0
278.2774702,C00,5.389232,0,0,,0
278.3773903,C00,4.792607,0,0,,0
278.4773103,C00,4.585088,0,0,,0
278.5772304,C00,4.876194,0,0,,0
278.6771505,C00,4.184075,0,0,,0
278.7770706,C00,3.033998,0,0,,0
278.8769907,C00,3.816053,0,0,,0
278.9769108,C00,4.972774,0,0,,0
279.0768309,C00,6.922892,0,0,,0
279.176751,C00,3.212115,0,0,,0
279.2766711,C00,4.131741,0,0,,0
279.3765912,C00,2.957934,0,0,,0
279.4765113,C00,4.545471,0,0,,0
279.5764314,C00,1.963413,0,0,,0
279.6763515,C00,2.930871,0,0,,0
279.7762716,C00,2.049942,0,0,,0
279.8761917,C00,3.918418,0,0,,0
279.9761118,C00,3.403772,0,0,,0
280.0760319,C00,3.101421,0,0,,0
280.175952,C00,2.577534,0,0,,0
280.2758721,C00,1.838531,0,0,,0
280.3757922,C00,1.524199,0,0,,0
280.4757123,C00,2.643024,0,0,,0
280.5756324,C00,0.7823281,0,0,,0
280.6755525,C00,1.945008,0,0,,0
280.7754726,C00,3.068912,0,0,,0
280.8753927,C00,1.625996,0,0,,0
280.9753128,C00,2.757284,0,0,,0
281.0752329,C00,2.483392,0,0,,0
281.175153,C00,2.428272,0,0,,0
281.2750731,C00,2.675635,0,0,,0
281.3749932,C00,2.343174,0,0,,0
281.4749133,C00,2.019135,0,0,,0
281.5748334,C00,0.1005858,0,0,,0
281.6747535,C00,3.928948,0,0,,0
281.7746735,C00,0.5526798,0,0,,0
281.8745936,C00,1.485257,0,0,,0
281.9745137,C00,3.302121,0,0,,0
282.0744338,C00,0.8896631,0,0,,0
282.1743539,C00,-0.3067449,0,0,,0
282.274274,C00,1.244609,0,0,,0
282.3741941,C00,0.8051209,0,0,,0
282.4741142,C00,0.1775679,0,0,,0
282.5740343,C00,1.62043,0,0,,0
282.6739544,C00,1.319487,0,0,,0
282.7738745,C00,1.816997,0,0,,0
282.8737946,C00,0.4210862,0,0,,0
282.9737147,C00,0.07085901,0,0,,0
283.0736348,C00,-0.3263431,0,0,,0
283.1735549,C00,-0.1089235,0,0,,0
283.273475,C00,-0.01767703,0,0,,0
283.3733951,C00,0.8772433,0,0,,0
283.4733152,C00,2.383038,0,0,,0
283.5732353,C00,0.9794846,0,0,,0
283.6731554,C00,0.7061014,0,0,,0
283.7730755,C00,1.425193,0,0,,0
283.8729956,C00,1.028635,0,0,,0
283.9729157,C00,1.860274,0,0,,0
284.0728358,C00,1.116631,0,0,,0
284.1727559,C00,1.258148,0,0,,0
284.272676,C00,1.965492,0,0,,0
284.3725961,C00,1.944073,0,0,,0
284.4725162,C00,0.6926225,0,0,,0
284.5724363,C00,1.917748,0,0,,0
284.6723564,C00,1.065977,0,0,,0
284.7722765,C00,1.769105,0,0,,0
284.8721966,C00,2.374594,0,0,,0
284.9721167,C00,0.6541373,0,0,,0
285.0720367,C00,0.07461504,0,0,,0
285.1719568,C00,1.399827,0,0,,0
285.2718769,C00,-0.3515138,0,0,,0
285.371797,C00,-0.1233339,0,0,,0
285.4717171,C00,1.071402,0,0,,0
285.5716372,C00,0.02915654,0,0,,0
285.6715573,C00,1.646258,0,0,,0
285.7714774,C00,-0.9684468,0,0,,0
285.8713975,C00,-1.388936,0,0,,0
285.9713176,C00,0.8260821,0,0,,0
286.0712377,C00,-0.8069543,0,0,,0
286.1711578,C00,0.2439571,0,0,,0
286.2710779,C00,-0.4518901,0,0,,0
286.370998,C00,0.02273048,0,0,,0
286.4709181,C00,0.173616,0,0,,0
286.5708382,C00,2.246316,0,0,,0
286.6707583,C00,0.8442648,0,0,,0
286.7706784,C00,0.570923,0,0,,0
286.8705985,C00,0.9548864,0,0,,0
286.9705186,C00,-1.994336,0,0,,0
287.0704387,C00,-1.107381,0,0,,0
287.1703588,C00,1.89973,0,0,,0
287.2702789,C00,1.390967,0,0,,0
287.370199,C00,0.2090742,0,0,,0
287.4701191,C00,1.169396,0,0,,0
287.5700392,C00,0.1960401,0,0,,0
287.6699593,C00,-0.2613422,0,0,,0
287.7698794,C00,0.265629,0,0,,0
287.8697995,C00,-0.3531487,0,0,,0
287.9697196,C00,-1.283838,0,0,,0
288.0696397,C00,0.9793558,0,0,,0
288.1695598,C00,-0.9282596,0,0,,0
288.2694799,C00,0.711667,0,0,,0
288.3694,C00,-1.127724,0,0,,0
288.46932,C00,1.299869,0,0,,0
288.5692401,C00,0.7083473,0,0,,0
288.6691602,C00,1.558087,0,0,,0
288.7690803,C00,0.3551697,0,0,,0
288.8690004,C00,0.1088837,0,0,,0
288.9689205,C00,1.319601,0,0,,0
289.0688406,C00,2.599733,0,0,,0
289.1687607,C00,0.1896517,0,0,,0
289.2686808,C00,0.6002607,0,0,,0
289.3686009,C00,-1.77361,0,0,,0
289.468521,C00,-0.9244216,0,0,,0
289.5684411,C00,-0.8388281,0,0,,0
289.6683612,C00,-2.129248,0,0,,0
289.7682813,C00,-0.223,0,0,,0
289.8682014,C00,-0.5947766,0,0,,0
289.9681215,C00,-1.420205,0,0,,0
290.0680416,C00,-0.2039684,0,0,,0
290.1679617,C00,-0.005092678,0,0,,0
290.2678818,C00,1.529977,0,0,,0
290.3678019,C00,-0.4927684,0,0,,0
290.467722,C00,1.469154,0,0,,0
290.5676421,C00,-0.3007299,0,0,,0
290.6675622,C00,0.8437297,0,0,,0
290.7674823,C00,0.2709562,0,0,,0
290.8674024,C00,-0.01935533,0,0,,0
290.9673225,C00,0.473387,0,0,,0
291.0672426,C00,1.785165,0,0,,0
291.1671627,C00,1.980896,0,0,,0
291.2670828,C00,0.1988585,0,0,,0
291.3670029,C00,-0.4634594,0,0,,0
